PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
248.183,-153.732,8.917
250.289,-153.732,8.052
252.395,-153.732,8.994
254.501,-153.732,9.691
256.607,-153.732,9.176
258.713,-153.732,9.902
260.819,-153.732,9.885
262.925,-153.732,9.748
265.031,-153.732,10.408
267.137,-153.732,10.434
269.243,-153.732,10.871
271.349,-153.732,11.073
273.455,-153.732,11.108
275.561,-153.732,10.699
277.667,-153.732,10.761
279.773,-153.732,11.019
281.879,-153.732,10.952
283.985,-153.732,10.742
286.091,-153.732,10.807
288.197,-153.732,10.798
174.473,-151.420,12.082
176.579,-151.420,12.232
178.685,-151.420,11.307
180.791,-151.420,11.223
182.897,-151.420,10.607
185.003,-151.420,10.598
187.109,-151.420,10.517
189.215,-151.420,9.794
191.321,-151.420,9.327
193.427,-151.420,9.574
195.533,-151.420,8.991
197.639,-151.420,8.120
199.745,-151.420,8.267
201.851,-151.420,6.611
203.957,-151.420,7.115
206.063,-151.420,6.077
208.169,-151.420,6.054
210.275,-151.420,5.980
212.381,-151.420,5.453
214.487,-151.420,4.841
216.593,-151.420,4.197
218.699,-151.420,4.131
220.805,-151.420,4.572
222.911,-151.420,5.456
225.017,-151.420,4.527
227.123,-151.420,6.045
229.229,-151.420,5.614
231.335,-151.420,5.473
233.441,-151.420,5.971
235.547,-151.420,6.730
237.653,-151.420,6.422
239.759,-151.420,6.921
241.865,-151.420,7.802
243.971,-151.420,8.012
246.077,-151.420,8.300
248.183,-151.420,8.701
250.289,-151.420,8.704
252.395,-151.420,9.155
254.501,-151.420,9.416
256.607,-151.420,9.816
258.713,-151.420,9.772
260.819,-151.420,10.275
262.925,-151.420,9.914
265.031,-151.420,9.868
267.137,-151.420,10.487
269.243,-151.420,10.956
271.349,-151.420,10.860
273.455,-151.420,10.754
275.561,-151.420,11.057
277.667,-151.420,10.668
279.773,-151.420,11.012
281.879,-151.420,10.921
283.985,-151.420,10.930
286.091,-151.420,10.939
288.197,-151.420,11.044
174.473,-149.109,12.024
176.579,-149.109,11.910
178.685,-149.109,12.010
180.791,-149.109,10.902
182.897,-149.109,11.244
185.003,-149.109,10.425
187.109,-149.109,10.431
189.215,-149.109,9.928
191.321,-149.109,9.810
193.427,-149.109,9.206
195.533,-149.109,9.639
197.639,-149.109,8.421
199.745,-149.109,8.263
201.851,-149.109,7.055
203.957,-149.109,6.613
206.063,-149.109,6.706
208.169,-149.109,6.402
210.275,-149.109,6.375
212.381,-149.109,5.204
214.487,-149.109,5.125
216.593,-149.109,5.253
218.699,-149.109,5.756
220.805,-149.109,4.986
222.911,-149.109,4.795
225.017,-149.109,6.046
227.123,-149.109,5.056
229.229,-149.109,6.258
231.335,-149.109,6.062
233.441,-149.109,6.047
235.547,-149.109,7.133
237.653,-149.109,7.319
239.759,-149.109,7.806
241.865,-149.109,8.065
243.971,-149.109,7.922
246.077,-149.109,8.705
248.183,-149.109,8.752
