PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
253.730,-169.340,16.242
220.578,-167.224,16.952
222.946,-167.224,17.273
225.314,-167.224,17.318
227.682,-167.224,17.456
230.050,-167.224,17.211
232.418,-167.224,17.499
234.786,-167.224,17.214
237.154,-167.224,17.403
239.522,-167.224,17.225
241.890,-167.224,17.062
244.258,-167.224,17.006
246.626,-167.224,16.770
248.994,-167.224,16.618
251.362,-167.224,16.540
253.730,-167.224,16.324
220.578,-165.108,17.377
222.946,-165.108,17.644
225.314,-165.108,17.390
227.682,-165.108,17.587
230.050,-165.108,17.721
232.418,-165.108,17.635
234.786,-165.108,17.632
237.154,-165.108,17.608
239.522,-165.108,17.266
241.890,-165.108,17.368
244.258,-165.108,17.265
246.626,-165.108,17.340
248.994,-165.108,16.978
251.362,-165.108,16.675
253.730,-165.108,16.561
220.578,-162.992,17.735
222.946,-162.992,17.676
225.314,-162.992,17.747
227.682,-162.992,18.021
230.050,-162.992,18.040
232.418,-162.992,17.850
234.786,-162.992,17.947
237.154,-162.992,17.819
239.522,-162.992,17.761
241.890,-162.992,17.721
244.258,-162.992,17.578
246.626,-162.992,17.308
248.994,-162.992,17.292
251.362,-162.992,17.129
253.730,-162.992,16.824
220.578,-160.876,17.766
222.946,-160.876,17.903
225.314,-160.876,17.989
227.682,-160.876,18.046
230.050,-160.876,18.160
232.418,-160.876,18.331
234.786,-160.876,18.096
237.154,-160.876,17.876
239.522,-160.876,17.877
241.890,-160.876,17.773
244.258,-160.876,17.517
246.626,-160.876,17.594
248.994,-160.876,17.398
251.362,-160.876,17.419
253.730,-160.876,17.169
220.578,-158.760,18.113
222.946,-158.760,18.288
225.314,-158.760,18.246
227.682,-158.760,18.365
230.050,-158.760,18.595
232.418,-158.760,18.436
234.786,-158.760,18.515
237.154,-158.760,18.366
239.522,-158.760,18.062
241.890,-158.760,18.089
244.258,-158.760,17.980
246.626,-158.760,17.824
248.994,-158.760,17.526
251.362,-158.760,17.432
253.730,-158.760,17.231
220.578,-156.644,18.464
222.946,-156.644,18.602
225.314,-156.644,18.698
227.682,-156.644,18.726
230.050,-156.644,18.649
232.418,-156.644,18.522
234.786,-156.644,18.632
237.154,-156.644,18.545
239.522,-156.644,18.458
241.890,-156.644,18.364
244.258,-156.644,18.191
246.626,-156.644,18.247
248.994,-156.644,17.892
251.362,-156.644,17.707
253.730,-156.644,17.871
220.578,-154.528,18.743
222.946,-154.528,18.732
225.314,-154.528,18.813
227.682,-154.528,18.800
230.050,-154.528,18.953
232.418,-154.528,18.836
234.786,-154.528,18.903
237.154,-154.528,18.652
239.522,-154.528,18.504
241.890,-154.528,18.440
244.258,-154.528,18.307
246.626,-154.528,18.115
248.994,-154.528,18.282
251.362,-154.528,18.004
253.730,-154.528,17.708
220.578,-152.412,18.862
222.946,-152.412,18.924
225.314,-152.412,19.209
227.682,-152.412,18.934
230.050,-152.412,19.105
232.418,-152.412,19.065
234.786,-152.412,18.973
237.154,-152.412,19.159
239.522,-152.412,18.847
241.890,-152.412,18.817
244.258,-152.412,18.713
246.626,-152.412,18.507
248.994,-152.412,18.455
251.362,-152.412,18.075
253.730,-152.412,17.667
220.578,-150.296,19.086
222.946,-150.296,19.288
225.314,-150.296,19.306
227.682,-150.296,19.293
230.050,-150.296,19.393
232.418,-150.296,19.304
234.786,-150.296,19.347
237.154,-150.296,19.085
239.522,-150.296,19.196
241.890,-150.296,19.092
244.258,-150.296,18.817
246.626,-150.296,18.511
248.994,-150.296,18.341
251.362,-150.296,17.748
253.730,-150.296,17.762
220.578,-148.180,19.188
222.946,-148.180,19.268
225.314,-148.180,19.065
227.682,-148.180,19.301
230.050,-148.180,19.479
232.418,-148.180,19.352
234.786,-148.180,19.341
237.154,-148.180,19.248
239.522,-148.180,19.207
241.890,-148.180,18.954
244.258,-148.180,18.708
246.626,-148.180,18.493
248.994,-148.180,18.060
251.362,-148.180,17.855
253.730,-148.180,17.885
220.578,-146.063,19.199
222.946,-146.063,19.197
225.314,-146.063,19.134
227.682,-146.063,19.328
230.050,-146.063,19.250
232.418,-146.063,19.173
234.786,-146.063,19.143
237.154,-146.063,19.045
239.522,-146.063,19.147
241.890,-146.063,18.933
