PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
313.076,-111.561,6.058
315.129,-111.561,6.262
317.182,-111.561,6.481
319.235,-111.561,6.468
321.287,-111.561,6.565
323.340,-111.561,6.583
325.393,-111.561,6.865
327.446,-111.561,6.821
329.498,-111.561,6.925
331.551,-111.561,6.845
333.604,-111.561,7.013
335.657,-111.561,6.917
337.710,-111.561,6.977
339.762,-111.561,6.943
341.815,-111.561,6.906
343.868,-111.561,6.839
345.921,-111.561,6.739
347.973,-111.561,6.879
350.026,-111.561,6.486
352.079,-111.561,6.628
354.132,-111.561,6.518
356.184,-111.561,6.370
358.237,-111.561,6.122
247.388,-109.507,6.992
249.441,-109.507,7.144
251.494,-109.507,6.910
253.546,-109.507,6.718
255.599,-109.507,6.525
257.652,-109.507,6.095
259.705,-109.507,5.550
261.757,-109.507,4.795
263.810,-109.507,3.801
265.863,-109.507,2.768
267.916,-109.507,1.271
269.968,-109.507,-0.572
272.021,-109.507,-3.074
274.074,-109.507,-6.243
276.127,-109.507,-11.444
278.179,-109.507,-16.732
280.232,-109.507,-10.903
282.285,-109.507,-6.873
284.338,-109.507,-3.461
286.391,-109.507,-1.617
288.443,-109.507,-0.012
290.496,-109.507,1.431
292.549,-109.507,2.553
294.602,-109.507,3.333
296.654,-109.507,4.003
298.707,-109.507,4.410
300.760,-109.507,5.110
302.813,-109.507,5.388
304.865,-109.507,5.580
306.918,-109.507,6.025
308.971,-109.507,6.212
311.024,-109.507,6.393
313.076,-109.507,6.601
315.129,-109.507,6.740
317.182,-109.507,6.763
319.235,-109.507,6.912
321.287,-109.507,6.827
323.340,-109.507,7.104
325.393,-109.507,7.202
327.446,-109.507,7.088
329.498,-109.507,7.158
331.551,-109.507,7.265
333.604,-109.507,7.343
335.657,-109.507,7.179
337.710,-109.507,7.258
339.762,-109.507,7.291
341.815,-109.507,7.246
343.868,-109.507,7.045
345.921,-109.507,6.998
347.973,-109.507,6.967
350.026,-109.507,6.908
352.079,-109.507,6.878
354.132,-109.507,6.838
356.184,-109.507,6.625
358.237,-109.507,6.548
247.388,-107.453,7.566
249.441,-107.453,7.601
251.494,-107.453,7.680
253.546,-107.453,7.523
255.599,-107.453,7.223
257.652,-107.453,6.785
259.705,-107.453,6.241
261.757,-107.453,5.427
263.810,-107.453,4.733
265.863,-107.453,3.522
267.916,-107.453,2.158
269.968,-107.453,0.451
272.021,-107.453,-1.543
274.074,-107.453,-4.811
276.127,-107.453,-10.172
278.179,-107.453,-16.272
280.232,-107.453,-13.408
282.285,-107.453,-6.217
284.338,-107.453,-3.810
286.391,-107.453,-1.225
288.443,-107.453,0.747
290.496,-107.453,1.909
292.549,-107.453,2.821
294.602,-107.453,3.694
296.654,-107.453,4.329
298.707,-107.453,5.064
300.760,-107.453,5.500
302.813,-107.453,6.108
304.865,-107.453,6.173
306.918,-107.453,6.406
308.971,-107.453,6.755
311.024,-107.453,6.837
313.076,-107.453,6.897
315.129,-107.453,6.972
317.182,-107.453,7.152
319.235,-107.453,7.301
321.287,-107.453,7.424
323.340,-107.453,7.342
325.393,-107.453,7.473
327.446,-107.453,7.359
329.498,-107.453,7.486
331.551,-107.453,7.579
333.604,-107.453,7.528
335.657,-107.453,7.547
337.710,-107.453,7.465
339.762,-107.453,7.586
341.815,-107.453,7.448
343.868,-107.453,7.396
345.921,-107.453,7.234
347.973,-107.453,7.362
350.026,-107.453,7.160
352.079,-107.453,6.941
354.132,-107.453,7.017
356.184,-107.453,6.906
358.237,-107.453,6.702
247.388,-105.399,8.500
249.441,-105.399,8.731
251.494,-105.399,8.584
253.546,-105.399,8.469
255.599,-105.399,8.342
257.652,-105.399,7.847
259.705,-105.399,7.180
261.757,-105.399,6.504
263.810,-105.399,5.655
265.863,-105.399,4.637
267.916,-105.399,3.262
269.968,-105.399,1.480
272.021,-105.399,-0.509
274.074,-105.399,-3.385
276.127,-105.399,-7.929
278.179,-105.399,-15.702
280.232,-105.399,-13.046
282.285,-105.399,-6.396
284.338,-105.399,-3.274
286.391,-105.399,-0.895
288.443,-105.399,0.708
290.496,-105.399,2.172
292.549,-105.399,3.218
294.602,-105.399,4.222
296.654,-105.399,4.976
298.707,-105.399,5.489
300.760,-105.399,5.889
302.813,-105.399,6.227
304.865,-105.399,6.501
306.918,-105.399,6.789
308.971,-105.399,6.981
311.024,-105.399,7.128
313.076,-105.399,7.218
315.129,-105.399,7.331
317.182,-105.399,7.543
319.235,-105.399,7.620
321.287,-105.399,7.734
323.340,-105.399,7.539
325.393,-105.399,7.770
327.446,-105.399,7.669
329.498,-105.399,7.929
331.551,-105.399,7.696
333.604,-105.399,7.853
335.657,-105.399,7.722
337.710,-105.399,7.759
339.762,-105.399,7.659
341.815,-105.399,7.658
343.868,-105.399,7.552
345.921,-105.399,7.599
347.973,-105.399,7.701
350.026,-105.399,7.386
352.079,-105.399,7.343
354.132,-105.399,7.268
356.184,-105.399,6.986
358.237,-105.399,6.835
247.388,-103.345,9.211
249.441,-103.345,9.416
251.494,-103.345,9.357
253.546,-103.345,9.108
255.599,-103.345,8.853
257.652,-103.345,8.462
259.705,-103.345,8.138
261.757,-103.345,7.447
263.810,-103.345,6.488
265.863,-103.345,5.540
267.916,-103.345,4.196
269.968,-103.345,2.746
272.021,-103.345,0.500
274.074,-103.345,-2.389
276.127,-103.345,-6.664
278.179,-103.345,-15.282
280.232,-103.345,-14.099
282.285,-103.345,-7.399
284.338,-103.345,-3.070
286.391,-103.345,-0.650
288.443,-103.345,0.936
290.496,-103.345,2.510
292.549,-103.345,3.699
294.602,-103.345,4.561
296.654,-103.345,5.245
298.707,-103.345,5.841
300.760,-103.345,6.285
302.813,-103.345,6.600
304.865,-103.345,6.857
306.918,-103.345,7.156
308.971,-103.345,7.171
311.024,-103.345,7.461
313.076,-103.345,7.475
315.129,-103.345,7.565
317.182,-103.345,7.810
319.235,-103.345,7.889
321.287,-103.345,7.763
323.340,-103.345,7.933
325.393,-103.345,8.044
327.446,-103.345,7.964
329.498,-103.345,8.051
331.551,-103.345,8.017
333.604,-103.345,8.118
335.657,-103.345,7.963
337.710,-103.345,8.009
339.762,-103.345,7.951
341.815,-103.345,7.907
343.868,-103.345,7.793
345.921,-103.345,7.831
347.973,-103.345,7.641
350.026,-103.345,7.575
352.079,-103.345,7.452
354.132,-103.345,7.250
356.184,-103.345,7.119
358.237,-103.345,7.189
247.388,-101.291,9.847
249.441,-101.291,9.880
251.494,-101.291,9.988
253.546,-101.291,9.893
255.599,-101.291,9.642
257.652,-101.291,9.249
259.705,-101.291,8.695
261.757,-101.291,8.135
263.810,-101.291,7.271
265.863,-101.291,6.400
267.916,-101.291,4.900
269.968,-101.291,3.518
272.021,-101.291,1.473
274.074,-101.291,-1.252
276.127,-101.291,-5.053
278.179,-101.291,-11.524
280.232,-101.291,-16.967
282.285,-101.291,-7.477
284.338,-101.291,-3.167
286.391,-101.291,-0.389
288.443,-101.291,1.431
290.496,-101.291,2.965
292.549,-101.291,4.218
294.602,-101.291,4.641
296.654,-101.291,5.496
298.707,-101.291,6.084
300.760,-101.291,6.433
302.813,-101.291,6.744
304.865,-101.291,7.031
306.918,-101.291,7.376
308.971,-101.291,7.605
311.024,-101.291,7.641
313.076,-101.291,7.831
315.129,-101.291,7.995
317.182,-101.291,7.927
319.235,-101.291,8.058
321.287,-101.291,8.044
323.340,-101.291,8.129
325.393,-101.291,8.229
327.446,-101.291,8.199
329.498,-101.291,8.226
331.551,-101.291,8.157
333.604,-101.291,8.255
335.657,-101.291,8.218
337.710,-101.291,8.215
