PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
350.026,-115.669,3.914
352.079,-115.669,3.943
354.132,-115.669,3.984
356.184,-115.669,4.023
358.237,-115.669,3.693
247.388,-113.615,9.771
249.441,-113.615,11.400
251.494,-113.615,12.894
253.546,-113.615,14.024
255.599,-113.615,14.968
257.652,-113.615,15.725
259.705,-113.615,16.217
261.757,-113.615,16.569
263.810,-113.615,16.838
265.863,-113.615,16.975
267.916,-113.615,17.003
269.968,-113.615,16.937
272.021,-113.615,16.790
274.074,-113.615,16.551
276.127,-113.615,16.121
278.179,-113.615,15.618
280.232,-113.615,15.031
282.285,-113.615,14.273
284.338,-113.615,13.382
286.391,-113.615,12.493
288.443,-113.615,11.438
290.496,-113.615,10.516
292.549,-113.615,9.428
294.602,-113.615,8.280
296.654,-113.615,6.948
298.707,-113.615,5.675
300.760,-113.615,4.057
302.813,-113.615,2.522
304.865,-113.615,0.540
306.918,-113.615,-1.878
308.971,-113.615,-4.701
311.024,-113.615,-7.671
313.076,-113.615,-12.082
315.129,-113.615,-21.943
317.182,-113.615,-17.675
319.235,-113.615,-11.825
321.287,-113.615,-8.269
323.340,-113.615,-5.091
325.393,-113.615,-4.085
327.446,-113.615,-2.569
329.498,-113.615,-1.696
331.551,-113.615,-0.649
333.604,-113.615,0.343
335.657,-113.615,0.756
337.710,-113.615,1.256
339.762,-113.615,1.905
341.815,-113.615,2.235
343.868,-113.615,2.700
345.921,-113.615,3.104
347.973,-113.615,3.454
350.026,-113.615,3.672
352.079,-113.615,4.026
354.132,-113.615,4.115
356.184,-113.615,4.024
358.237,-113.615,3.925
247.388,-111.561,11.655
249.441,-111.561,13.499
251.494,-111.561,15.105
253.546,-111.561,16.446
255.599,-111.561,17.441
257.652,-111.561,18.204
259.705,-111.561,18.685
261.757,-111.561,19.052
263.810,-111.561,19.284
265.863,-111.561,19.461
267.916,-111.561,19.528
269.968,-111.561,19.495
272.021,-111.561,19.324
274.074,-111.561,19.105
276.127,-111.561,18.708
278.179,-111.561,18.203
280.232,-111.561,17.506
282.285,-111.561,16.692
284.338,-111.561,15.760
286.391,-111.561,14.649
288.443,-111.561,13.659
290.496,-111.561,12.560
292.549,-111.561,11.566
294.602,-111.561,10.336
296.654,-111.561,9.109
298.707,-111.561,7.670
300.760,-111.561,6.545
302.813,-111.561,5.097
304.865,-111.561,3.118
306.918,-111.561,1.660
308.971,-111.561,-0.621
311.024,-111.561,-3.059
313.076,-111.561,-6.516
315.129,-111.561,-10.820
317.182,-111.561,-18.181
319.235,-111.561,-24.396
321.287,-111.561,-13.547
323.340,-111.561,-9.534
325.393,-111.561,-6.580
327.446,-111.561,-4.537
329.498,-111.561,-2.871
331.551,-111.561,-1.592
333.604,-111.561,-0.965
335.657,-111.561,0.086
337.710,-111.561,0.977
339.762,-111.561,1.308
341.815,-111.561,1.995
343.868,-111.561,2.392
345.921,-111.561,2.678
347.973,-111.561,3.213
350.026,-111.561,3.589
352.079,-111.561,4.135
354.132,-111.561,4.038
356.184,-111.561,4.198
358.237,-111.561,4.011
247.388,-109.507,13.294
249.441,-109.507,15.329
251.494,-109.507,17.112
253.546,-109.507,18.556
255.599,-109.507,19.557
257.652,-109.507,20.299
259.705,-109.507,20.827
261.757,-109.507,21.139
263.810,-109.507,21.377
265.863,-109.507,21.527
267.916,-109.507,21.574
269.968,-109.507,21.578
272.021,-109.507,21.487
274.074,-109.507,21.222
276.127,-109.507,20.874
278.179,-109.507,20.319
280.232,-109.507,19.583
282.285,-109.507,18.722
284.338,-109.507,17.671
286.391,-109.507,16.557
288.443,-109.507,15.396
290.496,-109.507,14.150
292.549,-109.507,13.027
294.602,-109.507,11.750
296.654,-109.507,10.652
298.707,-109.507,9.175
300.760,-109.507,7.973
302.813,-109.507,6.424
304.865,-109.507,4.885
306.918,-109.507,3.168
308.971,-109.507,1.521
311.024,-109.507,-0.597
313.076,-109.507,-3.769
315.129,-109.507,-6.593
317.182,-109.507,-12.446
319.235,-109.507,-18.948
321.287,-109.507,-19.300
323.340,-109.507,-13.526
325.393,-109.507,-9.076
327.446,-109.507,-6.218
329.498,-109.507,-4.090
331.551,-109.507,-2.600
333.604,-109.507,-1.418
335.657,-109.507,-0.487
337.710,-109.507,0.224
339.762,-109.507,1.107
341.815,-109.507,1.687
343.868,-109.507,2.312
345.921,-109.507,2.889
347.973,-109.507,3.140
350.026,-109.507,3.625
352.079,-109.507,3.897
354.132,-109.507,4.266
356.184,-109.507,4.091
358.237,-109.507,4.266
247.388,-107.453,14.404
249.441,-107.453,16.715
251.494,-107.453,18.644
253.546,-107.453,20.137
255.599,-107.453,21.190
257.652,-107.453,21.910
259.705,-107.453,22.369
261.757,-107.453,22.694
263.810,-107.453,22.941
265.863,-107.453,23.066
267.916,-107.453,23.139
269.968,-107.453,23.112
272.021,-107.453,22.997
274.074,-107.453,22.809
276.127,-107.453,22.432
278.179,-107.453,21.905
280.232,-107.453,21.132
282.285,-107.453,20.227
284.338,-107.453,19.133
286.391,-107.453,17.943
288.443,-107.453,16.670
290.496,-107.453,15.345
292.549,-107.453,14.011
294.602,-107.453,12.664
296.654,-107.453,11.341
298.707,-107.453,9.986
300.760,-107.453,8.517
302.813,-107.453,6.997
304.865,-107.453,5.670
306.918,-107.453,3.878
308.971,-107.453,2.134
311.024,-107.453,0.358
313.076,-107.453,-2.920
315.129,-107.453,-5.488
317.182,-107.453,-10.024
319.235,-107.453,-18.355
321.287,-107.453,-22.942
323.340,-107.453,-14.055
325.393,-107.453,-8.763
327.446,-107.453,-6.385
329.498,-107.453,-4.706
331.551,-107.453,-2.578
333.604,-107.453,-1.471
335.657,-107.453,-0.132
337.710,-107.453,0.318
339.762,-107.453,1.102
341.815,-107.453,1.848
343.868,-107.453,2.540
345.921,-107.453,3.055
347.973,-107.453,3.431
350.026,-107.453,3.744
352.079,-107.453,4.265
354.132,-107.453,4.392
356.184,-107.453,4.506
358.237,-107.453,4.336
247.388,-105.399,15.155
