PhysicalX(mm),PhysicalY(mm),1574999500Hz,1574999510Hz,1574999520Hz,1574999530Hz,1574999540Hz,1574999550Hz,1574999560Hz,1574999570Hz,1574999580Hz,1574999590Hz,1574999600Hz,1574999610Hz,1574999620Hz,1574999630Hz,1574999640Hz,1574999650Hz,1574999660Hz,1574999670Hz,1574999680Hz,1574999690Hz,1574999700Hz,1574999710Hz,1574999720Hz,1574999730Hz,1574999740Hz,1574999750Hz,1574999760Hz,1574999770Hz,1574999780Hz,1574999790Hz,1574999800Hz,1574999810Hz,1574999820Hz,1574999830Hz,1574999840Hz,1574999850Hz,1574999860Hz,1574999870Hz,1574999880Hz,1574999890Hz,1574999900Hz,1574999910Hz,1574999920Hz,1574999930Hz,1574999940Hz,1574999950Hz,1574999960Hz,1574999970Hz,1574999980Hz,1574999990Hz,1575000000Hz,1575000010Hz,1575000020Hz,1575000030Hz,1575000040Hz,1575000050Hz,1575000060Hz,1575000070Hz,1575000080Hz,1575000090Hz,1575000100Hz,1575000110Hz,1575000120Hz,1575000130Hz,1575000140Hz,1575000150Hz,1575000160Hz,1575000170Hz,1575000180Hz,1575000190Hz,1575000200Hz,1575000210Hz,1575000220Hz,1575000230Hz,1575000240Hz,1575000250Hz,1575000260Hz,1575000270Hz,1575000280Hz,1575000290Hz,1575000300Hz,1575000310Hz,1575000320Hz,1575000330Hz,1575000340Hz,1575000350Hz,1575000360Hz,1575000370Hz,1575000380Hz,1575000390Hz,1575000400Hz,1575000410Hz,1575000420Hz,1575000430Hz,1575000440Hz,1575000450Hz,1575000460Hz,1575000470Hz,1575000480Hz,1575000490Hz,1575000500Hz
220.598,-145.743,-30.640,-28.019,-30.770,-36.798,-31.005,-42.081,-35.085,-28.851,-39.742,-30.803,-29.750,-27.476,-32.110,-37.005,-28.880,-24.253,-25.208,-28.603,-30.757,-23.448,-26.776,-37.923,-30.334,-38.677,-24.908,-26.913,-35.814,-29.533,-35.888,-39.430,-35.028,-30.735,-33.441,-29.651,-32.485,-51.133,-33.646,-30.221,-31.206,-29.879,-33.230,-29.953,-27.782,-30.081,-39.406,-27.218,-24.419,-25.432,-22.596,-18.319,7.055,16.932,14.578,1.122,-34.852,-30.324,-29.279,-40.805,-34.564,-36.074,-30.595,-32.507,-27.476,-35.311,-28.810,-26.571,-29.158,-32.395,-34.457,-29.857,-28.268,-28.672,-30.787,-35.220,-32.878,-27.972,-42.088,-33.282,-34.348,-27.626,-29.148,-28.200,-27.322,-29.828,-37.837,-39.307,-39.356,-36.296,-31.854,-31.351,-33.520,-32.598,-25.951,-24.849,-30.802,-39.469,-31.991,-28.004,-41.936,-30.071,-27.244
222.622,-145.743,-33.353,-31.867,-23.987,-26.352,-35.056,-31.490,-38.463,-28.401,-28.393,-46.982,-30.853,-27.994,-37.851,-29.950,-26.967,-30.098,-50.339,-32.697,-29.384,-26.773,-31.278,-28.721,-26.319,-29.338,-26.743,-25.492,-28.048,-33.561,-39.089,-25.817,-25.955,-41.640,-34.340,-32.934,-31.442,-30.852,-24.491,-25.413,-30.618,-61.262,-29.995,-27.473,-32.662,-28.219,-23.731,-28.007,-24.762,-23.136,-24.042,-17.513,7.187,16.995,14.637,1.228,-25.398,-33.021,-30.350,-32.533,-44.009,-31.475,-30.184,-44.480,-41.904,-34.241,-30.108,-31.717,-22.789,-24.025,-33.136,-32.383,-27.366,-31.380,-33.359,-26.871,-33.652,-33.039,-30.054,-28.774,-31.127,-30.191,-31.386,-31.421,-27.413,-27.080,-29.114,-30.330,-28.402,-40.022,-33.121,-31.185,-37.338,-24.395,-29.887,-25.165,-23.464,-27.531,-35.037,-25.288,-24.200,-28.149,-52.186
224.646,-145.743,-29.735,-34.466,-30.904,-37.011,-33.672,-25.117,-24.489,-25.543,-27.584,-31.735,-35.133,-35.604,-31.161,-47.647,-28.697,-26.898,-22.829,-21.111,-22.981,-23.440,-23.375,-25.609,-31.941,-37.354,-36.478,-36.174,-27.704,-26.927,-24.135,-27.294,-35.891,-30.422,-32.294,-29.818,-27.636,-30.174,-26.884,-28.747,-24.489,-27.186,-31.412,-36.943,-29.663,-26.612,-29.182,-27.849,-29.509,-32.850,-32.461,-17.515,7.329,17.200,14.858,1.298,-28.560,-42.766,-29.292,-26.505,-40.108,-27.683,-29.014,-24.121,-32.232,-32.178,-29.522,-27.662,-29.167,-36.514,-35.061,-30.070,-25.296,-28.050,-37.848,-28.666,-27.406,-27.592,-26.370,-29.234,-31.471,-33.902,-28.317,-29.564,-36.748,-41.983,-32.189,-28.570,-29.026,-30.789,-35.963,-29.909,-27.779,-24.698,-22.988,-30.643,-40.541,-44.635,-40.323,-26.174,-24.259,-29.363,-27.047
226.670,-145.743,-31.579,-28.800,-27.714,-28.903,-26.397,-25.473,-28.068,-29.791,-26.923,-31.963,-43.274,-33.214,-30.340,-29.804,-26.211,-34.658,-29.479,-23.346,-24.241,-27.136,-31.219,-34.770,-36.399,-34.097,-29.413,-26.600,-36.264,-28.493,-31.165,-37.287,-32.210,-27.048,-23.243,-25.936,-27.975,-28.325,-24.763,-22.397,-25.928,-29.641,-28.609,-27.274,-26.689,-34.704,-43.059,-29.393,-26.958,-28.474,-24.957,-21.431,7.313,17.287,14.887,1.090,-25.407,-36.056,-49.015,-31.445,-28.138,-22.366,-23.153,-27.441,-34.935,-28.954,-22.308,-23.482,-34.204,-25.009,-24.007,-28.145,-24.226,-30.560,-28.812,-26.930,-38.099,-36.622,-31.624,-38.788,-39.979,-25.794,-23.533,-36.905,-27.748,-29.845,-31.915,-29.535,-31.091,-38.245,-28.029,-25.183,-38.254,-28.003,-34.825,-28.627,-22.970,-24.572,-28.238,-29.599,-24.574,-25.625,-27.339
228.694,-145.743,-25.078,-26.966,-27.633,-26.713,-26.547,-28.351,-30.612,-31.249,-35.516,-33.542,-29.942,-31.413,-35.277,-31.232,-28.721,-31.793,-26.301,-25.096,-31.840,-30.753,-33.703,-32.100,-28.965,-31.848,-31.134,-36.948,-28.596,-33.302,-35.992,-41.571,-46.982,-35.149,-38.095,-24.519,-27.219,-39.272,-35.590,-25.038,-23.594,-25.822,-24.475,-23.724,-29.532,-30.039,-37.672,-28.865,-31.204,-35.546,-36.765,-17.047,7.726,17.516,15.158,1.688,-24.082,-33.447,-30.247,-32.089,-29.746,-27.971,-30.012,-30.198,-32.710,-39.066,-32.913,-29.723,-38.901,-30.763,-32.382,-39.124,-28.010,-22.948,-25.222,-30.348,-35.509,-34.887,-24.850,-26.539,-31.815,-27.781,-26.810,-43.626,-28.408,-25.227,-24.424,-30.933,-42.164,-36.535,-41.624,-22.355,-20.618,-26.014,-35.920,-36.507,-29.988,-24.417,-26.265,-29.242,-28.559,-27.749,-32.689
230.718,-145.743,-24.452,-33.754,-32.062,-31.212,-24.727,-33.419,-40.851,-27.240,-25.890,-30.165,-28.440,-29.488,-26.751,-24.623,-20.820,-22.172,-29.914,-44.388,-32.408,-29.843,-27.040,-28.956,-31.369,-33.121,-31.786,-42.362,-27.329,-23.293,-25.433,-26.462,-30.978,-32.978,-35.551,-36.403,-33.695,-30.175,-26.335,-30.257,-31.368,-32.869,-26.778,-25.381,-31.701,-29.962,-35.682,-34.641,-27.350,-25.971,-46.435,-16.493,7.792,17.672,15.325,1.811,-26.143,-29.514,-30.155,-25.731,-24.584,-35.390,-37.984,-29.580,-30.917,-31.495,-28.401,-25.291,-21.136,-22.454,-40.314,-44.431,-35.647,-37.430,-38.479,-29.470,-23.195,-24.425,-31.345,-31.848,-39.261,-30.000,-27.246,-24.817,-26.663,-31.107,-41.793,-25.967,-23.816,-29.421,-31.941,-34.453,-28.860,-32.353,-30.792,-33.491,-29.448,-31.427,-32.196,-27.623,-23.932,-31.653,-33.349
232.742,-145.743,-28.147,-29.469,-39.948,-26.481,-24.364,-40.652,-28.010,-33.898,-40.793,-31.564,-24.364,-21.636,-22.984,-27.388,-28.047,-30.266,-31.340,-37.615,-32.882,-26.996,-30.573,-33.659,-32.151,-31.510,-39.308,-34.214,-30.534,-33.425,-30.469,-34.519,-28.410,-26.697,-37.134,-26.578,-31.202,-37.149,-30.957,-34.376,-29.799,-30.470,-26.115,-29.863,-37.739,-30.289,-31.856,-33.735,-28.044,-27.268,-32.684,-17.274,8.078,17.959,15.636,2.320,-25.723,-32.086,-32.846,-29.590,-39.456,-26.546,-29.003,-35.090,-26.827,-24.869,-35.194,-32.885,-37.715,-39.757,-34.820,-27.659,-35.192,-39.890,-34.012,-27.831,-25.061,-28.537,-33.776,-36.888,-33.432,-28.088,-29.527,-30.364,-26.796,-30.099,-31.087,-26.260,-27.340,-26.189,-29.503,-26.725,-28.045,-26.282,-25.701,-31.378,-34.303,-29.726,-32.459,-36.864,-26.192,-35.425,-36.294
234.765,-145.743,-26.505,-29.480,-35.241,-32.355,-25.165,-27.203,-29.502,-27.375,-25.761,-25.999,-26.639,-29.513,-30.100,-37.539,-33.947,-38.257,-28.375,-30.153,-32.715,-46.284,-28.629,-30.900,-35.971,-32.415,-39.591,-32.297,-28.474,-29.621,-29.732,-26.504,-28.080,-33.333,-30.270,-25.294,-24.374,-28.414,-35.112,-42.062,-31.051,-25.798,-26.866,-29.442,-31.204,-36.178,-26.693,-27.858,-33.961,-36.838,-28.987,-17.275,8.335,18.387,16.058,2.639,-26.252,-31.257,-30.791,-26.408,-28.482,-32.966,-30.695,-29.043,-38.389,-27.828,-22.538,-23.357,-28.509,-34.762,-28.230,-25.879,-33.728,-30.968,-25.862,-35.081,-39.332,-36.778,-42.273,-31.070,-24.732,-24.368,-25.563,-29.272,-45.041,-32.641,-24.742,-30.113,-28.284,-26.156,-32.867,-29.508,-31.475,-39.584,-33.625,-37.464,-26.156,-27.129,-33.752,-48.141,-32.738,-27.177,-26.332
236.789,-145.743,-36.453,-32.685,-27.447,-29.227,-33.993,-33.056,-29.443,-32.534,-32.597,-30.018,-23.439,-24.901,-34.336,-28.852,-24.263,-32.427,-29.167,-30.762,-23.906,-25.331,-27.130,-24.795,-28.310,-29.295,-27.486,-28.437,-27.199,-25.058,-26.403,-29.023,-33.304,-34.228,-40.595,-38.637,-31.187,-32.053,-40.637,-34.967,-27.132,-28.990,-30.647,-26.004,-27.714,-31.100,-32.835,-29.812,-28.756,-25.863,-34.803,-15.861,8.634,18.524,16.221,2.907,-27.562,-29.280,-29.140,-28.918,-33.452,-46.064,-33.406,-36.937,-31.983,-29.582,-26.947,-25.324,-25.596,-30.479,-40.692,-33.041,-35.751,-34.154,-32.322,-24.642,-26.216,-31.253,-34.634,-37.119,-33.057,-25.948,-27.680,-41.711,-32.245,-33.827,-45.908,-34.568,-26.316,-23.570,-26.373,-30.637,-34.191,-26.966,-26.000,-32.698,-30.361,-32.505,-50.707,-36.498,-28.675,-27.265,-31.109
238.813,-145.743,-24.676,-36.137,-31.946,-28.596,-25.038,-26.489,-31.670,-31.014,-29.197,-28.183,-31.109,-38.695,-43.273,-28.898,-27.402,-33.238,-41.879,-46.707,-36.631,-38.523,-41.432,-32.092,-26.707,-29.328,-26.926,-28.549,-29.666,-25.687,-23.710,-25.276,-26.769,-29.342,-32.278,-33.356,-34.507,-29.162,-23.592,-26.053,-29.057,-30.350,-28.466,-27.510,-29.134,-27.224,-24.360,-33.321,-26.048,-28.183,-42.351,-17.432,8.579,18.477,16.116,2.649,-20.738,-30.302,-29.484,-28.186,-31.009,-29.596,-33.191,-37.257,-40.438,-40.151,-36.839,-29.220,-24.656,-26.841,-37.932,-35.521,-35.801,-38.441,-36.297,-27.623,-24.575,-28.293,-22.988,-22.051,-23.443,-27.737,-39.672,-26.558,-24.774,-31.261,-23.146,-21.232,-28.476,-35.161,-38.586,-30.326,-31.185,-30.840,-31.389,-30.489,-27.195,-27.774,-24.968,-26.657,-29.252,-24.298,-25.679
240.837,-145.743,-34.229,-30.963,-43.216,-28.354,-25.627,-24.961,-26.595,-39.067,-34.773,-28.977,-26.709,-34.389,-25.821,-22.534,-22.312,-25.417,-31.953,-27.176,-25.020,-27.474,-36.683,-27.133,-24.119,-29.975,-34.771,-30.967,-23.193,-29.123,-33.114,-26.695,-30.561,-30.825,-30.047,-33.560,-38.615,-28.392,-25.378,-27.729,-41.272,-28.528,-26.318,-25.135,-28.225,-28.828,-24.197,-25.812,-26.091,-26.601,-32.596,-16.734,8.705,18.535,16.187,2.812,-26.608,-23.300,-24.979,-31.621,-40.118,-42.515,-30.608,-29.536,-30.250,-34.365,-24.215,-26.279,-32.873,-27.330,-26.385,-35.647,-27.262,-24.942,-30.288,-29.233,-41.764,-47.507,-29.121,-26.429,-24.678,-26.902,-26.699,-21.883,-23.647,-28.358,-29.739,-31.009,-25.657,-27.455,-29.447,-26.145,-26.893,-28.129,-28.296,-26.410,-32.835,-40.234,-38.267,-43.368,-46.565,-35.603,-30.500
242.861,-145.743,-30.824,-31.300,-37.238,-30.141,-33.392,-39.809,-29.862,-25.054,-23.515,-25.358,-27.515,-27.013,-25.257,-25.461,-30.756,-23.203,-24.088,-32.012,-33.998,-30.828,-32.613,-28.962,-26.774,-25.098,-24.665,-26.158,-29.152,-33.709,-45.890,-33.413,-34.126,-26.986,-35.696,-25.193,-29.479,-24.953,-28.184,-28.849,-25.888,-26.344,-28.929,-33.581,-31.737,-34.202,-30.117,-30.213,-27.272,-24.846,-26.239,-16.466,8.654,18.474,16.108,2.482,-34.110,-32.764,-35.858,-37.860,-42.229,-26.595,-25.197,-29.227,-32.170,-36.688,-40.920,-33.662,-26.590,-23.480,-22.036,-23.051,-27.073,-29.656,-33.058,-28.017,-29.446,-35.671,-44.016,-36.497,-40.282,-35.810,-27.666,-26.537,-41.304,-26.589,-23.995,-31.606,-30.741,-24.912,-20.945,-24.275,-31.771,-30.470,-31.316,-36.378,-35.223,-34.004,-31.544,-30.043,-28.880,-30.035,-41.318
244.885,-145.743,-44.447,-27.237,-22.260,-23.391,-24.480,-23.327,-27.349,-28.214,-21.659,-22.787,-28.076,-29.593,-28.369,-27.740,-28.725,-27.577,-25.868,-26.280,-25.264,-29.311,-38.132,-26.707,-25.481,-33.506,-34.540,-30.676,-31.117,-30.830,-27.064,-24.503,-35.828,-31.613,-38.122,-27.159,-24.659,-29.325,-31.981,-29.348,-35.182,-23.535,-22.102,-31.820,-30.310,-39.814,-41.989,-27.982,-25.657,-25.251,-23.022,-17.776,8.523,18.448,16.091,2.533,-24.143,-29.182,-27.101,-34.507,-27.781,-31.025,-34.704,-25.935,-23.878,-25.722,-27.523,-31.732,-28.677,-32.347,-41.353,-30.681,-31.997,-31.495,-37.306,-40.798,-32.602,-29.779,-37.042,-29.048,-29.729,-28.219,-30.312,-35.717,-30.579,-24.577,-23.727,-31.340,-31.546,-30.130,-25.573,-21.999,-23.895,-39.053,-35.191,-29.566,-27.702,-29.307,-31.339,-33.874,-36.685,-41.251,-29.057
246.909,-145.743,-27.514,-22.803,-20.163,-25.622,-31.826,-37.379,-29.854,-22.882,-26.157,-28.240,-27.428,-30.797,-35.650,-43.712,-27.315,-23.568,-26.767,-38.010,-28.289,-36.763,-29.377,-25.973,-25.398,-24.268,-28.125,-35.106,-34.897,-37.370,-37.810,-31.270,-24.396,-22.795,-27.790,-28.236,-33.940,-31.551,-34.788,-35.375,-28.382,-26.238,-31.763,-26.288,-30.807,-40.176,-39.805,-28.478,-24.215,-23.227,-22.728,-14.615,8.571,18.411,16.079,2.699,-26.086,-24.541,-29.096,-34.783,-25.153,-22.500,-29.037,-30.312,-33.440,-32.995,-29.516,-28.701,-29.807,-27.581,-25.704,-34.767,-33.679,-35.416,-35.036,-28.266,-25.688,-29.334,-31.130,-26.649,-33.605,-26.995,-29.439,-28.660,-33.439,-36.145,-39.482,-40.020,-29.002,-26.193,-24.247,-25.405,-32.568,-30.517,-29.222,-26.844,-28.925,-34.499,-32.544,-43.075,-36.575,-32.271,-33.881
248.933,-145.743,-45.480,-27.902,-24.826,-25.667,-28.852,-26.815,-31.896,-38.297,-32.969,-35.116,-29.855,-28.282,-37.877,-44.267,-39.613,-34.730,-25.103,-24.404,-24.050,-24.491,-27.537,-34.224,-33.552,-30.720,-35.818,-26.691,-31.964,-46.067,-32.260,-45.372,-51.823,-36.649,-31.675,-30.570,-31.501,-26.297,-24.663,-31.661,-31.770,-29.019,-33.616,-26.513,-31.583,-29.177,-25.005,-23.568,-30.194,-58.528,-36.007,-16.450,8.504,18.355,16.016,2.523,-22.959,-25.203,-28.714,-32.712,-41.462,-30.549,-25.710,-28.477,-33.368,-29.957,-26.167,-27.913,-26.722,-26.012,-27.958,-33.310,-24.380,-26.093,-29.835,-26.232,-31.426,-29.548,-28.612,-32.640,-31.404,-30.238,-27.540,-25.049,-25.987,-28.600,-36.771,-26.626,-25.189,-26.637,-24.346,-23.890,-27.284,-31.881,-33.378,-35.124,-27.449,-25.721,-24.734,-22.871,-24.124,-30.471,-35.083
250.957,-145.743,-30.860,-36.233,-26.815,-26.082,-33.533,-32.288,-33.043,-23.084,-21.687,-28.192,-30.177,-28.507,-33.310,-30.493,-35.602,-26.009,-40.384,-33.076,-37.906,-34.494,-27.413,-32.794,-32.051,-29.579,-35.274,-28.091,-23.690,-21.916,-23.779,-32.601,-46.041,-32.537,-38.329,-36.243,-32.928,-27.316,-29.211,-36.960,-25.891,-28.236,-35.049,-31.421,-28.872,-28.857,-27.991,-29.126,-32.410,-37.473,-30.984,-17.995,8.378,18.258,15.892,2.328,-37.182,-36.739,-31.570,-30.137,-27.219,-29.566,-27.414,-28.509,-30.234,-29.831,-25.188,-23.316,-28.917,-29.948,-32.330,-40.201,-32.110,-26.629,-37.788,-29.961,-35.988,-30.014,-26.027,-34.309,-31.594,-36.626,-33.140,-27.470,-23.497,-26.889,-26.091,-27.831,-20.833,-22.228,-34.514,-27.889,-25.668,-29.334,-31.227,-42.584,-36.364,-34.001,-32.056,-27.307,-27.431,-40.709,-36.331
252.981,-145.743,-23.366,-24.501,-30.285,-29.516,-34.556,-30.375,-28.177,-28.965,-41.129,-35.030,-34.300,-35.402,-44.476,-33.428,-27.213,-25.357,-34.301,-36.237,-32.921,-29.959,-36.096,-30.866,-28.656,-28.572,-33.568,-31.884,-25.644,-27.247,-27.913,-26.461,-33.341,-37.011,-41.172,-40.144,-36.347,-56.351,-32.160,-48.034,-42.453,-33.460,-35.607,-26.428,-24.998,-28.929,-30.453,-32.157,-35.028,-36.523,-23.842,-26.588,8.181,18.242,15.890,2.335,-29.408,-42.422,-30.063,-24.581,-27.556,-52.697,-30.423,-25.593,-23.759,-30.620,-29.443,-25.669,-26.230,-28.728,-32.556,-34.881,-28.477,-20.524,-22.781,-35.644,-23.468,-21.231,-27.120,-34.360,-33.699,-25.474,-28.198,-43.184,-28.818,-22.926,-24.215,-27.511,-27.702,-25.923,-20.534,-23.748,-28.533,-24.569,-23.713,-25.653,-28.295,-30.594,-40.339,-24.210,-25.550,-30.519,-26.872
255.005,-145.743,-27.822,-30.704,-24.102,-22.471,-24.409,-34.173,-27.040,-29.591,-33.319,-33.266,-27.043,-25.752,-29.028,-27.850,-22.780,-20.367,-23.371,-26.946,-27.476,-31.582,-36.796,-35.220,-31.269,-27.897,-30.853,-35.840,-28.514,-25.954,-25.296,-26.020,-26.699,-29.675,-36.164,-37.796,-32.725,-34.242,-41.067,-31.463,-38.385,-30.213,-24.327,-22.475,-23.443,-25.997,-30.015,-27.176,-23.960,-25.612,-33.279,-16.808,8.306,18.155,15.809,2.441,-26.824,-35.994,-29.882,-30.077,-36.673,-43.986,-36.927,-32.883,-29.979,-28.318,-30.153,-31.513,-30.425,-30.565,-29.051,-33.894,-32.483,-25.744,-29.647,-40.098,-33.192,-32.302,-33.327,-37.510,-34.685,-23.271,-22.270,-24.883,-30.834,-39.631,-27.249,-23.622,-24.657,-23.389,-24.127,-26.237,-20.630,-22.554,-29.142,-37.252,-30.757,-32.673,-27.233,-29.237,-36.797,-41.281,-30.756
257.029,-145.743,-26.342,-39.382,-36.408,-35.890,-30.159,-28.669,-32.744,-32.047,-27.497,-22.866,-25.637,-28.719,-31.682,-34.701,-26.738,-30.944,-30.074,-23.611,-26.674,-31.491,-29.618,-33.158,-32.949,-43.387,-34.143,-35.798,-28.341,-27.473,-28.949,-30.520,-29.277,-31.556,-22.655,-20.885,-21.965,-23.724,-26.157,-31.829,-27.958,-29.740,-31.691,-43.782,-33.822,-28.884,-26.349,-25.225,-31.580,-42.641,-31.946,-16.601,8.170,18.025,15.689,2.281,-37.936,-32.835,-39.832,-37.861,-43.586,-33.388,-24.545,-26.402,-28.477,-25.790,-24.860,-27.287,-31.116,-32.354,-27.328,-31.566,-29.638,-35.106,-35.656,-28.002,-30.150,-27.224,-38.389,-42.440,-34.100,-28.667,-31.331,-35.298,-27.423,-24.565,-24.973,-27.107,-33.251,-35.748,-42.387,-33.551,-39.313,-28.061,-26.166,-25.184,-26.413,-27.028,-30.921,-26.528,-24.040,-24.357,-21.904
259.052,-145.743,-32.401,-30.329,-24.703,-26.111,-33.701,-36.642,-33.508,-43.822,-33.786,-39.061,-30.615,-32.989,-34.837,-37.367,-31.151,-36.873,-36.510,-29.936,-28.990,-25.593,-25.032,-25.443,-24.894,-26.948,-30.232,-35.602,-27.692,-25.103,-25.280,-26.769,-30.488,-31.659,-25.841,-26.818,-30.016,-31.313,-43.238,-39.411,-44.208,-36.537,-25.075,-23.152,-31.462,-32.808,-25.928,-37.962,-33.396,-26.955,-22.215,-16.754,8.083,17.933,15.570,2.030,-29.849,-41.280,-32.461,-34.785,-29.566,-28.695,-30.087,-37.284,-31.467,-28.615,-28.347,-37.104,-35.040,-40.625,-37.915,-34.280,-31.526,-27.086,-28.945,-35.662,-33.219,-33.285,-39.848,-28.837,-31.549,-36.442,-25.889,-28.942,-41.103,-41.413,-34.622,-31.196,-42.569,-31.040,-27.669,-45.702,-28.573,-25.511,-31.921,-48.051,-33.574,-37.948,-30.955,-29.582,-29.251,-31.652,-44.520
261.076,-145.743,-35.814,-25.263,-30.421,-31.650,-24.445,-31.624,-32.192,-34.051,-35.525,-32.599,-30.496,-48.303,-37.969,-25.550,-26.585,-22.375,-31.429,-32.592,-28.194,-31.871,-39.155,-30.864,-27.044,-24.342,-23.478,-30.230,-47.111,-30.221,-23.742,-25.912,-40.441,-40.967,-29.344,-26.435,-31.846,-34.282,-38.087,-28.896,-23.447,-28.745,-32.301,-22.041,-21.004,-29.483,-41.004,-29.572,-34.999,-35.946,-29.457,-17.809,7.999,17.801,15.445,1.939,-27.529,-32.814,-34.079,-28.671,-25.306,-23.501,-28.490,-26.776,-25.647,-27.430,-30.641,-37.579,-34.203,-27.869,-30.710,-29.016,-22.910,-26.467,-35.382,-34.640,-36.754,-29.453,-25.639,-28.586,-29.722,-25.922,-24.836,-25.411,-27.077,-30.068,-29.428,-34.835,-25.217,-22.304,-24.323,-28.546,-27.825,-26.219,-29.042,-30.405,-41.601,-34.291,-33.045,-25.990,-27.645,-21.725,-22.869
263.100,-145.743,-28.277,-23.569,-27.626,-33.414,-38.959,-32.987,-31.518,-29.607,-30.449,-30.566,-30.180,-26.986,-25.408,-28.393,-38.596,-39.445,-24.596,-26.315,-33.051,-32.806,-34.010,-27.899,-26.281,-31.651,-32.901,-30.522,-35.480,-33.303,-25.570,-23.397,-26.770,-26.668,-29.635,-31.532,-27.974,-33.946,-30.446,-28.648,-31.702,-30.051,-39.637,-35.447,-32.283,-36.951,-31.742,-27.426,-31.917,-45.011,-34.323,-18.095,7.765,17.672,15.335,1.940,-28.889,-24.159,-22.503,-29.004,-26.689,-25.572,-31.106,-35.036,-27.223,-23.300,-33.397,-33.298,-37.983,-41.129,-27.322,-22.542,-27.507,-31.865,-25.898,-26.897,-27.883,-31.640,-27.567,-23.514,-24.190,-26.026,-24.886,-28.429,-30.633,-29.935,-31.062,-40.787,-37.558,-35.878,-38.527,-31.990,-36.102,-27.978,-34.722,-31.725,-36.239,-30.864,-27.279,-25.130,-28.382,-35.800,-42.317
265.124,-145.743,-32.941,-29.504,-26.888,-27.439,-27.061,-31.656,-34.494,-42.393,-37.110,-26.872,-31.388,-30.496,-28.251,-25.087,-21.334,-22.219,-31.801,-36.179,-26.868,-30.047,-35.986,-30.936,-31.789,-32.403,-34.855,-39.033,-31.937,-34.786,-40.859,-30.196,-24.560,-28.561,-34.645,-29.579,-40.583,-25.689,-23.155,-25.661,-35.413,-42.242,-35.002,-37.793,-41.468,-32.588,-26.605,-31.577,-37.763,-41.106,-36.554,-19.943,7.554,17.520,15.145,1.453,-28.452,-25.234,-28.072,-29.849,-22.861,-29.002,-31.985,-37.038,-26.037,-28.723,-40.585,-31.086,-26.611,-24.496,-27.381,-29.030,-30.213,-39.436,-53.047,-39.279,-36.193,-39.908,-34.551,-28.416,-30.310,-35.331,-46.972,-32.559,-36.367,-36.636,-37.283,-28.452,-25.844,-26.619,-31.506,-37.276,-27.305,-29.655,-35.642,-30.200,-27.791,-27.209,-28.866,-36.442,-28.013,-25.586,-25.105
267.148,-145.743,-29.674,-30.499,-26.292,-27.863,-28.866,-26.126,-28.079,-28.580,-31.510,-26.107,-31.778,-31.045,-34.803,-36.360,-35.617,-22.305,-20.322,-25.924,-34.104,-31.997,-37.396,-32.184,-30.260,-25.471,-29.828,-29.675,-28.270,-30.554,-25.548,-27.603,-24.029,-26.148,-26.559,-27.405,-28.933,-28.451,-32.429,-35.128,-25.930,-22.969,-25.970,-43.710,-30.189,-29.212,-32.222,-49.903,-33.762,-25.304,-27.253,-16.383,7.682,17.473,15.161,2.010,-29.058,-28.970,-24.819,-27.280,-32.378,-30.359,-29.114,-42.974,-28.190,-32.397,-32.531,-27.911,-32.246,-41.906,-30.282,-26.515,-24.786,-25.494,-29.861,-30.856,-28.122,-33.174,-35.315,-42.822,-31.668,-21.051,-22.253,-29.900,-24.090,-25.002,-32.437,-31.218,-24.055,-22.362,-27.646,-31.470,-29.041,-24.677,-25.871,-30.238,-34.469,-30.793,-45.311,-46.447,-35.776,-31.763,-30.020
269.172,-145.743,-34.921,-36.148,-37.974,-32.660,-28.687,-29.169,-34.505,-36.046,-26.021,-24.741,-30.821,-31.118,-27.949,-30.728,-27.238,-21.494,-24.373,-30.438,-32.767,-24.559,-19.081,-19.891,-27.171,-28.043,-32.508,-32.880,-25.459,-28.355,-36.420,-29.027,-25.896,-27.107,-31.672,-33.974,-28.330,-25.209,-31.176,-34.194,-28.498,-26.308,-25.088,-25.505,-34.564,-29.917,-32.714,-31.313,-27.085,-29.121,-31.227,-19.815,7.397,17.259,14.930,1.679,-27.683,-34.035,-31.625,-38.136,-37.352,-35.251,-39.682,-36.751,-28.891,-26.845,-21.632,-24.461,-35.937,-28.733,-30.887,-32.702,-32.186,-25.014,-26.578,-24.846,-23.537,-34.176,-31.114,-26.061,-26.340,-32.106,-39.498,-34.068,-30.415,-34.080,-29.279,-37.064,-30.073,-26.898,-35.991,-36.768,-32.969,-29.557,-35.358,-29.940,-32.594,-37.409,-26.947,-24.771,-33.396,-39.716,-32.355
