PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
123.437,96.477,-99.861,-100.448,-99.909,-99.157,-102.172,-97.695,-101.973,-100.494,-100.522,-99.035,-101.018,-99.197,-101.555,-102.929,-103.187,-100.511,-101.678,-99.607,-102.535,-99.104,-102.576,-100.918,-101.784,-102.039,-102.563,-101.465,-102.033,-102.857,-102.164,-97.146,-98.191,-97.418,-99.796,-101.008,-98.358,-100.147,-101.084,-101.217,-99.624,-99.168,-100.441,-101.794,-100.176,-100.908,-99.138,-99.621,-101.116,-99.768,-102.092,-102.084,-101.495,-102.237,-100.900,-99.658,-101.181,-102.599,-103.610,-100.441,-101.706,-99.833,-101.270,-101.047,-100.350,-101.399,-99.301,-97.113,-102.291,-99.684,-98.097,-100.307,-99.678,-101.900,-101.916,-102.157,-102.667,-99.082,-99.875,-100.971,-101.231,-101.905,-100.941,-101.681,-101.087,-100.730,-100.658,-99.258,-102.058,-101.231,-101.092,-101.330,-102.661,-100.366,-102.674,-105.577,-101.479,-102.491,-98.926,-101.808,-100.824,-100.686,-100.261
144.960,96.477,-101.266,-101.797,-99.759,-100.439,-100.948,-104.919,-99.955,-100.199,-99.342,-100.429,-102.173,-98.123,-99.142,-100.253,-98.656,-100.179,-99.628,-101.029,-101.433,-99.201,-100.548,-102.247,-102.613,-100.441,-101.060,-102.607,-99.615,-102.886,-102.467,-101.213,-101.489,-97.742,-100.575,-100.527,-102.616,-102.819,-100.968,-100.363,-103.001,-99.601,-99.424,-101.012,-100.145,-101.452,-101.650,-102.192,-104.064,-101.251,-99.385,-100.610,-101.144,-100.511,-101.578,-101.620,-101.976,-101.627,-102.346,-102.079,-101.983,-104.445,-103.705,-102.879,-99.416,-102.767,-97.726,-104.356,-101.423,-100.710,-102.016,-101.103,-101.649,-100.683,-100.116,-101.727,-101.999,-102.786,-99.455,-100.715,-102.730,-102.719,-98.980,-102.346,-101.977,-101.184,-99.840,-99.994,-100.098,-101.142,-101.780,-98.442,-100.867,-100.778,-101.932,-99.789,-101.456,-100.285,-100.186,-102.543,-100.220,-101.007,-99.991
166.484,96.477,-101.376,-100.097,-102.176,-100.616,-99.922,-99.652,-101.699,-98.877,-99.176,-101.874,-100.992,-101.489,-101.529,-101.429,-101.374,-100.590,-100.407,-102.452,-99.832,-100.502,-100.622,-99.699,-100.736,-100.888,-100.210,-100.225,-99.330,-102.752,-102.258,-103.256,-101.167,-100.435,-100.670,-103.798,-99.220,-99.995,-103.000,-101.645,-101.531,-101.413,-100.323,-100.813,-102.369,-99.694,-101.018,-102.711,-103.683,-100.873,-98.878,-100.903,-101.762,-101.784,-103.465,-99.896,-103.678,-101.830,-100.923,-101.000,-102.449,-101.749,-102.010,-100.323,-101.379,-100.204,-101.934,-102.346,-98.923,-101.723,-100.800,-99.931,-102.835,-100.941,-102.031,-101.927,-102.759,-101.086,-101.527,-99.802,-99.892,-99.612,-99.133,-102.921,-102.020,-103.499,-101.887,-102.486,-99.707,-101.238,-101.561,-97.578,-99.515,-98.599,-99.619,-100.985,-102.159,-101.048,-97.127,-101.421,-100.098,-102.368,-101.522
188.007,96.477,-102.041,-100.219,-100.270,-101.432,-101.176,-100.836,-99.010,-100.603,-102.518,-100.996,-99.047,-102.638,-100.816,-100.818,-102.726,-102.913,-100.314,-102.764,-101.969,-101.153,-103.130,-99.997,-102.347,-96.654,-98.637,-99.453,-101.095,-98.634,-101.383,-99.405,-101.750,-99.191,-98.805,-98.193,-100.978,-101.610,-100.815,-98.256,-98.138,-97.018,-98.544,-98.569,-101.034,-99.935,-99.391,-100.598,-102.226,-99.914,-100.066,-101.098,-101.350,-99.456,-102.273,-100.473,-98.824,-99.268,-101.399,-100.068,-101.165,-101.438,-101.339,-102.148,-101.527,-102.130,-100.655,-100.711,-102.228,-101.427,-100.641,-101.509,-100.757,-98.818,-98.905,-100.200,-100.423,-100.131,-102.630,-102.687,-99.073,-102.902,-100.940,-102.968,-99.499,-101.154,-99.183,-98.407,-99.006,-101.925,-101.294,-101.174,-103.850,-104.058,-101.750,-101.981,-101.081,-96.645,-99.640,-101.119,-99.104,-100.882,-100.818
209.530,96.477,-100.430,-102.646,-99.985,-102.482,-98.851,-101.030,-101.784,-100.478,-101.137,-102.296,-103.946,-100.100,-101.086,-99.910,-98.397,-100.870,-100.476,-98.759,-102.785,-100.534,-100.233,-101.258,-101.578,-101.615,-102.956,-100.255,-99.259,-98.708,-99.972,-103.553,-101.086,-100.179,-102.562,-100.044,-98.847,-101.208,-101.703,-101.391,-101.196,-101.088,-101.667,-101.078,-101.112,-101.544,-101.312,-102.447,-101.358,-100.744,-101.013,-97.094,-102.831,-100.168,-98.915,-99.657,-100.825,-101.193,-98.549,-101.688,-102.808,-101.801,-102.057,-100.093,-99.026,-101.128,-100.153,-98.124,-98.124,-102.593,-100.707,-101.658,-101.128,-99.626,-101.947,-101.054,-97.549,-101.354,-100.995,-103.872,-101.704,-101.247,-100.807,-101.422,-103.063,-104.546,-101.052,-101.967,-99.632,-101.340,-101.200,-100.253,-100.387,-99.584,-102.859,-102.578,-101.320,-101.712,-101.448,-99.131,-100.836,-101.792,-100.192
231.054,96.477,-99.833,-103.700,-102.968,-103.740,-101.545,-96.999,-101.363,-99.572,-100.730,-102.667,-101.107,-100.280,-100.305,-100.429,-99.992,-100.001,-101.305,-100.688,-102.958,-101.305,-103.574,-100.262,-100.312,-102.695,-99.950,-97.226,-100.022,-100.107,-101.076,-99.765,-100.535,-100.837,-99.625,-102.749,-99.396,-99.307,-104.041,-99.222,-97.953,-102.256,-101.090,-98.207,-103.605,-103.174,-99.603,-98.738,-100.447,-101.439,-102.028,-101.496,-101.478,-101.866,-100.974,-98.381,-101.275,-99.375,-99.801,-103.365,-100.010,-100.292,-99.842,-102.121,-101.356,-102.799,-101.377,-100.231,-100.731,-98.898,-101.299,-100.295,-98.804,-100.002,-100.694,-98.566,-100.283,-99.531,-103.087,-101.504,-100.794,-104.312,-99.650,-99.902,-97.893,-100.519,-99.424,-103.081,-99.941,-101.894,-102.581,-99.996,-102.596,-99.759,-101.530,-103.117,-100.498,-99.982,-101.760,-101.010,-100.710,-100.546,-103.400
252.577,96.477,-102.059,-99.906,-100.436,-100.160,-102.357,-102.104,-100.173,-102.377,-101.669,-100.553,-100.717,-99.716,-101.545,-101.917,-101.744,-102.898,-104.343,-102.458,-99.401,-102.657,-100.831,-100.366,-100.566,-100.935,-101.969,-103.816,-102.825,-97.833,-101.013,-99.021,-101.712,-102.572,-101.746,-102.457,-99.566,-101.646,-101.715,-99.992,-99.535,-103.366,-103.512,-98.623,-101.817,-101.432,-99.334,-101.417,-101.799,-103.227,-101.379,-98.826,-101.561,-98.663,-101.460,-101.132,-101.583,-102.261,-100.601,-101.879,-98.667,-97.862,-101.575,-101.472,-99.113,-98.404,-98.484,-100.853,-100.813,-99.949,-101.012,-100.543,-100.485,-102.131,-101.400,-100.589,-102.884,-100.505,-101.516,-100.488,-101.239,-100.513,-102.330,-99.787,-102.183,-101.054,-97.854,-101.712,-102.432,-102.140,-99.581,-101.149,-100.889,-98.808,-100.438,-102.006,-102.085,-101.913,-100.226,-101.497,-101.544,-103.780,-99.531
274.100,96.477,-102.432,-98.327,-102.414,-100.498,-99.689,-98.739,-100.642,-102.883,-101.384,-98.636,-100.980,-102.537,-101.960,-100.630,-100.615,-99.884,-100.890,-100.891,-100.805,-97.395,-99.285,-100.689,-100.565,-103.878,-100.272,-99.447,-97.521,-100.942,-101.244,-101.370,-98.331,-98.532,-101.880,-102.177,-100.927,-100.904,-101.666,-101.463,-101.532,-101.497,-104.495,-99.851,-100.603,-101.459,-99.044,-100.604,-100.644,-100.912,-102.495,-101.720,-100.291,-101.475,-101.241,-99.984,-103.510,-103.196,-99.819,-101.158,-101.269,-101.472,-101.629,-100.253,-100.588,-98.726,-101.722,-100.420,-100.431,-99.244,-100.461,-98.845,-102.159,-98.788,-101.741,-100.115,-101.766,-99.255,-100.696,-99.144,-100.427,-101.036,-102.486,-99.720,-101.800,-101.845,-99.241,-101.394,-100.967,-100.102,-100.277,-99.804,-100.393,-99.954,-99.503,-101.974,-102.307,-102.076,-103.226,-100.305,-101.945,-98.240,-100.321
295.624,96.477,-99.967,-102.146,-100.234,-99.767,-98.778,-100.565,-101.452,-103.712,-102.093,-103.869,-98.171,-98.078,-99.677,-98.926,-102.393,-102.772,-100.048,-99.303,-98.831,-100.339,-99.624,-99.420,-102.311,-100.010,-101.530,-103.115,-101.912,-100.791,-100.848,-101.666,-101.289,-100.423,-100.953,-102.112,-100.135,-100.314,-101.021,-101.222,-99.998,-100.777,-101.582,-101.549,-101.860,-99.816,-98.146,-102.543,-102.843,-101.840,-102.243,-101.211,-99.624,-100.676,-101.350,-104.579,-102.439,-101.391,-101.774,-100.788,-102.783,-100.430,-99.109,-102.378,-100.589,-101.094,-102.006,-102.853,-102.768,-100.437,-100.805,-98.748,-100.673,-100.863,-104.428,-100.188,-101.397,-97.201,-100.376,-100.816,-101.533,-100.718,-100.432,-100.650,-100.563,-98.267,-99.630,-98.945,-102.612,-100.054,-101.660,-101.209,-98.142,-99.458,-99.999,-104.587,-102.890,-102.752,-101.680,-101.455,-103.462,-100.078,-99.797
317.147,96.477,-101.570,-101.649,-100.565,-101.427,-101.334,-99.751,-99.516,-102.719,-102.754,-100.956,-100.668,-101.106,-99.558,-101.630,-103.744,-101.709,-100.692,-101.846,-101.321,-101.155,-99.544,-100.155,-101.509,-102.986,-98.128,-101.414,-101.039,-100.504,-101.350,-99.058,-101.354,-101.017,-99.735,-101.334,-101.160,-103.976,-101.162,-104.340,-99.521,-102.175,-100.678,-99.449,-99.752,-100.782,-103.146,-102.714,-102.162,-103.510,-101.867,-100.020,-99.058,-100.460,-99.375,-102.306,-98.857,-101.252,-99.492,-101.066,-100.383,-101.983,-98.429,-101.785,-101.287,-101.963,-98.844,-100.672,-101.172,-101.364,-102.571,-102.323,-99.915,-99.090,-102.285,-99.361,-99.158,-101.356,-102.976,-102.152,-101.257,-99.483,-101.593,-101.579,-102.222,-102.125,-101.096,-103.743,-102.316,-103.740,-101.586,-100.813,-99.761,-101.920,-100.124,-102.226,-100.806,-100.108,-99.174,-100.792,-100.451,-102.062,-100.725
123.437,101.857,-101.600,-100.875,-98.576,-98.721,-100.116,-99.761,-99.173,-99.867,-101.471,-102.240,-102.448,-99.742,-102.147,-101.332,-100.893,-101.158,-101.042,-100.651,-100.557,-100.933,-103.521,-97.272,-101.363,-101.685,-100.677,-102.015,-99.740,-102.472,-101.322,-99.203,-101.102,-100.802,-101.351,-101.344,-101.554,-101.294,-102.548,-101.681,-104.662,-102.910,-101.373,-100.888,-101.380,-101.850,-101.745,-101.508,-101.948,-102.884,-98.832,-101.362,-101.469,-100.692,-100.884,-101.731,-99.434,-100.956,-99.697,-102.018,-100.624,-101.041,-97.457,-100.898,-100.892,-100.701,-100.371,-101.496,-99.996,-102.316,-99.188,-100.340,-96.186,-101.134,-101.780,-102.559,-102.111,-101.328,-101.076,-102.087,-100.408,-98.896,-102.002,-100.953,-99.838,-100.266,-101.847,-101.828,-99.517,-99.921,-102.899,-102.376,-101.118,-99.156,-100.635,-101.565,-100.915,-101.863,-98.298,-100.351,-101.473,-103.000,-101.068
144.960,101.857,-100.301,-100.871,-102.133,-100.861,-100.422,-103.804,-101.660,-103.231,-98.616,-101.467,-103.708,-101.690,-101.037,-102.562,-99.674,-100.664,-100.655,-102.340,-102.146,-102.806,-101.553,-101.275,-100.007,-99.800,-100.797,-98.781,-101.428,-100.854,-101.157,-101.765,-101.779,-100.743,-99.584,-102.285,-101.175,-101.379,-101.593,-99.390,-100.627,-101.286,-100.766,-98.516,-101.801,-102.264,-101.169,-99.715,-99.760,-104.421,-97.811,-100.293,-100.757,-103.384,-98.752,-99.249,-101.550,-99.904,-103.269,-102.406,-102.787,-98.851,-101.629,-101.922,-102.943,-101.820,-102.540,-102.279,-99.283,-102.156,-103.117,-99.031,-100.944,-100.666,-101.078,-100.984,-101.941,-100.668,-101.917,-102.562,-102.516,-100.053,-101.848,-98.463,-103.484,-101.562,-101.008,-101.722,-98.859,-103.133,-99.326,-100.699,-101.371,-100.539,-102.784,-99.373,-102.656,-101.101,-101.075,-100.626,-102.327,-101.144,-102.115
166.484,101.857,-101.782,-102.635,-101.316,-99.794,-100.134,-98.837,-100.183,-98.818,-101.122,-98.795,-103.182,-101.406,-101.525,-101.409,-103.464,-100.780,-100.705,-99.688,-102.928,-102.823,-99.400,-99.359,-101.886,-101.416,-101.798,-101.866,-100.772,-98.924,-101.466,-101.271,-101.983,-99.180,-101.033,-101.285,-101.154,-100.357,-101.250,-98.516,-98.818,-101.728,-101.025,-101.338,-101.071,-100.951,-101.008,-101.588,-100.300,-100.443,-101.728,-100.877,-101.240,-100.441,-102.484,-99.045,-101.299,-102.207,-102.292,-101.483,-101.923,-101.111,-101.900,-100.909,-102.919,-102.341,-102.698,-101.086,-98.357,-99.020,-99.300,-100.735,-100.174,-100.776,-101.704,-99.237,-101.789,-100.521,-98.420,-101.133,-102.740,-102.428,-101.968,-101.113,-99.101,-98.281,-99.903,-100.489,-100.979,-101.558,-101.660,-100.588,-101.240,-101.929,-99.754,-101.053,-100.299,-98.736,-101.816,-99.985,-102.570,-102.589,-103.308
188.007,101.857,-100.215,-102.638,-99.514,-101.126,-100.853,-98.839,-101.513,-102.255,-100.164,-100.279,-102.231,-103.396,-98.427,-101.158,-101.655,-100.483,-100.104,-98.966,-101.645,-102.187,-100.694,-100.834,-99.930,-102.599,-101.590,-101.428,-99.492,-100.144,-101.478,-101.680,-99.530,-101.972,-102.951,-103.292,-100.646,-98.993,-102.475,-101.486,-102.876,-98.372,-100.185,-100.637,-99.998,-100.685,-102.115,-101.472,-100.640,-99.621,-101.789,-103.369,-102.779,-99.045,-101.963,-102.775,-100.500,-99.480,-101.789,-102.450,-100.319,-102.221,-100.144,-101.131,-98.661,-102.360,-102.155,-103.567,-102.334,-98.241,-101.965,-101.967,-100.882,-100.669,-103.173,-102.228,-101.342,-102.307,-101.336,-99.311,-101.381,-101.572,-103.045,-98.239,-99.717,-100.536,-99.725,-101.566,-99.958,-99.316,-98.428,-100.759,-100.793,-101.103,-102.480,-98.863,-100.287,-103.787,-100.270,-101.160,-101.079,-101.408,-103.161
209.530,101.857,-97.168,-101.104,-102.906,-101.030,-102.552,-100.147,-100.742,-102.837,-102.595,-101.481,-100.303,-102.053,-100.612,-102.872,-102.585,-101.747,-100.198,-100.093,-102.785,-100.626,-101.650,-101.329,-100.294,-103.416,-102.317,-100.964,-99.976,-100.885,-100.023,-97.632,-99.618,-100.858,-101.553,-101.040,-101.399,-99.115,-102.164,-102.146,-98.513,-100.367,-102.631,-100.271,-101.261,-102.809,-100.961,-101.857,-102.024,-100.711,-102.713,-99.905,-103.144,-101.938,-102.670,-103.301,-99.026,-100.830,-102.835,-100.220,-100.607,-99.846,-99.592,-101.393,-102.301,-101.536,-101.466,-102.811,-101.616,-101.616,-100.630,-98.185,-102.985,-102.362,-100.085,-97.262,-99.775,-99.766,-97.601,-99.687,-100.629,-100.427,-101.983,-99.840,-98.403,-99.609,-100.744,-99.716,-102.724,-100.702,-101.135,-100.452,-98.900,-100.891,-99.704,-100.834,-101.001,-100.943,-102.062,-101.232,-100.405,-102.366,-101.790
231.054,101.857,-100.666,-104.476,-101.462,-99.340,-99.107,-102.161,-101.739,-102.861,-98.551,-100.511,-98.931,-103.065,-99.862,-100.700,-101.114,-101.904,-99.825,-98.585,-97.985,-103.764,-100.327,-101.978,-100.718,-101.750,-95.525,-101.350,-101.049,-102.987,-103.106,-100.809,-101.499,-101.054,-101.400,-101.921,-101.025,-101.544,-98.060,-98.858,-100.273,-100.955,-101.668,-100.257,-101.342,-103.455,-101.767,-100.030,-101.867,-102.265,-100.180,-99.621,-101.275,-99.723,-102.322,-102.623,-101.900,-100.561,-100.141,-99.890,-102.106,-102.519,-101.201,-100.905,-99.631,-99.394,-103.122,-101.923,-100.165,-100.400,-100.440,-104.072,-102.296,-101.332,-102.493,-98.283,-99.716,-101.941,-100.808,-100.300,-102.272,-102.634,-99.835,-99.819,-99.948,-100.018,-101.594,-101.549,-101.251,-101.232,-102.611,-100.004,-100.306,-102.788,-102.695,-98.663,-100.227,-102.103,-100.475,-101.056,-102.123,-99.579,-101.873
