PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
166.480,91.100,-100.232,-97.454,-102.109,-99.311,-99.372,-102.763,-102.798,-100.815,-101.454,-99.964,-100.625,-98.933,-101.500,-99.257,-99.674,-101.207,-100.460,-100.809,-103.126,-101.784,-99.611,-102.292,-102.098,-99.999,-99.954,-100.554,-101.696,-103.347,-100.385,-101.330,-102.138,-100.568,-100.281,-101.953,-102.387,-100.489,-103.435,-102.692,-101.471,-98.571,-101.120,-101.471,-100.350,-102.332,-100.613,-99.209,-101.662,-100.755,-99.460,-98.078,-104.316,-98.769,-101.588,-101.796,-103.619,-100.481,-102.367,-102.458,-100.664,-101.951,-99.939,-101.928,-101.673,-102.940,-102.251,-101.049,-103.095,-100.924,-100.447,-98.948,-100.507,-102.035,-99.826,-100.574,-100.249,-100.520,-99.294,-101.914,-102.183,-101.653,-100.317,-99.991,-101.454,-99.135,-101.515,-100.598,-98.628,-100.945,-100.744,-101.874,-99.795,-99.085,-100.099,-101.611,-100.028,-101.360,-101.141,-99.208,-98.401,-100.637,-102.941
252.580,101.860,-101.627,-100.552,-101.209,-102.435,-102.447,-102.187,-101.904,-99.801,-102.824,-101.041,-98.855,-101.102,-98.579,-104.105,-102.206,-99.875,-102.107,-101.552,-100.350,-100.495,-103.758,-102.117,-98.672,-102.639,-102.474,-102.075,-102.103,-102.047,-100.938,-102.600,-101.894,-102.471,-103.096,-102.245,-103.069,-99.856,-102.255,-98.656,-98.097,-101.274,-98.901,-102.099,-99.942,-100.953,-102.007,-99.562,-101.479,-100.122,-101.276,-99.545,-101.729,-100.970,-101.164,-100.858,-103.426,-103.158,-100.903,-101.413,-101.659,-101.466,-99.560,-101.427,-103.371,-101.097,-102.217,-99.771,-101.755,-101.137,-97.829,-99.045,-101.994,-102.970,-99.584,-99.110,-97.739,-100.097,-99.940,-100.367,-100.441,-99.726,-99.499,-100.533,-100.540,-100.640,-100.475,-101.078,-101.394,-102.420,-103.532,-100.390,-101.523,-101.753,-101.376,-100.213,-103.554,-101.257,-100.483,-99.778,-98.529,-99.083,-101.795
252.580,91.100,-100.077,-99.866,-100.611,-98.812,-99.522,-101.496,-100.026,-101.682,-100.415,-96.920,-102.418,-101.181,-101.612,-99.931,-102.051,-101.800,-101.755,-100.382,-99.093,-100.272,-101.692,-99.011,-99.404,-100.231,-101.722,-98.245,-102.772,-100.262,-101.170,-99.332,-101.960,-100.644,-101.554,-102.115,-99.970,-102.061,-100.787,-103.147,-100.643,-100.688,-101.704,-100.240,-102.283,-98.881,-102.948,-100.302,-101.382,-99.272,-101.600,-98.223,-99.014,-99.763,-102.987,-101.135,-101.086,-99.773,-98.350,-101.107,-100.817,-100.945,-102.172,-101.322,-102.142,-97.588,-103.718,-98.256,-101.503,-102.469,-101.051,-99.042,-99.478,-99.246,-102.736,-99.421,-100.618,-101.144,-100.047,-99.494,-101.254,-101.789,-99.979,-101.944,-102.038,-99.511,-101.692,-100.497,-102.883,-99.817,-103.469,-102.360,-100.267,-99.756,-102.705,-101.592,-101.663,-98.901,-101.932,-100.558,-101.635,-100.232,-102.573
166.480,101.860,-102.975,-99.672,-98.165,-101.452,-100.724,-100.721,-102.108,-101.499,-100.729,-102.014,-101.742,-101.590,-102.661,-100.911,-102.105,-98.727,-102.782,-102.817,-102.178,-101.709,-102.097,-101.779,-101.212,-102.159,-103.394,-101.629,-101.071,-101.891,-101.963,-101.455,-101.438,-101.158,-99.631,-102.319,-100.930,-101.248,-101.106,-99.810,-98.978,-102.232,-102.180,-100.823,-100.770,-101.172,-101.965,-100.209,-99.064,-98.654,-100.709,-98.408,-104.615,-101.656,-102.585,-100.039,-100.682,-100.848,-101.407,-99.687,-101.251,-99.704,-101.200,-99.894,-101.991,-99.986,-99.499,-98.945,-100.866,-100.044,-99.478,-99.426,-98.706,-98.821,-100.105,-100.978,-100.365,-103.770,-99.761,-99.607,-100.937,-102.198,-100.566,-100.413,-103.003,-99.734,-102.637,-101.433,-103.636,-99.148,-102.349,-101.233,-98.013,-102.591,-101.964,-99.357,-99.012,-99.350,-101.602,-102.181,-100.190,-100.938,-100.902
144.960,134.140,-101.721,-100.362,-100.184,-100.811,-99.615,-98.246,-102.331,-99.397,-103.057,-103.444,-99.845,-99.180,-102.017,-100.746,-97.663,-101.120,-101.594,-101.505,-101.063,-102.185,-100.529,-103.400,-102.087,-103.013,-102.815,-99.367,-99.971,-99.949,-100.736,-100.115,-99.439,-98.810,-101.063,-101.937,-100.386,-99.899,-100.175,-98.798,-101.236,-98.762,-102.475,-99.902,-102.441,-100.672,-101.409,-101.349,-100.001,-102.005,-98.947,-100.400,-100.745,-100.568,-101.459,-100.075,-103.437,-100.256,-100.984,-100.237,-99.950,-100.428,-100.720,-101.179,-100.786,-102.706,-99.288,-102.293,-100.199,-99.536,-100.647,-101.252,-100.060,-99.415,-98.707,-98.676,-101.782,-101.262,-100.441,-102.384,-101.776,-101.939,-103.816,-103.007,-102.099,-99.796,-99.339,-101.219,-99.859,-98.931,-101.692,-100.529,-100.704,-102.149,-103.111,-99.489,-100.560,-101.100,-101.191,-100.205,-100.472,-99.693,-102.291
123.440,101.860,-100.565,-100.499,-100.682,-101.302,-102.299,-100.181,-101.516,-100.857,-100.738,-103.807,-101.335,-99.579,-101.267,-104.072,-99.476,-101.993,-102.252,-100.507,-101.623,-100.582,-99.608,-100.686,-101.995,-100.467,-99.752,-103.143,-99.785,-101.587,-101.345,-101.570,-102.453,-101.810,-102.915,-99.739,-100.035,-100.045,-100.662,-101.903,-101.831,-101.661,-99.701,-100.121,-100.093,-99.669,-99.767,-103.489,-99.019,-98.954,-101.280,-100.554,-101.084,-100.035,-101.812,-102.469,-100.753,-99.472,-99.540,-99.223,-100.131,-100.423,-101.635,-100.716,-102.464,-99.292,-99.965,-104.143,-101.517,-101.183,-102.642,-100.569,-100.578,-101.349,-100.285,-101.023,-101.703,-101.396,-100.210,-102.365,-100.335,-103.561,-101.337,-101.394,-104.831,-100.221,-101.006,-104.581,-103.105,-101.325,-102.291,-100.373,-103.306,-101.544,-98.195,-100.532,-101.861,-99.730,-99.377,-102.826,-100.019,-100.356,-99.794
144.960,118.000,-98.676,-103.638,-103.126,-100.717,-99.600,-100.119,-101.859,-102.375,-101.936,-103.390,-98.913,-100.527,-100.256,-99.968,-102.273,-98.056,-101.254,-102.501,-102.295,-100.795,-99.239,-99.582,-100.969,-100.545,-102.872,-100.181,-98.576,-97.740,-101.152,-99.750,-97.311,-101.645,-102.499,-99.741,-100.183,-99.644,-102.494,-101.555,-102.591,-102.867,-100.428,-102.160,-101.192,-100.760,-100.257,-100.872,-101.070,-101.248,-100.840,-101.091,-102.827,-98.700,-100.252,-100.215,-98.526,-100.335,-99.918,-101.480,-100.039,-102.307,-100.814,-104.305,-102.957,-101.080,-100.092,-99.499,-101.417,-100.637,-103.207,-101.065,-103.265,-100.703,-102.394,-99.879,-101.145,-99.631,-100.357,-101.561,-100.868,-102.574,-100.971,-101.659,-100.462,-98.259,-101.493,-103.482,-101.757,-101.838,-100.472,-100.551,-101.967,-101.051,-100.875,-100.956,-100.093,-103.965,-99.153,-104.836,-97.601,-100.384,-99.680
144.960,91.100,-101.499,-101.659,-100.705,-100.706,-103.987,-103.705,-101.179,-101.140,-100.086,-99.299,-102.227,-101.357,-99.822,-99.606,-101.014,-102.813,-104.228,-103.364,-102.014,-101.887,-103.146,-99.511,-103.489,-103.891,-99.490,-101.733,-101.713,-100.974,-102.079,-97.834,-101.381,-101.841,-101.420,-102.245,-101.045,-102.677,-98.418,-103.321,-104.529,-100.835,-101.847,-102.014,-102.464,-101.928,-98.695,-98.719,-100.494,-101.156,-101.788,-100.198,-102.521,-100.892,-99.721,-99.377,-101.983,-99.490,-103.541,-100.171,-99.995,-100.050,-102.604,-101.548,-101.952,-103.007,-102.243,-100.529,-99.402,-101.373,-100.841,-99.868,-102.742,-100.909,-101.652,-102.623,-101.384,-103.167,-100.815,-98.966,-98.060,-101.614,-98.611,-104.831,-100.616,-99.966,-101.392,-101.050,-102.800,-100.869,-100.928,-100.780,-100.418,-100.978,-104.050,-101.549,-98.833,-101.893,-101.220,-99.207,-102.810,-99.403,-98.981
252.580,123.380,-99.729,-101.301,-103.795,-101.328,-100.620,-101.359,-100.781,-101.723,-103.083,-101.173,-100.502,-102.041,-101.200,-100.226,-99.013,-99.361,-100.543,-99.724,-101.883,-101.845,-101.306,-101.253,-101.514,-100.767,-102.174,-102.092,-100.209,-101.479,-101.063,-98.654,-99.519,-99.773,-102.451,-100.897,-102.430,-102.238,-100.875,-99.650,-102.422,-100.760,-97.786,-99.970,-102.255,-101.839,-98.526,-102.709,-101.939,-101.508,-99.973,-99.942,-100.844,-100.660,-102.203,-101.924,-100.027,-101.110,-99.145,-101.413,-99.462,-99.533,-100.233,-101.481,-99.785,-99.255,-99.524,-101.604,-102.754,-100.038,-100.268,-100.582,-101.215,-101.007,-97.656,-99.100,-97.878,-100.696,-100.643,-99.985,-104.159,-100.565,-100.862,-100.528,-100.511,-100.850,-101.286,-101.646,-101.005,-100.536,-100.000,-101.721,-100.060,-101.262,-101.931,-101.280,-101.274,-98.526,-101.420,-101.996,-101.528,-102.599,-99.577
274.100,96.480,-99.086,-101.352,-100.954,-102.781,-101.633,-99.855,-102.248,-100.902,-102.272,-99.127,-100.331,-100.475,-100.074,-101.358,-101.641,-100.846,-99.398,-99.741,-101.902,-100.813,-98.628,-101.618,-100.339,-102.561,-100.200,-101.103,-100.469,-101.183,-101.186,-100.678,-101.397,-101.654,-100.294,-100.136,-101.253,-101.743,-98.576,-102.519,-100.201,-99.100,-100.319,-100.840,-101.731,-100.206,-101.477,-99.676,-99.909,-102.777,-101.567,-102.524,-100.653,-100.434,-101.966,-100.415,-101.387,-100.560,-101.767,-101.142,-98.309,-102.146,-104.454,-99.859,-100.357,-100.200,-101.869,-101.412,-100.138,-100.169,-100.701,-101.397,-98.755,-102.015,-99.964,-101.248,-100.257,-99.944,-102.165,-99.102,-100.190,-100.424,-102.461,-101.185,-101.537,-101.093,-99.484,-101.448,-103.273,-101.652,-101.515,-100.328,-101.291,-101.566,-100.294,-101.028,-103.075,-98.537,-102.962,-102.946,-103.787,-100.388,-101.706
