PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
234.130,139.520,-102.079,-102.465,-99.183,-101.418,-100.033,-99.741,-99.850,-102.954,-99.902,-102.501,-100.602,-100.986,-101.312,-102.788,-97.391,-100.062,-103.117,-100.387,-98.680,-100.335,-103.555,-101.220,-100.293,-102.110,-103.828,-98.704,-101.647,-101.083,-102.384,-101.411,-101.200,-99.494,-99.653,-100.170,-99.584,-101.149,-100.647,-102.687,-102.437,-101.547,-102.133,-101.574,-100.675,-103.216,-101.026,-100.052,-100.923,-101.276,-100.163,-99.764,-99.350,-101.325,-99.416,-99.521,-102.582,-101.353,-100.536,-102.143,-100.217,-100.955,-101.986,-100.951,-101.227,-99.682,-103.255,-102.033,-101.631,-101.327,-102.624,-102.373,-101.237,-101.311,-104.551,-102.623,-100.640,-101.842,-101.375,-102.581,-100.253,-104.654,-98.101,-101.244,-100.011,-99.438,-101.281,-100.747,-98.989,-101.773,-99.038,-100.882,-97.175,-101.524,-100.733,-101.018,-101.703,-100.755,-100.534,-102.373,-102.710,-101.720,-100.252
234.130,98.010,-99.394,-101.260,-103.765,-100.177,-100.221,-102.780,-97.769,-101.738,-101.719,-99.785,-102.253,-99.154,-103.923,-102.444,-101.914,-100.148,-100.923,-99.932,-101.234,-101.115,-103.259,-98.642,-102.832,-101.821,-99.596,-101.322,-101.410,-101.552,-101.098,-101.709,-99.394,-98.485,-100.262,-101.546,-99.335,-100.765,-102.291,-100.400,-103.146,-102.772,-101.064,-98.256,-100.564,-101.861,-100.146,-101.167,-100.299,-103.699,-99.990,-101.161,-103.378,-100.658,-101.780,-102.647,-100.779,-101.185,-100.401,-101.505,-99.707,-101.293,-100.436,-100.357,-99.890,-101.716,-101.663,-99.084,-101.744,-99.853,-100.160,-98.253,-100.001,-99.017,-98.604,-100.352,-102.091,-100.634,-100.824,-100.299,-100.913,-100.070,-100.869,-99.987,-102.544,-100.625,-98.971,-99.411,-102.762,-101.986,-102.000,-103.125,-103.516,-99.280,-100.420,-100.656,-100.191,-100.364,-99.503,-102.734,-99.136,-101.528,-100.288
261.800,139.520,-101.160,-103.041,-100.406,-97.422,-100.119,-103.754,-101.212,-101.374,-101.415,-100.948,-101.430,-101.249,-101.261,-101.824,-102.157,-102.630,-102.511,-102.767,-100.598,-101.701,-101.315,-99.975,-99.666,-100.082,-101.110,-102.260,-99.693,-101.418,-99.831,-100.207,-102.101,-100.031,-100.407,-98.798,-100.165,-99.666,-98.700,-99.129,-100.934,-100.892,-100.396,-100.896,-99.590,-102.027,-101.967,-100.449,-102.427,-99.587,-101.493,-101.935,-99.552,-102.649,-100.300,-99.583,-103.058,-102.151,-100.107,-101.399,-101.149,-100.687,-101.195,-100.052,-99.747,-100.837,-100.743,-100.762,-102.638,-101.661,-101.889,-102.559,-101.896,-101.180,-98.387,-99.614,-101.195,-100.817,-103.973,-101.106,-101.014,-96.428,-99.126,-98.097,-101.408,-101.211,-101.747,-102.625,-99.540,-103.096,-101.263,-101.715,-101.917,-100.867,-101.898,-99.827,-101.757,-100.267,-101.235,-100.906,-100.445,-100.592,-101.615
234.130,91.100,-99.605,-102.277,-104.236,-100.505,-102.500,-104.087,-102.035,-100.433,-100.978,-100.641,-100.460,-99.731,-102.084,-101.456,-100.714,-99.457,-99.219,-101.321,-98.752,-98.369,-101.745,-102.821,-102.044,-101.965,-102.184,-98.797,-101.374,-101.620,-102.247,-99.429,-103.182,-103.314,-100.482,-99.738,-99.630,-100.012,-100.132,-100.504,-102.726,-98.251,-100.518,-100.008,-103.461,-101.751,-101.017,-101.459,-99.106,-100.310,-100.127,-98.414,-102.629,-99.355,-100.535,-101.063,-102.764,-100.803,-100.563,-100.347,-101.900,-99.944,-98.368,-104.534,-102.632,-101.769,-100.790,-103.074,-101.381,-100.832,-100.384,-101.101,-99.642,-100.448,-103.391,-100.966,-101.407,-100.715,-100.048,-98.845,-101.506,-100.990,-102.075,-101.456,-101.820,-102.207,-102.580,-101.526,-100.485,-98.631,-100.723,-99.325,-100.704,-101.302,-100.692,-98.550,-102.010,-102.061,-102.436,-102.573,-101.717,-100.364,-99.808
206.460,118.770,-100.538,-102.483,-101.150,-100.672,-99.291,-103.546,-99.666,-100.554,-102.432,-100.410,-98.555,-100.152,-101.109,-99.793,-100.088,-99.935,-102.442,-102.849,-100.344,-100.249,-102.219,-103.795,-101.073,-102.278,-100.070,-105.107,-102.143,-100.587,-102.421,-101.299,-101.265,-102.218,-102.064,-99.214,-99.679,-102.146,-100.063,-101.222,-99.475,-101.376,-101.439,-102.149,-101.412,-98.633,-102.559,-101.463,-101.117,-101.228,-101.440,-100.766,-101.249,-101.087,-101.411,-100.967,-100.128,-101.348,-101.988,-100.798,-99.121,-100.723,-103.163,-102.076,-99.980,-101.159,-98.720,-101.677,-101.928,-102.931,-102.140,-101.620,-102.914,-101.821,-100.888,-99.442,-99.256,-100.505,-99.136,-101.532,-102.589,-102.649,-102.124,-100.333,-102.974,-101.425,-102.499,-101.680,-103.595,-101.023,-101.253,-102.208,-99.488,-99.365,-97.707,-100.340,-100.515,-101.510,-101.193,-102.862,-99.054,-100.206,-102.072
234.130,132.600,-103.224,-101.194,-102.630,-98.364,-103.492,-100.316,-100.202,-101.457,-99.798,-102.649,-101.287,-101.629,-102.274,-102.949,-101.425,-100.168,-102.584,-98.048,-102.021,-100.022,-100.297,-101.619,-101.351,-100.793,-103.344,-99.796,-99.751,-98.955,-100.893,-100.285,-99.264,-97.305,-102.924,-99.749,-102.064,-100.536,-103.601,-101.608,-100.031,-99.924,-96.559,-101.417,-102.346,-98.732,-98.695,-98.362,-103.412,-101.187,-101.336,-98.915,-100.867,-102.540,-100.860,-102.964,-100.364,-103.175,-99.147,-101.557,-101.450,-102.546,-100.952,-100.443,-102.902,-100.106,-99.978,-100.706,-100.554,-100.352,-100.553,-100.627,-100.210,-103.529,-101.743,-101.966,-98.928,-99.302,-99.957,-104.058,-99.572,-101.038,-100.858,-99.001,-100.215,-103.880,-101.022,-102.203,-99.089,-101.227,-100.217,-100.758,-102.112,-101.983,-99.614,-100.747,-97.653,-101.188,-101.225,-101.516,-101.463,-101.179,-101.540
178.780,91.100,-98.127,-100.703,-100.343,-98.875,-99.979,-102.361,-101.094,-101.364,-98.851,-101.938,-99.498,-100.061,-98.776,-101.216,-101.253,-102.692,-101.309,-98.189,-102.226,-102.050,-102.351,-101.558,-100.079,-100.178,-101.139,-98.880,-104.755,-102.907,-99.864,-100.754,-102.292,-103.397,-103.193,-101.475,-100.113,-101.212,-100.893,-100.746,-102.841,-100.745,-101.869,-101.919,-101.992,-102.902,-103.978,-101.981,-102.386,-102.128,-99.622,-100.201,-102.935,-103.399,-100.581,-102.532,-104.349,-101.559,-100.890,-100.599,-101.386,-101.279,-102.360,-102.087,-100.880,-101.818,-102.967,-101.269,-101.735,-100.627,-101.259,-101.238,-97.813,-101.792,-102.265,-102.154,-100.892,-101.137,-102.018,-99.716,-103.609,-101.584,-100.568,-100.832,-100.394,-100.828,-101.175,-100.081,-102.718,-103.051,-101.554,-99.552,-100.385,-101.257,-100.779,-102.774,-102.171,-98.857,-101.211,-104.154,-101.633,-99.052,-100.295
206.460,132.600,-100.612,-99.886,-99.866,-99.467,-98.727,-101.315,-100.230,-101.391,-102.023,-103.119,-100.975,-98.067,-101.123,-101.158,-101.476,-100.018,-101.191,-102.051,-99.326,-101.583,-102.620,-103.993,-102.147,-100.485,-100.307,-101.868,-100.506,-99.381,-100.301,-101.881,-102.298,-99.605,-99.622,-100.834,-103.568,-102.200,-99.224,-101.228,-100.578,-102.400,-105.221,-98.173,-99.750,-98.708,-101.541,-102.172,-100.851,-99.053,-101.983,-101.010,-100.815,-102.306,-100.889,-102.804,-102.536,-101.881,-101.915,-99.783,-101.419,-99.507,-101.501,-101.929,-102.036,-102.262,-100.984,-101.636,-101.678,-101.962,-101.738,-98.867,-103.235,-100.483,-99.583,-101.411,-100.334,-100.695,-103.978,-97.965,-99.755,-100.284,-99.496,-100.163,-100.363,-101.525,-100.313,-100.084,-101.508,-100.233,-102.339,-101.170,-99.335,-102.542,-101.171,-100.626,-100.633,-99.505,-100.782,-101.002,-98.916,-99.840,-102.531
206.460,98.010,-100.480,-99.248,-100.946,-101.193,-100.589,-99.599,-102.380,-102.007,-102.573,-99.505,-99.326,-99.106,-102.394,-100.356,-99.591,-101.715,-100.985,-101.868,-99.674,-100.258,-98.713,-99.731,-100.020,-102.799,-102.806,-100.470,-102.189,-99.599,-99.711,-101.770,-98.157,-102.394,-101.339,-100.619,-100.637,-102.193,-100.580,-98.807,-102.722,-101.582,-99.023,-101.867,-101.457,-101.313,-99.236,-100.596,-102.790,-100.784,-101.473,-104.220,-99.759,-99.675,-101.972,-101.880,-100.828,-103.223,-97.966,-100.791,-102.431,-99.300,-101.236,-100.801,-100.091,-101.744,-101.793,-103.128,-100.747,-101.595,-101.288,-102.237,-103.160,-99.638,-100.189,-101.862,-100.101,-101.081,-98.833,-99.979,-99.950,-102.628,-102.327,-102.880,-102.057,-101.718,-100.746,-102.947,-101.600,-99.173,-101.488,-98.858,-101.763,-101.510,-101.508,-101.941,-103.077,-101.705,-101.323,-100.707,-99.471,-100.468,-101.997
123.440,98.010,-101.799,-100.969,-102.768,-100.047,-102.073,-100.863,-100.344,-101.687,-101.094,-101.725,-99.881,-101.553,-102.348,-102.192,-98.450,-101.430,-100.777,-102.722,-103.447,-102.030,-102.540,-99.845,-100.042,-105.912,-103.326,-101.908,-100.847,-100.179,-100.671,-100.607,-98.146,-100.981,-101.070,-102.292,-98.309,-100.265,-100.287,-102.049,-100.217,-101.423,-100.869,-101.805,-102.157,-99.919,-100.834,-102.980,-100.560,-101.218,-98.621,-103.680,-103.312,-102.097,-100.214,-98.169,-102.466,-99.620,-101.846,-101.158,-101.262,-101.673,-101.480,-100.503,-102.531,-102.705,-103.568,-103.175,-102.202,-100.601,-98.581,-100.797,-102.434,-100.301,-100.973,-102.076,-98.055,-101.647,-100.312,-101.755,-100.336,-101.881,-102.127,-100.495,-101.233,-102.647,-99.872,-100.014,-101.094,-99.273,-101.916,-101.991,-102.463,-99.953,-100.202,-102.386,-102.370,-100.515,-102.420,-102.644,-100.634,-102.113,-102.272
178.780,104.930,-101.689,-100.338,-100.299,-100.600,-98.983,-99.128,-101.535,-103.487,-102.938,-100.283,-103.290,-102.969,-99.374,-103.264,-100.888,-101.372,-99.967,-102.381,-100.754,-100.192,-100.184,-99.440,-101.553,-101.500,-99.042,-101.975,-101.280,-101.628,-100.756,-100.406,-102.322,-103.339,-100.894,-104.345,-102.075,-101.811,-101.502,-101.705,-101.865,-101.732,-101.617,-103.519,-100.768,-99.148,-99.524,-100.732,-101.313,-101.649,-99.722,-100.632,-102.090,-101.727,-100.072,-101.159,-101.188,-100.079,-104.062,-101.712,-102.203,-101.387,-102.009,-101.526,-100.290,-102.243,-100.316,-101.059,-103.468,-100.474,-99.744,-101.498,-101.096,-99.201,-99.735,-99.592,-102.644,-99.963,-101.577,-100.045,-104.090,-100.964,-102.986,-101.162,-102.365,-102.214,-99.598,-100.187,-100.715,-100.605,-101.198,-99.993,-101.578,-100.730,-99.839,-102.135,-100.339,-103.942,-102.042,-101.905,-100.311,-103.580,-101.829
178.780,125.680,-102.314,-101.310,-101.051,-98.645,-98.103,-100.004,-101.503,-101.603,-98.558,-100.642,-101.044,-101.797,-99.193,-99.073,-100.609,-101.641,-103.135,-99.298,-101.897,-99.235,-97.725,-100.015,-99.509,-100.152,-101.391,-102.239,-102.680,-101.161,-102.606,-101.083,-101.181,-100.593,-101.162,-102.053,-99.030,-101.725,-100.929,-101.439,-100.664,-99.075,-101.829,-99.424,-102.479,-99.986,-100.092,-99.671,-102.015,-100.516,-102.555,-98.574,-104.030,-98.171,-102.591,-101.679,-99.886,-102.328,-101.626,-102.329,-100.640,-100.747,-100.161,-100.955,-102.207,-101.509,-99.195,-101.119,-101.353,-99.317,-101.314,-101.005,-101.501,-101.287,-101.674,-103.522,-102.330,-100.309,-99.945,-101.995,-100.490,-101.619,-101.627,-100.485,-102.130,-104.033,-100.207,-104.642,-99.531,-100.837,-100.535,-99.332,-100.869,-102.565,-102.058,-101.960,-99.704,-101.829,-101.478,-102.973,-100.901,-100.930,-102.658
123.437,91.097,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014,-98.014
151.110,91.097,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020,-97.020
178.783,91.097,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813,-97.813
206.456,91.097,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925,-97.925
234.129,91.097,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251,-98.251
261.801,91.097,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740,-96.740
289.474,91.097,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612,-96.612
317.147,91.097,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964,-97.964
123.437,98.014,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055,-98.055
151.110,98.014,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003,-97.003
178.783,98.014,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525,-97.525
206.456,98.014,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966,-97.966
234.129,98.014,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769,-97.769
261.801,98.014,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674,-96.674
