PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
188.007,101.857,-101.174,-99.315,-99.798,-100.225,-98.737,-99.606,-101.834,-101.165,-101.722,-102.335,-100.702,-99.858,-101.108,-101.460,-101.962,-99.105,-102.131,-101.242,-101.456,-100.359,-100.579,-100.589,-99.379,-100.609,-101.080,-102.326,-101.086,-100.806,-101.717,-100.901,-102.346,-97.103,-100.551,-99.675,-100.327,-100.177,-102.547,-103.913,-102.707,-100.179,-99.481,-99.850,-103.012,-100.314,-100.511,-100.548,-103.399,-102.774,-99.731,-99.051,-98.346,-100.253,-99.292,-100.102,-103.039,-98.924,-98.957,-100.843,-100.192,-100.236,-100.421,-101.235,-101.506,-101.220,-100.390,-101.796,-101.924,-101.496,-103.205,-100.579,-100.293,-97.001,-99.610,-101.398,-99.854,-99.800,-99.923,-100.978,-101.407,-100.566,-103.483,-101.606,-98.455,-99.269,-103.279,-101.797,-100.738,-99.016,-103.408,-100.346,-100.356,-101.910,-101.180,-101.389,-100.606,-100.137,-101.171,-101.378,-102.066,-99.296,-99.128
166.484,101.857,-102.124,-102.480,-99.810,-99.848,-99.299,-98.609,-102.991,-101.146,-100.938,-98.592,-100.965,-100.357,-98.826,-100.071,-100.723,-100.178,-101.766,-102.570,-101.483,-100.878,-102.171,-99.755,-104.051,-99.511,-101.057,-101.890,-98.654,-99.516,-99.140,-102.017,-101.347,-99.763,-100.260,-100.306,-99.485,-100.596,-101.582,-98.742,-100.065,-101.974,-100.465,-98.305,-103.044,-101.295,-101.344,-102.087,-100.216,-101.093,-98.645,-100.151,-99.458,-100.461,-103.939,-100.574,-100.382,-100.441,-100.669,-101.968,-101.232,-99.322,-102.964,-99.486,-101.472,-101.535,-99.826,-99.673,-100.421,-101.330,-102.647,-101.713,-100.756,-97.650,-98.817,-100.381,-100.309,-100.874,-100.348,-101.192,-97.133,-101.412,-101.850,-100.620,-100.662,-101.243,-100.918,-103.668,-100.783,-102.405,-100.318,-103.029,-102.760,-100.186,-98.558,-98.624,-100.140,-99.161,-99.797,-100.774,-100.462,-101.824,-101.487
144.960,101.857,-99.710,-99.314,-100.894,-99.787,-101.857,-100.855,-100.477,-98.601,-100.745,-100.080,-101.176,-100.478,-100.903,-101.850,-101.914,-99.668,-99.716,-102.559,-103.478,-99.303,-100.304,-103.004,-101.423,-99.855,-104.242,-99.085,-99.652,-99.914,-100.262,-101.382,-98.130,-101.200,-100.847,-100.070,-103.119,-98.813,-98.192,-99.846,-100.161,-100.530,-100.756,-101.075,-100.809,-100.083,-102.462,-101.582,-102.020,-100.601,-98.721,-99.890,-100.707,-101.766,-100.079,-103.256,-99.522,-102.115,-101.709,-101.886,-101.554,-99.786,-101.585,-102.297,-100.571,-99.625,-99.704,-99.892,-100.060,-100.931,-101.509,-99.782,-101.265,-101.658,-103.284,-101.498,-99.798,-98.197,-100.694,-101.977,-102.159,-100.843,-100.790,-102.142,-100.596,-101.474,-100.015,-100.711,-101.777,-101.546,-100.281,-98.261,-96.533,-100.889,-99.301,-101.127,-99.896,-100.187,-102.623,-101.422,-103.911,-102.653,-102.246
123.437,101.857,-101.310,-100.232,-99.178,-100.953,-98.766,-101.511,-101.825,-101.623,-98.610,-100.697,-101.339,-100.755,-100.886,-102.115,-101.148,-99.509,-98.437,-99.281,-100.952,-101.928,-100.211,-98.091,-100.497,-99.853,-98.905,-98.740,-101.561,-100.902,-101.488,-101.020,-97.378,-100.055,-100.536,-100.612,-100.285,-99.484,-101.666,-102.246,-99.473,-101.547,-103.611,-102.497,-100.944,-99.178,-100.986,-99.695,-102.551,-101.111,-100.966,-102.627,-98.712,-98.685,-102.492,-99.777,-99.577,-100.299,-103.388,-101.236,-100.195,-101.839,-102.165,-101.110,-98.235,-100.277,-100.518,-100.220,-102.505,-101.552,-99.458,-102.554,-99.539,-100.916,-100.712,-101.596,-103.575,-100.769,-99.649,-102.959,-101.259,-98.096,-103.275,-98.403,-101.212,-101.335,-98.705,-100.437,-99.951,-103.167,-101.721,-100.103,-97.772,-101.795,-100.372,-100.494,-101.225,-99.295,-100.662,-100.985,-100.606,-97.825,-98.009
317.147,107.237,-100.268,-99.051,-100.772,-101.288,-102.269,-100.427,-99.238,-102.579,-100.178,-99.036,-100.055,-101.096,-100.181,-101.032,-100.106,-99.894,-99.275,-101.490,-100.901,-102.564,-101.389,-101.857,-99.430,-101.132,-102.096,-99.420,-100.411,-102.129,-101.703,-102.848,-99.071,-103.118,-101.315,-100.911,-101.899,-101.123,-98.792,-101.320,-98.965,-101.373,-99.764,-98.857,-103.110,-101.683,-101.838,-104.096,-101.533,-102.565,-100.597,-99.279,-99.960,-99.433,-102.712,-98.384,-100.039,-103.632,-101.281,-101.469,-100.771,-102.034,-101.258,-101.735,-103.687,-99.703,-101.442,-101.329,-100.863,-101.240,-99.170,-101.071,-100.029,-99.629,-101.626,-99.178,-97.149,-99.203,-99.711,-99.468,-99.305,-100.302,-101.460,-101.353,-99.783,-98.545,-98.073,-101.766,-100.394,-100.126,-103.252,-102.442,-102.141,-100.410,-99.630,-101.664,-103.361,-101.489,-100.277,-101.276,-100.860,-99.713,-100.196
295.624,107.237,-99.344,-97.825,-98.970,-100.892,-102.650,-102.574,-97.489,-100.944,-102.537,-98.279,-104.292,-102.628,-100.769,-101.507,-100.306,-102.044,-100.561,-101.890,-101.373,-102.298,-102.717,-102.185,-101.506,-101.529,-101.516,-100.429,-101.024,-100.174,-99.934,-99.920,-100.630,-101.517,-99.914,-101.509,-100.716,-102.578,-100.347,-97.972,-100.907,-101.467,-101.141,-98.713,-98.536,-98.919,-104.371,-102.265,-101.331,-99.808,-101.998,-98.991,-100.571,-100.964,-99.910,-99.335,-97.687,-103.120,-101.149,-101.222,-101.699,-99.490,-101.382,-100.910,-98.974,-99.978,-103.092,-100.419,-98.307,-99.455,-101.207,-102.174,-100.932,-99.485,-100.091,-101.365,-99.859,-100.681,-99.497,-102.442,-100.594,-102.320,-101.002,-99.417,-99.951,-102.578,-102.483,-100.358,-102.636,-98.179,-101.978,-101.805,-100.604,-102.843,-102.135,-99.544,-100.193,-102.280,-99.167,-102.409,-100.363,-101.996,-102.478
274.100,107.237,-102.491,-101.741,-103.176,-101.610,-100.543,-103.072,-101.032,-102.877,-101.588,-100.869,-99.119,-101.049,-101.179,-99.267,-100.381,-102.205,-100.979,-100.610,-102.255,-102.713,-99.719,-99.335,-98.126,-101.516,-102.171,-101.371,-100.348,-101.036,-100.804,-99.989,-102.325,-101.159,-100.096,-101.022,-102.958,-99.330,-101.310,-99.184,-99.793,-102.068,-100.847,-101.299,-99.115,-100.143,-99.242,-102.381,-101.667,-102.627,-101.586,-101.304,-101.277,-101.556,-101.210,-99.584,-99.101,-99.621,-100.496,-101.159,-100.776,-100.046,-100.046,-101.595,-100.268,-101.243,-98.920,-102.019,-102.364,-99.843,-99.707,-99.736,-103.313,-100.579,-98.916,-102.728,-99.907,-102.088,-100.067,-100.124,-101.042,-98.375,-101.064,-101.869,-101.648,-99.021,-99.418,-103.447,-101.628,-100.433,-100.916,-101.920,-100.061,-101.645,-97.814,-103.025,-103.070,-103.137,-101.274,-99.636,-100.256,-101.515,-104.510
252.577,107.237,-101.958,-100.002,-99.371,-98.497,-99.902,-101.754,-101.458,-100.864,-101.364,-101.859,-102.796,-102.681,-102.915,-101.198,-102.149,-99.010,-101.220,-101.530,-101.704,-101.381,-101.812,-100.626,-99.858,-100.871,-100.608,-101.536,-100.703,-98.531,-100.013,-98.695,-101.727,-99.559,-103.417,-102.494,-100.446,-99.207,-98.351,-98.462,-101.597,-101.176,-100.204,-99.609,-99.814,-100.874,-101.234,-102.820,-101.639,-101.299,-97.317,-98.077,-100.230,-99.862,-97.979,-102.177,-99.543,-101.107,-102.480,-102.061,-101.484,-101.152,-100.919,-100.165,-100.544,-99.927,-97.939,-101.613,-99.508,-100.911,-101.919,-102.536,-101.471,-100.156,-102.512,-102.403,-101.563,-101.840,-100.549,-101.535,-100.386,-100.251,-101.018,-101.556,-101.598,-101.826,-100.913,-99.781,-102.591,-101.099,-101.549,-100.526,-98.168,-101.137,-99.536,-99.951,-101.715,-100.431,-101.879,-101.552,-101.594,-101.591,-102.839
231.054,107.237,-103.432,-99.526,-100.096,-102.629,-100.565,-100.123,-101.097,-99.392,-99.294,-100.189,-101.474,-99.726,-100.862,-99.402,-105.059,-99.411,-99.420,-101.003,-100.927,-99.131,-103.600,-99.538,-100.119,-101.677,-99.665,-104.446,-104.855,-101.209,-100.567,-101.755,-101.551,-99.868,-100.533,-100.937,-100.609,-100.753,-102.262,-99.777,-101.815,-101.237,-101.397,-101.984,-99.851,-101.622,-103.455,-102.391,-100.519,-100.863,-98.134,-101.847,-101.901,-99.177,-101.274,-100.383,-98.486,-102.560,-99.101,-100.409,-101.397,-100.556,-102.445,-101.152,-99.895,-101.656,-99.817,-101.598,-102.355,-97.758,-101.119,-99.724,-103.288,-101.758,-102.845,-100.151,-100.187,-100.141,-101.979,-101.744,-100.314,-99.208,-101.979,-100.447,-100.075,-100.427,-102.397,-98.515,-100.225,-102.538,-100.283,-101.689,-103.034,-99.460,-100.690,-101.580,-102.351,-99.878,-100.802,-100.140,-101.616,-100.758,-100.948
209.530,107.237,-98.276,-100.525,-102.689,-101.803,-101.210,-100.063,-101.694,-100.791,-101.429,-100.916,-100.988,-102.396,-101.241,-100.313,-101.829,-100.760,-100.975,-99.726,-102.302,-100.361,-104.309,-98.360,-97.261,-97.859,-102.833,-100.768,-100.786,-101.539,-100.735,-96.675,-100.962,-100.571,-100.935,-100.794,-100.763,-100.701,-103.196,-101.968,-99.580,-98.484,-99.660,-101.301,-102.480,-104.019,-100.505,-103.331,-98.800,-102.833,-99.285,-101.063,-99.853,-99.738,-101.239,-99.097,-100.634,-101.273,-102.575,-101.283,-101.296,-99.335,-101.614,-100.863,-103.151,-99.764,-100.616,-99.764,-100.896,-101.361,-101.363,-101.029,-97.554,-100.549,-100.121,-103.242,-98.930,-101.486,-100.093,-100.205,-102.385,-101.291,-101.219,-102.124,-101.351,-100.847,-101.947,-101.377,-101.595,-99.921,-100.954,-99.679,-100.013,-100.044,-99.842,-98.890,-100.264,-102.477,-100.658,-102.949,-102.848,-100.442,-99.403
188.007,107.237,-98.423,-101.430,-101.032,-101.515,-100.118,-98.889,-103.253,-101.084,-100.684,-101.412,-101.143,-101.649,-99.376,-102.365,-100.659,-99.676,-103.400,-101.950,-102.546,-101.966,-101.174,-100.543,-102.009,-99.684,-99.270,-99.729,-100.828,-99.749,-101.907,-101.892,-101.069,-100.884,-100.920,-100.530,-100.474,-98.714,-98.847,-102.762,-101.837,-97.964,-101.967,-100.889,-100.027,-102.460,-100.496,-100.182,-101.182,-101.293,-100.224,-101.095,-100.457,-100.114,-100.942,-100.493,-103.052,-101.030,-101.412,-102.822,-100.241,-100.164,-100.721,-100.525,-105.071,-101.530,-101.976,-100.433,-99.995,-100.886,-102.803,-101.938,-101.172,-101.952,-100.671,-99.348,-100.690,-100.963,-103.067,-99.709,-100.205,-99.045,-98.358,-102.911,-102.311,-100.240,-100.245,-103.304,-100.805,-101.184,-100.416,-101.659,-102.871,-98.528,-98.824,-101.172,-102.741,-101.286,-100.804,-102.276,-101.076,-102.548,-100.825
166.484,107.237,-102.169,-99.246,-100.732,-101.800,-101.657,-101.214,-102.528,-101.624,-101.938,-100.447,-101.424,-97.996,-100.887,-100.368,-99.646,-103.693,-101.774,-101.649,-100.138,-99.742,-100.527,-101.914,-97.251,-100.320,-102.371,-100.876,-97.814,-102.409,-101.665,-105.083,-97.813,-99.996,-98.045,-101.971,-102.920,-101.232,-102.063,-99.925,-100.713,-100.059,-99.101,-101.156,-97.052,-101.385,-100.215,-102.977,-100.750,-100.970,-102.466,-98.034,-100.609,-99.500,-101.040,-104.556,-101.141,-102.212,-97.283,-102.128,-101.425,-102.633,-100.287,-100.984,-101.736,-100.813,-99.413,-102.400,-100.840,-99.848,-101.521,-99.918,-99.409,-101.789,-101.178,-99.066,-99.010,-99.752,-101.586,-101.413,-97.924,-101.295,-101.462,-101.412,-102.148,-101.313,-100.678,-102.834,-101.193,-101.327,-99.783,-101.613,-101.412,-102.214,-98.522,-100.646,-99.614,-101.117,-98.123,-98.744,-99.529,-102.812,-101.984
144.960,107.237,-102.460,-101.353,-100.677,-102.056,-102.218,-100.394,-101.070,-98.159,-100.434,-98.805,-100.257,-98.022,-100.634,-98.495,-98.830,-101.979,-99.686,-101.018,-99.130,-100.156,-101.931,-100.593,-99.386,-103.133,-102.694,-99.912,-101.774,-99.720,-100.749,-99.306,-100.634,-99.699,-98.043,-100.817,-100.616,-101.736,-97.407,-102.090,-102.001,-100.720,-99.539,-98.499,-101.553,-100.855,-103.366,-100.676,-100.241,-100.452,-102.447,-99.315,-102.399,-96.815,-98.294,-101.373,-101.739,-102.016,-105.144,-99.664,-101.840,-98.306,-104.435,-100.029,-101.217,-101.555,-101.586,-101.187,-100.179,-101.261,-101.829,-98.221,-99.124,-99.135,-99.193,-101.286,-102.012,-101.463,-100.276,-99.187,-103.978,-103.488,-102.293,-100.356,-99.050,-99.519,-101.109,-99.448,-101.320,-102.708,-98.771,-101.902,-99.660,-101.975,-101.099,-97.966,-101.854,-101.790,-101.901,-101.591,-100.226,-100.651,-100.807
123.437,107.237,-101.939,-103.727,-100.953,-103.369,-100.115,-102.289,-99.797,-102.594,-101.276,-100.691,-100.597,-101.117,-101.563,-102.662,-101.249,-101.208,-102.859,-99.020,-100.387,-100.290,-100.049,-100.689,-100.312,-101.620,-101.063,-98.653,-98.173,-102.492,-99.651,-100.529,-103.161,-101.867,-100.283,-101.328,-101.742,-101.828,-99.899,-101.838,-99.934,-100.393,-100.450,-99.749,-100.756,-102.219,-101.352,-99.776,-101.898,-98.649,-99.077,-99.553,-99.711,-101.772,-99.420,-99.971,-101.236,-100.423,-100.309,-101.798,-100.952,-98.903,-102.759,-98.804,-101.609,-100.663,-101.134,-99.432,-100.496,-100.795,-101.281,-100.560,-101.281,-99.568,-100.044,-100.568,-100.044,-99.045,-100.633,-101.843,-100.590,-101.338,-98.006,-99.038,-101.549,-102.764,-100.755,-99.535,-100.854,-99.317,-102.270,-100.846,-100.328,-101.919,-100.736,-98.985,-101.012,-103.269,-101.019,-102.399,-104.524,-98.090,-102.094
317.147,112.617,-101.300,-99.469,-101.274,-101.169,-102.484,-100.007,-100.349,-100.554,-102.346,-98.153,-100.805,-99.865,-99.264,-100.962,-101.125,-98.871,-99.160,-101.949,-100.812,-101.213,-100.080,-101.809,-102.746,-100.755,-100.448,-102.141,-98.849,-101.600,-101.229,-100.609,-101.363,-98.469,-100.636,-101.915,-103.221,-101.152,-98.796,-100.778,-98.431,-101.078,-99.334,-100.889,-102.152,-100.787,-101.852,-104.239,-101.379,-102.014,-99.817,-99.757,-100.850,-100.320,-101.878,-99.505,-103.234,-102.426,-100.002,-101.560,-99.782,-102.517,-99.713,-101.368,-99.342,-99.018,-101.393,-100.816,-102.873,-101.854,-98.598,-101.998,-101.195,-99.486,-99.211,-99.267,-100.019,-102.013,-100.776,-100.222,-99.597,-100.791,-97.959,-100.140,-101.304,-100.958,-101.566,-100.879,-99.470,-100.265,-98.149,-99.532,-98.429,-101.103,-99.406,-101.891,-101.135,-101.505,-100.748,-101.523,-100.708,-100.622,-99.158
295.624,112.617,-102.090,-100.741,-99.909,-99.727,-99.811,-99.800,-100.927,-101.312,-99.356,-101.157,-101.468,-100.246,-99.820,-101.772,-100.710,-101.544,-101.439,-101.785,-99.874,-101.992,-98.350,-100.213,-102.535,-100.876,-99.642,-98.734,-103.065,-102.195,-100.239,-100.918,-100.805,-100.024,-100.409,-100.439,-101.622,-101.315,-101.777,-99.020,-101.648,-103.013,-98.768,-101.764,-100.029,-97.971,-100.866,-99.853,-99.042,-99.060,-101.005,-100.843,-98.416,-103.459,-100.930,-99.621,-101.161,-102.888,-102.603,-100.573,-101.458,-102.673,-102.801,-102.409,-101.889,-100.536,-100.168,-101.908,-102.473,-101.313,-102.163,-104.387,-102.803,-101.896,-100.530,-99.913,-100.563,-99.472,-100.996,-98.507,-100.991,-97.955,-103.032,-101.144,-101.190,-100.545,-104.055,-102.414,-103.236,-100.731,-101.973,-102.721,-100.419,-101.799,-99.992,-98.729,-102.022,-101.179,-98.447,-101.927,-99.544,-102.053,-100.758
274.100,112.617,-101.336,-99.878,-99.039,-101.384,-100.934,-99.572,-100.060,-101.523,-100.184,-100.841,-101.887,-102.210,-99.041,-102.889,-101.500,-100.042,-102.654,-99.083,-99.495,-102.946,-101.081,-101.687,-102.163,-99.309,-99.817,-100.231,-100.693,-100.096,-100.690,-102.394,-98.634,-101.985,-101.487,-99.029,-100.112,-100.218,-100.289,-100.835,-99.819,-101.561,-98.909,-101.847,-101.224,-100.059,-100.952,-101.463,-100.643,-101.229,-100.296,-100.219,-100.079,-98.531,-101.506,-101.171,-100.576,-98.084,-101.923,-100.037,-101.086,-97.868,-99.186,-102.448,-100.916,-99.682,-100.484,-103.556,-100.625,-97.602,-102.590,-99.733,-98.858,-102.481,-100.584,-101.375,-100.243,-101.527,-99.441,-96.734,-96.917,-101.655,-102.955,-101.046,-99.927,-100.767,-101.851,-99.800,-102.303,-101.514,-103.430,-102.772,-101.564,-101.422,-99.558,-102.007,-97.784,-101.406,-98.047,-101.073,-101.083,-98.248,-100.233
252.577,112.617,-99.305,-100.351,-99.660,-100.668,-99.898,-102.223,-100.999,-100.993,-101.709,-100.844,-102.415,-102.689,-102.242,-101.666,-99.751,-101.131,-100.710,-101.029,-100.145,-97.979,-101.155,-101.223,-100.783,-99.466,-98.455,-102.219,-97.505,-102.541,-100.647,-98.691,-100.394,-98.922,-101.738,-100.843,-103.522,-103.582,-100.906,-101.356,-100.080,-101.862,-100.072,-97.810,-100.938,-102.051,-102.157,-99.537,-102.389,-101.335,-98.206,-98.966,-99.909,-102.513,-100.911,-99.626,-102.209,-99.898,-101.447,-102.734,-99.433,-100.231,-101.489,-101.590,-99.650,-101.762,-100.634,-99.889,-101.841,-99.243,-100.655,-100.172,-100.078,-100.971,-101.918,-98.294,-100.874,-100.559,-99.962,-101.205,-97.151,-102.542,-100.788,-99.161,-102.186,-100.826,-104.052,-100.777,-100.420,-100.030,-103.516,-100.989,-100.557,-102.173,-98.891,-98.984,-99.518,-101.464,-100.982,-102.010,-99.620,-100.529,-99.740
231.054,112.617,-100.894,-99.954,-102.855,-99.551,-99.309,-101.713,-100.517,-102.046,-102.661,-102.839,-101.244,-100.939,-99.587,-100.919,-98.156,-102.748,-99.296,-101.532,-99.001,-98.332,-101.736,-101.584,-99.129,-101.590,-101.162,-97.484,-101.665,-101.051,-99.207,-98.332,-102.277,-101.449,-100.952,-100.957,-100.646,-101.481,-99.545,-101.058,-100.224,-102.044,-100.598,-102.268,-102.619,-99.051,-100.255,-102.487,-100.729,-100.049,-100.951,-100.124,-100.147,-100.721,-98.393,-101.221,-101.778,-101.336,-101.099,-103.961,-101.792,-100.151,-100.346,-100.056,-102.330,-100.349,-99.820,-102.808,-100.404,-102.978,-99.640,-99.523,-100.818,-98.966,-101.522,-100.754,-102.278,-100.646,-98.680,-101.976,-102.269,-101.016,-100.073,-101.559,-100.589,-101.549,-100.202,-101.565,-100.656,-97.415,-100.846,-101.369,-102.597,-101.612,-100.572,-100.115,-100.154,-101.747,-103.140,-100.156,-100.052,-102.230,-102.249
209.530,112.617,-99.519,-101.262,-97.282,-100.901,-100.855,-102.703,-102.910,-102.943,-101.651,-102.594,-100.321,-100.092,-100.139,-101.265,-97.517,-100.161,-97.058,-102.394,-101.110,-100.392,-101.815,-101.181,-101.252,-100.360,-100.310,-100.909,-102.364,-102.182,-99.901,-98.816,-100.279,-98.560,-102.180,-99.609,-99.102,-100.708,-101.407,-98.232,-100.853,-100.665,-99.179,-102.241,-98.659,-100.310,-102.657,-101.717,-101.739,-98.479,-98.133,-102.169,-99.424,-101.226,-99.611,-100.797,-101.114,-103.769,-102.175,-102.454,-102.542,-102.912,-99.414,-100.201,-98.561,-99.853,-102.553,-102.052,-101.244,-99.445,-99.921,-99.897,-101.558,-100.825,-100.073,-100.301,-101.615,-101.260,-99.649,-100.530,-102.661,-100.905,-101.430,-99.823,-100.044,-100.260,-101.717,-100.821,-101.442,-99.877,-99.986,-99.961,-102.922,-102.806,-102.768,-100.211,-100.008,-100.648,-101.615,-101.070,-98.785,-98.640,-100.676
188.007,112.617,-99.269,-100.516,-101.300,-103.242,-102.872,-99.697,-98.843,-100.049,-101.462,-102.818,-103.120,-100.261,-102.641,-102.937,-99.864,-103.123,-100.294,-100.001,-100.946,-100.442,-101.243,-102.022,-103.281,-100.050,-102.264,-98.760,-98.609,-100.374,-101.409,-101.631,-100.131,-102.009,-102.928,-100.705,-100.147,-99.715,-99.225,-100.058,-98.849,-99.838,-100.009,-99.888,-101.731,-99.829,-100.336,-98.908,-100.395,-100.135,-100.196,-101.453,-99.588,-102.608,-99.134,-101.584,-101.806,-101.922,-100.639,-100.596,-100.932,-102.100,-99.998,-101.449,-102.413,-100.097,-100.846,-101.280,-105.539,-101.160,-101.516,-102.358,-100.768,-103.819,-98.023,-99.413,-99.263,-99.604,-99.777,-101.474,-101.356,-99.171,-100.910,-99.735,-101.721,-100.465,-101.256,-98.789,-99.534,-101.156,-100.875,-100.167,-102.577,-100.382,-101.348,-102.101,-100.686,-98.902,-104.155,-100.978,-100.828,-101.937,-99.519
166.484,112.617,-99.531,-98.598,-102.934,-102.413,-102.650,-99.495,-98.663,-100.941,-99.784,-103.731,-101.046,-100.349,-98.512,-99.400,-100.215,-98.980,-100.356,-99.655,-102.388,-100.061,-99.693,-101.012,-100.629,-100.961,-100.587,-101.935,-101.670,-100.869,-102.503,-98.473,-101.924,-100.910,-100.859,-102.568,-103.032,-101.209,-99.451,-98.107,-102.290,-100.851,-99.493,-102.352,-102.492,-102.091,-102.652,-101.433,-100.239,-99.774,-101.120,-100.411,-99.954,-101.461,-99.084,-101.374,-100.502,-101.744,-100.946,-102.811,-99.104,-101.566,-99.405,-99.798,-100.944,-100.942,-102.945,-98.858,-99.308,-98.962,-100.348,-100.364,-101.328,-100.514,-99.972,-102.183,-100.385,-98.662,-98.121,-101.533,-100.422,-100.279,-100.984,-100.982,-101.168,-101.193,-100.699,-100.599,-102.501,-100.523,-103.137,-99.452,-99.308,-101.317,-100.654,-100.539,-101.007,-98.974,-100.514,-101.218,-103.444,-100.977,-101.420
144.960,112.617,-101.110,-100.876,-103.052,-99.578,-100.904,-104.047,-101.454,-99.553,-101.969,-101.932,-101.002,-101.431,-98.115,-101.998,-99.552,-100.886,-98.371,-101.237,-100.383,-101.328,-101.919,-101.580,-102.384,-100.676,-100.459,-101.348,-101.991,-101.245,-100.809,-101.819,-100.480,-98.520,-101.130,-102.080,-101.152,-101.828,-100.400,-99.068,-101.340,-100.685,-102.176,-100.757,-99.817,-100.346,-101.561,-100.683,-100.662,-102.048,-101.113,-103.263,-100.363,-100.970,-97.558,-102.695,-101.472,-102.161,-101.414,-101.276,-101.032,-100.066,-99.137,-100.853,-101.032,-100.308,-98.408,-102.919,-97.849,-101.549,-99.761,-99.873,-98.594,-99.972,-99.291,-100.091,-101.865,-101.203,-99.589,-100.787,-98.935,-101.503,-101.908,-101.817,-100.943,-102.167,-100.999,-102.093,-99.452,-102.114,-98.772,-98.226,-99.908,-100.214,-102.359,-102.954,-98.817,-98.894,-99.513,-99.052,-101.721,-99.897,-101.355
123.437,112.617,-98.184,-100.752,-97.729,-99.555,-99.573,-102.298,-100.095,-101.234,-100.628,-100.344,-100.604,-99.935,-98.067,-99.094,-100.608,-100.896,-101.434,-101.836,-101.216,-100.750,-103.279,-101.211,-99.295,-101.428,-101.568,-99.082,-99.929,-102.031,-101.143,-99.812,-101.429,-101.337,-99.264,-99.235,-101.886,-101.641,-101.719,-101.569,-98.858,-99.883,-99.493,-100.408,-99.998,-99.618,-99.957,-100.575,-102.928,-101.147,-101.511,-101.008,-102.337,-98.632,-101.711,-101.923,-102.145,-103.726,-100.937,-100.435,-100.509,-101.852,-99.978,-99.832,-104.882,-99.802,-100.944,-100.965,-102.085,-98.493,-99.484,-101.439,-101.194,-98.384,-101.452,-100.451,-102.311,-100.023,-99.957,-98.293,-103.779,-101.951,-102.811,-101.546,-101.832,-101.297,-100.040,-100.750,-103.632,-100.372,-102.386,-100.839,-99.366,-101.615,-102.384,-100.413,-100.476,-104.459,-99.437,-100.734,-98.734,-101.227,-99.416
317.147,117.997,-100.200,-101.040,-103.006,-100.032,-101.616,-98.111,-101.990,-100.372,-104.883,-99.037,-101.628,-100.879,-102.437,-100.803,-98.010,-102.182,-97.035,-99.189,-102.573,-102.400,-100.270,-102.120,-99.823,-98.737,-99.431,-100.424,-99.200,-101.654,-100.015,-101.857,-99.138,-100.424,-98.997,-98.875,-98.269,-98.937,-100.557,-100.628,-99.758,-104.156,-100.300,-101.075,-97.050,-100.906,-102.408,-101.376,-102.024,-98.514,-100.437,-102.086,-101.229,-99.454,-98.628,-100.282,-100.049,-101.137,-101.696,-101.512,-101.293,-102.578,-101.383,-100.167,-100.216,-98.681,-103.696,-97.748,-100.948,-100.385,-100.760,-100.985,-100.989,-103.252,-100.756,-100.008,-98.359,-100.353,-101.457,-99.516,-102.806,-98.316,-99.024,-99.870,-100.890,-101.979,-101.290,-101.304,-99.801,-101.202,-101.656,-99.281,-100.765,-101.756,-101.634,-103.757,-102.799,-99.659,-100.908,-99.737,-101.871,-100.950,-99.584
295.624,117.997,-101.058,-102.290,-102.164,-99.359,-102.482,-101.411,-99.996,-101.715,-101.660,-100.544,-99.515,-100.531,-101.008,-100.346,-102.462,-101.969,-101.258,-98.987,-99.762,-99.777,-100.422,-102.916,-101.410,-101.350,-99.757,-97.833,-99.504,-96.983,-99.120,-101.950,-99.884,-102.249,-97.821,-102.212,-100.755,-100.441,-99.009,-99.353,-101.812,-102.748,-103.126,-101.088,-102.278,-99.171,-101.028,-100.556,-101.938,-100.695,-100.348,-101.475,-100.994,-102.281,-101.290,-101.877,-100.973,-101.195,-101.525,-101.096,-98.448,-100.400,-102.157,-100.421,-104.443,-102.764,-102.371,-102.194,-101.537,-100.355,-100.533,-101.517,-100.968,-99.113,-99.967,-100.935,-99.507,-101.997,-100.675,-99.558,-101.255,-99.895,-101.315,-98.989,-101.223,-101.784,-99.200,-99.023,-102.460,-98.499,-98.085,-102.158,-99.037,-99.680,-102.868,-102.492,-103.236,-98.368,-99.683,-102.828,-101.048,-100.560,-99.461
