PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
261.801,111.848,-103.684,-100.780,-102.504,-101.173,-102.921,-101.357,-100.185,-102.872,-101.126,-102.760,-102.585,-101.681,-100.369,-100.069,-101.048,-101.939,-102.721,-100.720,-101.407,-102.719,-102.188,-102.794,-101.094,-102.092,-104.007,-102.456,-101.677,-101.324,-101.260,-102.121,-102.496,-102.587,-100.126,-101.719,-100.693,-100.654,-99.639,-101.373,-101.900,-101.167,-104.577,-100.973,-102.730,-104.218,-101.522,-102.014,-102.822,-98.203,-100.056,-102.689,-102.244,-102.092,-99.010,-101.190,-103.691,-102.024,-100.053,-101.314,-101.366,-102.896,-104.661,-103.842,-103.804,-99.700,-100.510,-100.062,-102.935,-100.157,-101.551,-100.715,-102.081,-102.584,-104.480,-101.014,-101.608,-100.619,-102.820,-101.027,-103.701,-102.929,-105.304,-100.089,-100.832,-102.161,-100.228,-103.108,-100.423,-101.873,-102.331,-102.486,-101.774,-100.694,-103.385,-102.618,-101.965,-101.470,-100.917,-100.568,-101.038,-104.171,-97.922
234.129,111.848,-98.448,-101.077,-100.748,-102.538,-100.295,-101.080,-100.302,-100.270,-101.434,-101.933,-100.536,-101.353,-101.379,-100.828,-101.034,-103.739,-101.694,-100.767,-101.978,-103.002,-98.274,-101.706,-102.466,-102.910,-102.437,-102.276,-100.011,-101.207,-100.484,-100.201,-103.656,-102.815,-100.589,-100.916,-101.763,-103.592,-101.186,-103.482,-101.940,-100.942,-100.287,-102.465,-99.912,-103.613,-100.800,-103.895,-101.827,-101.063,-104.247,-99.172,-103.095,-100.002,-97.969,-101.342,-103.492,-100.094,-100.102,-101.989,-102.514,-101.733,-100.245,-102.958,-99.577,-102.251,-102.218,-102.569,-103.417,-104.165,-102.224,-101.711,-100.097,-100.943,-100.850,-98.666,-100.419,-104.277,-104.449,-103.326,-100.218,-100.385,-101.368,-101.110,-102.277,-103.163,-98.008,-98.459,-100.458,-102.995,-104.486,-100.295,-98.095,-99.340,-98.650,-101.802,-101.521,-103.924,-102.333,-101.598,-99.160,-99.578,-100.346
206.456,111.848,-101.498,-102.956,-101.440,-98.776,-99.183,-101.121,-102.784,-100.386,-100.577,-101.098,-101.603,-99.301,-100.975,-102.994,-102.117,-101.444,-101.549,-100.830,-101.715,-100.064,-101.845,-100.389,-101.161,-101.914,-99.968,-103.887,-103.119,-101.391,-100.272,-100.892,-100.960,-102.551,-102.500,-102.840,-102.082,-102.802,-101.489,-101.668,-102.702,-100.633,-104.642,-100.737,-100.179,-100.131,-102.395,-102.204,-103.260,-100.043,-99.935,-100.655,-99.537,-102.701,-100.079,-101.268,-100.952,-105.165,-101.146,-102.557,-101.853,-104.183,-100.915,-100.450,-102.471,-99.099,-103.325,-102.016,-103.362,-102.546,-101.153,-103.426,-102.667,-98.624,-102.293,-101.114,-102.386,-101.725,-101.055,-104.154,-101.873,-101.060,-101.146,-101.373,-101.271,-101.196,-102.771,-102.309,-101.258,-102.980,-99.785,-101.685,-102.787,-101.195,-100.986,-101.858,-100.589,-102.817,-101.036,-102.850,-100.856,-100.686,-101.669
178.783,111.848,-99.819,-101.816,-100.906,-102.160,-102.442,-102.358,-99.825,-103.160,-100.942,-101.817,-100.903,-101.799,-101.925,-103.411,-100.974,-103.645,-102.007,-100.643,-102.166,-103.745,-100.968,-102.550,-102.999,-103.512,-103.948,-100.243,-102.375,-100.468,-100.998,-100.533,-101.333,-100.099,-100.211,-101.269,-101.953,-102.297,-99.566,-101.234,-102.495,-98.982,-101.195,-101.864,-101.231,-101.000,-104.817,-101.899,-101.258,-100.813,-104.564,-102.820,-100.859,-103.375,-100.933,-102.344,-102.591,-98.757,-103.851,-103.345,-102.091,-102.423,-99.945,-100.547,-101.580,-101.773,-100.263,-102.351,-103.403,-103.902,-103.186,-101.503,-101.671,-100.957,-99.332,-99.519,-101.395,-102.016,-99.019,-100.086,-100.481,-101.459,-101.074,-103.121,-99.470,-101.694,-101.738,-102.819,-102.196,-99.873,-102.524,-101.237,-101.398,-103.220,-100.418,-101.138,-100.792,-100.669,-103.405,-103.119,-101.686,-99.507,-100.313
151.110,111.848,-99.669,-100.820,-101.678,-101.714,-101.372,-102.416,-100.100,-100.128,-101.526,-100.321,-100.283,-102.193,-99.929,-98.912,-100.483,-102.047,-100.351,-100.076,-102.678,-102.246,-103.246,-102.808,-101.988,-98.544,-102.696,-100.879,-100.729,-100.619,-103.534,-103.860,-99.102,-100.140,-102.442,-101.489,-102.102,-102.467,-97.524,-101.285,-101.369,-100.796,-99.044,-100.008,-101.739,-99.586,-103.118,-101.949,-101.584,-103.175,-102.134,-102.439,-99.734,-103.184,-99.952,-100.732,-101.838,-103.066,-102.032,-98.385,-101.388,-99.386,-102.419,-100.645,-104.166,-100.762,-102.548,-101.822,-100.759,-102.488,-99.638,-102.736,-103.725,-101.708,-99.849,-102.283,-100.129,-99.562,-100.274,-102.503,-102.389,-101.910,-100.529,-102.492,-100.778,-101.195,-103.964,-99.374,-98.595,-102.464,-102.478,-100.986,-103.260,-102.307,-100.369,-104.096,-103.508,-98.777,-104.104,-101.134,-99.962,-102.153,-100.955
123.437,111.848,-103.426,-101.448,-102.351,-100.146,-104.289,-102.437,-100.838,-100.351,-100.048,-103.182,-102.126,-100.523,-100.411,-100.271,-100.416,-101.792,-101.681,-102.432,-101.127,-102.069,-103.782,-102.577,-101.366,-102.257,-102.047,-101.840,-101.164,-100.434,-102.393,-100.554,-97.647,-102.701,-103.249,-102.705,-97.911,-101.617,-100.683,-100.986,-101.623,-102.024,-100.599,-100.419,-101.906,-102.685,-100.901,-100.935,-100.546,-100.214,-100.932,-101.029,-101.191,-101.103,-100.382,-100.527,-101.575,-102.621,-102.704,-101.702,-102.576,-100.284,-101.168,-102.283,-102.379,-103.448,-98.974,-98.434,-101.931,-102.818,-102.746,-99.711,-100.237,-102.667,-101.419,-104.057,-99.841,-104.130,-101.603,-99.435,-102.411,-102.877,-101.103,-101.713,-102.649,-101.980,-101.563,-103.309,-100.116,-100.022,-102.741,-100.746,-103.095,-101.313,-102.491,-101.608,-99.345,-103.818,-100.102,-102.603,-101.430,-100.102,-100.699
317.147,118.766,-102.642,-103.941,-101.941,-102.552,-103.974,-102.433,-99.997,-101.696,-99.862,-100.940,-101.738,-103.050,-102.876,-99.593,-102.240,-100.425,-101.775,-102.177,-100.752,-101.803,-99.609,-101.390,-98.710,-102.034,-102.695,-103.238,-101.113,-102.551,-101.683,-101.536,-100.473,-99.719,-100.936,-100.881,-100.067,-101.752,-102.186,-102.057,-100.481,-102.681,-104.130,-103.973,-100.915,-100.992,-100.419,-99.525,-102.140,-101.119,-101.655,-101.592,-101.651,-101.777,-100.378,-102.170,-103.466,-101.842,-101.611,-103.732,-102.092,-102.733,-97.060,-102.601,-98.261,-98.431,-103.755,-100.267,-101.003,-103.664,-101.402,-102.323,-100.480,-100.954,-99.961,-100.563,-101.035,-101.690,-102.527,-100.311,-99.456,-102.433,-101.852,-101.491,-99.953,-101.054,-102.579,-101.970,-101.965,-103.129,-101.914,-102.353,-102.494,-100.490,-102.083,-103.036,-101.938,-101.463,-100.408,-103.222,-101.144,-101.394,-98.080
289.474,118.766,-98.555,-100.498,-103.232,-104.027,-101.451,-103.394,-99.889,-99.426,-103.858,-101.508,-101.430,-101.167,-103.866,-102.739,-100.705,-100.966,-100.626,-101.149,-99.644,-101.264,-101.269,-100.568,-99.632,-101.174,-103.631,-104.231,-101.772,-102.139,-100.682,-101.720,-102.084,-102.977,-101.358,-101.329,-101.270,-101.792,-100.528,-101.576,-100.281,-105.261,-99.802,-101.741,-103.238,-100.582,-101.624,-98.889,-100.941,-101.675,-99.753,-101.246,-101.843,-100.831,-101.040,-103.310,-101.857,-98.132,-101.617,-100.754,-98.416,-101.314,-104.192,-98.163,-102.478,-100.668,-100.452,-101.645,-102.199,-98.625,-103.574,-100.754,-101.470,-100.245,-100.918,-100.420,-100.839,-102.703,-101.336,-100.763,-101.503,-101.738,-102.865,-100.297,-104.114,-103.689,-102.581,-101.712,-102.579,-102.737,-101.416,-102.792,-98.272,-104.485,-100.128,-103.431,-99.471,-98.140,-99.183,-101.958,-101.248,-102.703,-100.319
261.801,118.766,-100.610,-100.940,-100.430,-100.079,-102.078,-102.103,-98.466,-100.959,-103.613,-101.808,-102.025,-100.854,-103.428,-102.861,-100.957,-102.925,-103.608,-100.908,-100.921,-99.813,-99.783,-100.321,-100.646,-100.381,-100.952,-101.507,-104.210,-101.113,-99.715,-101.095,-103.945,-104.034,-104.320,-100.543,-103.959,-100.573,-100.168,-102.325,-102.287,-102.285,-101.735,-99.548,-101.837,-102.461,-100.144,-101.502,-100.486,-101.538,-100.143,-100.193,-100.337,-101.964,-102.587,-100.549,-102.690,-101.719,-101.666,-102.506,-102.618,-103.599,-100.354,-102.204,-100.044,-98.787,-102.082,-100.874,-102.123,-104.169,-100.614,-99.805,-101.860,-101.998,-102.907,-101.162,-102.381,-98.841,-99.019,-99.797,-101.659,-101.515,-103.287,-101.061,-100.438,-103.173,-99.718,-101.067,-100.431,-100.689,-103.242,-100.384,-101.936,-101.495,-98.748,-100.406,-100.881,-103.052,-99.665,-99.351,-103.086,-101.940,-100.332
234.129,118.766,-102.475,-101.560,-99.818,-101.444,-102.445,-101.604,-101.359,-102.687,-101.469,-102.095,-102.568,-97.934,-101.371,-100.266,-103.303,-102.829,-101.675,-103.878,-103.311,-102.742,-100.402,-102.244,-101.211,-100.107,-101.232,-100.837,-101.041,-103.634,-103.420,-102.856,-101.265,-101.527,-103.060,-101.147,-100.455,-101.960,-100.708,-102.166,-101.315,-102.423,-102.968,-96.605,-102.036,-103.188,-101.948,-104.042,-102.531,-101.411,-100.519,-100.844,-102.391,-100.646,-103.383,-102.702,-100.588,-101.284,-102.946,-100.768,-101.619,-101.541,-101.176,-103.075,-102.273,-100.644,-98.718,-101.488,-101.511,-99.105,-101.779,-100.906,-101.894,-99.638,-103.065,-100.480,-103.002,-104.050,-101.309,-102.024,-100.933,-101.024,-99.797,-102.083,-100.331,-99.321,-102.502,-100.240,-102.565,-101.599,-100.690,-101.477,-103.286,-99.842,-100.364,-100.626,-102.665,-100.549,-103.054,-99.748,-100.342,-102.850,-103.240
206.456,118.766,-102.640,-102.159,-99.914,-100.323,-102.662,-99.824,-102.056,-100.242,-99.849,-102.338,-99.996,-103.250,-101.810,-99.812,-101.120,-103.280,-102.405,-101.136,-97.553,-103.925,-101.432,-101.458,-101.700,-103.041,-102.410,-102.088,-101.075,-103.245,-101.417,-98.701,-100.344,-99.956,-102.108,-103.613,-102.601,-102.616,-102.073,-102.078,-100.732,-99.512,-101.519,-100.582,-101.188,-102.953,-101.161,-99.825,-100.297,-99.594,-102.187,-102.659,-99.031,-100.382,-102.735,-101.432,-99.481,-98.611,-100.827,-101.194,-100.382,-100.598,-99.937,-101.264,-101.532,-100.846,-100.297,-101.855,-102.080,-100.359,-102.657,-99.433,-102.659,-101.711,-99.050,-102.116,-101.720,-102.527,-98.027,-102.939,-103.570,-100.442,-102.302,-102.188,-102.486,-103.553,-103.054,-101.374,-103.379,-102.239,-104.231,-100.116,-102.703,-102.949,-101.245,-103.356,-103.540,-100.494,-101.436,-101.532,-102.161,-101.997,-101.422
178.783,118.766,-100.477,-102.866,-102.156,-100.492,-103.219,-103.358,-99.706,-99.937,-99.620,-103.013,-101.840,-100.010,-102.574,-100.591,-103.825,-101.598,-103.149,-101.629,-98.694,-102.041,-103.896,-103.770,-103.283,-100.969,-100.682,-101.870,-100.128,-101.676,-101.766,-103.791,-100.779,-101.991,-103.250,-100.690,-102.604,-100.876,-98.535,-102.005,-102.861,-104.047,-102.516,-100.757,-100.104,-103.264,-100.681,-102.638,-102.467,-102.843,-101.694,-101.253,-98.484,-102.620,-101.739,-102.155,-103.309,-100.868,-99.851,-101.096,-101.954,-101.648,-100.613,-100.025,-99.729,-101.561,-102.799,-104.122,-100.233,-102.782,-100.552,-101.804,-104.521,-100.200,-99.670,-100.382,-101.146,-100.798,-101.303,-99.132,-98.847,-102.552,-99.144,-100.091,-101.353,-101.767,-100.159,-100.772,-101.279,-102.962,-102.991,-102.706,-103.656,-100.729,-101.324,-102.351,-102.370,-100.489,-102.630,-101.061,-101.332,-101.995,-101.199
151.110,118.766,-102.004,-102.024,-101.350,-103.961,-98.594,-103.498,-101.132,-99.823,-102.638,-100.722,-100.162,-101.870,-101.302,-102.284,-100.544,-99.827,-99.580,-103.166,-101.705,-100.138,-102.033,-102.759,-102.616,-100.926,-102.079,-101.972,-101.411,-100.128,-102.103,-103.256,-102.808,-102.556,-103.877,-101.844,-100.656,-102.288,-102.270,-98.817,-100.377,-102.855,-102.125,-102.214,-101.424,-100.798,-101.184,-100.410,-102.074,-100.674,-104.328,-99.526,-102.898,-102.648,-103.789,-100.935,-100.285,-99.672,-99.814,-100.953,-98.690,-104.259,-101.286,-100.424,-101.546,-101.549,-99.893,-103.169,-102.592,-101.882,-100.692,-102.873,-101.299,-102.599,-99.117,-103.095,-101.352,-100.892,-100.918,-100.187,-104.653,-101.678,-101.075,-102.938,-100.823,-102.607,-100.371,-98.851,-101.570,-100.231,-102.329,-100.893,-102.168,-101.261,-101.631,-101.725,-101.371,-102.507,-103.719,-103.723,-101.969,-100.398,-105.033
123.437,118.766,-100.214,-102.076,-101.263,-102.210,-101.260,-101.062,-100.678,-102.007,-101.349,-100.534,-101.764,-102.575,-101.145,-102.351,-101.009,-101.232,-101.577,-101.143,-100.933,-100.823,-102.072,-103.196,-101.182,-101.899,-100.525,-102.607,-102.572,-104.797,-102.383,-101.245,-102.595,-101.841,-103.055,-101.873,-102.426,-102.268,-100.981,-104.122,-100.702,-101.041,-100.928,-100.295,-101.816,-103.282,-101.957,-103.280,-99.101,-102.581,-102.022,-101.536,-101.252,-101.642,-100.933,-100.424,-100.796,-101.204,-101.889,-102.103,-104.141,-101.896,-101.768,-100.825,-102.372,-103.017,-99.587,-98.048,-102.316,-99.234,-100.858,-101.585,-99.842,-97.871,-100.381,-102.027,-101.900,-98.831,-104.565,-101.862,-98.075,-101.982,-99.441,-101.428,-102.138,-99.941,-101.941,-100.023,-101.652,-101.665,-102.882,-99.326,-100.211,-100.587,-100.686,-101.362,-101.357,-102.409,-102.681,-99.642,-100.191,-103.518,-101.994
317.147,125.683,-102.196,-103.007,-102.214,-98.311,-101.395,-102.523,-102.282,-99.514,-99.317,-100.722,-102.268,-100.808,-102.094,-103.954,-100.822,-100.801,-101.648,-101.917,-100.037,-102.026,-101.118,-99.896,-100.390,-98.675,-102.167,-101.954,-101.556,-100.914,-103.041,-101.391,-99.997,-103.546,-102.868,-102.695,-103.637,-99.958,-102.619,-102.392,-100.367,-100.505,-103.387,-100.850,-101.756,-101.454,-102.507,-101.471,-100.845,-100.625,-99.604,-103.359,-100.490,-99.590,-104.575,-101.843,-100.636,-100.463,-99.574,-99.367,-101.528,-100.052,-102.622,-101.323,-98.907,-101.019,-101.624,-99.806,-101.777,-102.095,-101.969,-101.712,-102.698,-103.081,-100.012,-100.366,-100.707,-101.703,-101.749,-101.043,-102.502,-101.497,-102.124,-102.091,-102.714,-100.583,-98.468,-101.877,-103.054,-104.838,-102.403,-104.948,-103.162,-102.502,-103.306,-101.975,-101.837,-100.763,-102.101,-99.710,-104.747,-102.347,-100.625
289.474,125.683,-103.086,-100.730,-102.928,-102.084,-102.746,-102.676,-101.401,-100.867,-102.626,-103.358,-101.383,-103.113,-100.134,-103.005,-100.816,-99.755,-100.578,-100.718,-102.189,-103.036,-102.153,-100.956,-102.185,-100.735,-100.810,-101.419,-99.587,-102.335,-100.185,-102.161,-104.779,-99.811,-101.428,-102.026,-102.108,-103.885,-101.528,-100.131,-102.688,-101.019,-102.441,-100.438,-101.963,-105.332,-102.831,-102.586,-101.351,-100.704,-102.865,-101.747,-100.935,-102.069,-103.034,-101.289,-103.265,-103.498,-99.345,-104.455,-101.493,-100.107,-99.986,-103.727,-99.031,-99.083,-101.363,-101.191,-100.193,-100.328,-103.508,-102.301,-99.948,-102.630,-101.436,-100.464,-103.345,-99.957,-101.153,-100.837,-100.689,-100.046,-102.577,-100.485,-99.782,-101.131,-101.744,-102.857,-100.926,-101.728,-100.477,-100.439,-104.445,-101.146,-101.714,-101.241,-99.347,-101.743,-100.163,-101.921,-102.892,-101.773,-100.954
261.801,125.683,-102.347,-100.066,-102.876,-102.192,-102.737,-100.244,-99.800,-102.113,-100.374,-100.503,-102.508,-102.406,-101.066,-102.313,-102.449,-101.441,-101.892,-102.253,-101.148,-99.222,-99.622,-99.069,-100.705,-100.933,-103.236,-100.452,-102.643,-102.634,-101.024,-102.543,-103.005,-103.543,-103.379,-100.324,-103.323,-102.287,-100.494,-104.068,-100.443,-100.909,-102.952,-101.963,-102.073,-97.593,-101.185,-101.120,-103.598,-100.852,-101.713,-102.588,-101.474,-100.770,-102.299,-103.686,-99.118,-101.104,-100.355,-101.286,-102.547,-101.945,-102.572,-100.066,-101.919,-104.726,-100.432,-101.253,-100.786,-103.810,-100.803,-101.525,-101.729,-100.932,-100.712,-101.305,-104.483,-101.003,-102.421,-103.426,-102.514,-101.169,-102.224,-101.455,-102.119,-101.600,-103.533,-103.090,-100.895,-101.535,-101.412,-100.460,-102.614,-101.562,-101.110,-99.901,-100.420,-102.280,-100.853,-102.272,-101.860,-101.938,-101.706
234.129,125.683,-99.345,-100.227,-98.655,-102.785,-99.716,-98.194,-100.271,-101.349,-100.954,-101.147,-103.972,-100.437,-101.292,-101.684,-101.135,-104.281,-101.663,-102.477,-100.599,-101.944,-101.499,-101.106,-99.352,-101.476,-103.801,-101.849,-101.550,-100.782,-100.867,-104.368,-101.293,-102.325,-99.068,-102.651,-101.845,-102.189,-101.110,-99.590,-101.439,-103.288,-101.089,-100.679,-102.950,-100.872,-101.054,-103.471,-99.854,-98.362,-99.384,-103.087,-99.607,-99.925,-101.730,-101.032,-99.549,-102.706,-102.026,-100.203,-101.613,-102.882,-102.256,-100.503,-102.130,-102.577,-103.107,-99.258,-100.272,-101.154,-101.807,-102.572,-100.945,-100.013,-104.391,-103.812,-104.072,-99.711,-100.458,-101.086,-100.031,-100.057,-99.923,-102.491,-101.742,-101.876,-101.731,-102.769,-101.161,-101.191,-101.506,-100.727,-102.699,-99.886,-101.822,-103.324,-101.157,-102.905,-102.370,-102.183,-101.024,-102.091,-101.080
206.456,125.683,-100.107,-101.247,-100.933,-103.370,-101.058,-101.946,-102.367,-99.578,-101.617,-102.900,-103.138,-101.971,-100.619,-102.126,-102.203,-99.890,-101.451,-98.962,-101.998,-101.719,-103.635,-100.924,-101.780,-103.218,-100.247,-101.698,-102.812,-102.683,-103.452,-100.675,-100.663,-104.644,-99.953,-101.140,-102.223,-100.620,-102.051,-100.873,-103.087,-101.534,-101.789,-99.419,-99.815,-103.062,-99.818,-101.278,-107.323,-101.681,-100.195,-102.568,-103.521,-101.880,-102.645,-102.980,-101.216,-102.095,-102.571,-101.115,-100.180,-101.722,-101.277,-100.391,-101.423,-100.605,-103.132,-100.520,-101.718,-99.010,-99.797,-100.538,-102.320,-101.173,-98.452,-100.326,-102.221,-101.080,-101.449,-101.060,-102.193,-99.212,-100.142,-99.719,-102.343,-101.425,-100.719,-102.618,-98.061,-100.924,-100.461,-102.454,-98.656,-98.474,-101.531,-103.786,-100.681,-103.044,-102.332,-100.680,-101.879,-100.335,-104.419
178.783,125.683,-99.448,-103.038,-102.319,-102.050,-100.513,-100.863,-101.377,-100.386,-99.946,-103.086,-101.221,-99.522,-102.338,-99.127,-101.327,-98.960,-101.953,-98.393,-103.337,-100.664,-101.049,-98.482,-101.632,-99.957,-101.075,-100.633,-101.840,-102.205,-101.569,-100.694,-101.075,-103.463,-102.211,-101.188,-100.765,-101.146,-101.176,-102.046,-99.403,-101.829,-100.212,-103.133,-102.349,-102.700,-99.895,-103.101,-99.823,-98.667,-99.639,-103.379,-101.208,-102.890,-102.491,-101.081,-103.771,-104.844,-103.091,-102.498,-102.726,-100.202,-102.784,-103.233,-101.261,-99.925,-99.540,-101.051,-100.692,-99.415,-100.079,-99.928,-102.566,-103.414,-102.154,-102.380,-101.241,-101.957,-101.101,-101.604,-99.539,-102.717,-102.698,-103.091,-100.470,-101.383,-99.901,-101.853,-101.496,-101.742,-100.406,-99.531,-101.421,-100.333,-101.890,-103.127,-100.896,-105.816,-102.276,-101.825,-100.433,-102.455,-98.171
151.110,125.683,-103.234,-105.015,-103.981,-99.454,-99.282,-100.125,-103.661,-103.216,-100.145,-99.382,-102.425,-99.662,-101.707,-100.253,-102.613,-102.442,-102.838,-102.455,-100.117,-100.831,-102.337,-101.717,-101.771,-101.818,-101.705,-101.389,-101.572,-102.863,-100.917,-101.561,-102.838,-102.595,-101.648,-99.293,-101.951,-100.745,-102.017,-101.408,-102.184,-100.774,-99.727,-102.303,-101.065,-100.514,-101.357,-102.156,-102.538,-101.553,-100.570,-99.679,-99.727,-103.616,-100.083,-101.878,-101.670,-100.876,-98.144,-104.049,-101.588,-100.869,-103.378,-101.755,-101.017,-100.879,-102.200,-102.110,-102.285,-101.509,-100.626,-103.057,-102.020,-104.335,-102.688,-100.485,-100.220,-101.175,-101.423,-102.032,-103.811,-102.310,-100.677,-100.756,-100.723,-102.191,-100.244,-102.204,-100.723,-98.789,-98.776,-100.048,-102.940,-101.516,-100.724,-102.102,-101.850,-100.544,-101.252,-102.824,-99.196,-102.737,-100.193
123.437,125.683,-99.923,-100.052,-104.092,-102.811,-102.236,-100.635,-101.826,-102.420,-102.345,-103.100,-100.309,-100.989,-103.555,-101.428,-103.969,-101.751,-102.108,-101.966,-99.995,-103.938,-100.027,-102.813,-99.655,-103.001,-100.058,-100.508,-100.994,-101.435,-103.503,-103.615,-99.538,-100.447,-102.175,-99.372,-101.726,-104.697,-99.364,-101.278,-102.402,-101.668,-100.728,-101.422,-99.976,-100.847,-99.802,-101.158,-103.165,-102.581,-100.980,-99.016,-98.915,-101.895,-104.493,-101.128,-101.810,-101.320,-102.269,-101.736,-102.163,-100.740,-100.407,-103.101,-100.633,-101.509,-102.012,-102.974,-103.354,-103.154,-101.093,-100.217,-102.681,-101.840,-102.255,-101.112,-100.883,-101.902,-100.558,-100.787,-101.298,-103.263,-102.281,-101.949,-103.882,-102.741,-102.423,-99.533,-100.133,-102.374,-102.391,-102.672,-100.816,-101.855,-101.900,-101.954,-101.700,-100.255,-102.055,-103.209,-98.701,-101.724,-102.587
317.147,132.600,-99.604,-99.821,-104.092,-102.068,-99.972,-103.234,-101.936,-99.843,-100.251,-100.661,-102.158,-103.209,-99.987,-103.170,-102.822,-104.107,-101.847,-102.633,-103.204,-100.864,-103.251,-102.415,-103.413,-101.489,-101.524,-102.110,-101.243,-101.204,-100.589,-104.192,-101.180,-100.024,-101.927,-102.294,-101.471,-102.706,-102.330,-100.413,-99.212,-100.395,-103.943,-102.504,-102.677,-100.481,-100.646,-101.887,-102.637,-100.239,-102.881,-102.083,-102.302,-100.718,-100.750,-102.536,-104.660,-102.043,-102.598,-99.876,-101.864,-99.749,-101.894,-102.913,-101.122,-102.293,-100.016,-102.804,-101.408,-100.920,-100.666,-102.303,-102.370,-99.407,-103.704,-100.822,-101.328,-102.560,-101.247,-102.109,-101.454,-104.218,-101.413,-100.934,-102.134,-102.422,-100.781,-102.269,-99.329,-103.546,-103.012,-97.924,-100.210,-100.929,-100.731,-102.883,-101.848,-99.347,-102.037,-101.417,-100.140,-105.174,-100.050
289.474,132.600,-100.476,-103.716,-100.761,-99.350,-101.029,-103.180,-100.946,-103.183,-102.682,-99.998,-100.683,-99.621,-101.214,-101.806,-101.762,-101.304,-100.268,-103.223,-100.566,-102.414,-99.511,-105.049,-100.913,-101.274,-103.031,-102.010,-102.175,-103.882,-102.047,-100.376,-105.495,-102.748,-101.711,-101.179,-102.212,-102.180,-103.808,-101.714,-102.116,-99.140,-100.815,-102.072,-103.178,-104.696,-104.447,-103.606,-102.001,-101.486,-101.905,-101.909,-102.685,-101.523,-103.613,-101.916,-104.031,-102.788,-98.897,-101.722,-101.492,-97.823,-99.600,-100.766,-103.370,-99.974,-101.779,-104.433,-102.249,-99.729,-100.903,-101.054,-99.989,-102.590,-102.067,-99.336,-98.779,-101.571,-101.713,-103.424,-103.234,-101.090,-99.929,-101.716,-102.220,-101.717,-103.112,-102.174,-101.943,-100.251,-100.430,-101.252,-104.995,-103.836,-101.962,-101.385,-102.137,-101.088,-100.635,-98.820,-101.125,-103.597,-101.976
261.801,132.600,-101.524,-101.292,-101.146,-102.346,-99.330,-101.274,-99.980,-101.371,-100.441,-100.716,-99.861,-102.982,-99.860,-98.402,-101.098,-103.333,-101.744,-101.012,-101.691,-102.426,-101.142,-98.158,-101.037,-101.463,-100.756,-102.641,-102.192,-102.172,-100.731,-100.271,-103.976,-101.240,-100.687,-100.821,-101.352,-101.403,-101.988,-102.851,-100.965,-100.829,-101.642,-100.266,-99.764,-102.947,-99.410,-102.137,-100.302,-100.694,-100.770,-103.108,-99.782,-103.470,-99.623,-101.770,-103.038,-103.965,-100.759,-102.633,-100.756,-103.317,-100.346,-100.578,-101.905,-103.105,-101.443,-102.434,-103.601,-102.667,-102.053,-102.020,-103.295,-103.931,-103.258,-101.613,-102.536,-101.238,-99.941,-102.008,-103.207,-101.868,-102.107,-102.671,-103.586,-103.558,-103.060,-102.147,-104.452,-102.267,-99.449,-104.733,-100.578,-101.683,-100.636,-102.278,-100.848,-101.594,-99.917,-100.566,-100.913,-102.365,-100.625
234.129,132.600,-100.966,-102.419,-100.866,-101.962,-101.536,-101.545,-98.754,-102.775,-102.215,-100.678,-99.894,-103.328,-101.612,-101.748,-102.203,-101.452,-103.714,-102.129,-102.153,-99.412,-103.114,-101.205,-102.784,-99.568,-101.118,-101.272,-103.621,-102.715,-102.097,-101.778,-101.338,-100.886,-100.393,-100.945,-102.288,-101.809,-101.074,-99.790,-102.444,-102.754,-101.352,-100.938,-102.484,-102.319,-104.601,-101.349,-101.302,-100.999,-100.232,-101.836,-98.957,-99.829,-102.084,-103.337,-100.646,-100.115,-103.090,-101.987,-99.389,-100.439,-101.212,-102.402,-101.822,-99.487,-101.079,-101.875,-101.372,-102.197,-103.784,-101.853,-100.999,-102.999,-100.066,-101.456,-100.587,-100.875,-101.750,-102.789,-101.546,-101.785,-99.482,-103.155,-100.034,-100.596,-100.261,-104.871,-101.929,-103.340,-99.921,-101.073,-100.005,-102.022,-103.660,-102.753,-100.625,-102.753,-101.947,-102.563,-102.183,-100.061,-99.803
