PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
234.130,111.850,-103.091,-103.128,-101.188,-101.548,-103.777,-100.532,-101.391,-101.390,-101.322,-102.230,-101.837,-101.699,-102.436,-100.119,-98.985,-101.287,-99.105,-103.606,-102.571,-102.802,-101.767,-104.697,-103.357,-101.596,-102.621,-102.405,-101.436,-100.340,-101.650,-102.556,-102.179,-103.507,-103.312,-100.962,-100.978,-100.241,-101.815,-102.351,-101.482,-100.514,-102.131,-102.115,-101.918,-101.880,-99.907,-104.000,-103.525,-102.464,-102.892,-102.799,-100.985,-101.194,-98.853,-104.726,-100.550,-100.001,-99.215,-100.300,-101.131,-99.407,-101.531,-101.140,-99.189,-101.893,-102.367,-100.067,-101.638,-102.270,-99.501,-98.886,-100.805,-100.151,-102.175,-100.581,-102.205,-99.902,-101.497,-98.669,-102.660,-101.676,-101.609,-101.009,-100.244,-103.769,-102.915,-100.090,-103.893,-103.581,-102.497,-100.569,-99.560,-102.766,-103.914,-100.840,-101.102,-102.508,-102.355,-100.778,-103.450,-102.662,-103.365
234.130,98.010,-100.683,-101.089,-100.099,-101.937,-102.395,-103.732,-101.962,-102.058,-102.157,-102.039,-102.470,-103.149,-100.449,-103.014,-101.938,-102.034,-102.048,-102.370,-103.092,-103.171,-101.625,-103.480,-101.754,-101.077,-102.256,-101.033,-100.708,-103.251,-98.639,-102.820,-100.121,-99.302,-102.289,-103.059,-102.743,-102.081,-102.019,-101.322,-100.021,-102.664,-99.131,-102.811,-102.007,-100.075,-100.832,-100.988,-100.397,-102.711,-100.736,-103.187,-104.738,-100.491,-102.686,-98.869,-100.232,-102.250,-100.809,-100.434,-102.905,-102.300,-101.992,-100.772,-100.412,-100.806,-103.333,-98.893,-102.030,-102.207,-102.092,-102.112,-101.896,-101.449,-102.074,-103.046,-100.391,-98.413,-102.766,-101.574,-101.096,-101.003,-101.075,-102.747,-101.565,-99.410,-102.339,-103.251,-100.637,-99.397,-103.259,-101.953,-100.472,-100.685,-98.708,-101.680,-101.206,-102.072,-101.057,-104.771,-99.520,-101.226,-101.362
206.460,125.680,-100.370,-99.855,-102.824,-104.583,-100.554,-101.683,-100.103,-103.769,-99.657,-100.071,-102.315,-103.721,-100.438,-101.979,-101.667,-102.624,-100.501,-104.352,-100.318,-104.002,-97.590,-101.697,-102.208,-102.062,-102.163,-100.810,-98.029,-101.534,-103.798,-101.578,-101.271,-102.236,-101.206,-104.983,-101.290,-99.861,-101.987,-99.524,-101.066,-100.791,-103.537,-100.616,-100.055,-101.613,-101.816,-102.129,-102.917,-102.570,-103.265,-99.635,-102.163,-101.136,-101.785,-102.924,-101.652,-100.852,-101.197,-103.424,-101.652,-101.316,-103.015,-101.774,-101.445,-101.824,-102.579,-102.931,-101.580,-101.158,-103.101,-102.524,-101.218,-104.136,-101.201,-102.156,-101.722,-100.878,-101.194,-101.107,-100.217,-103.675,-101.094,-99.247,-101.129,-101.209,-101.458,-102.285,-100.705,-99.935,-102.781,-104.350,-103.220,-102.053,-101.909,-101.804,-102.661,-100.938,-100.782,-101.185,-100.157,-100.097,-101.903
178.780,139.520,-102.324,-102.073,-102.545,-99.447,-103.450,-99.827,-102.098,-101.199,-101.774,-101.612,-100.381,-102.513,-98.501,-99.729,-100.838,-104.218,-103.467,-101.305,-101.134,-101.410,-102.506,-102.064,-100.198,-99.192,-104.167,-101.013,-103.600,-102.519,-101.564,-102.618,-103.009,-102.773,-103.892,-100.709,-100.710,-103.521,-102.817,-102.933,-100.899,-103.851,-103.073,-102.679,-100.621,-104.456,-103.208,-101.208,-102.838,-100.314,-103.440,-103.054,-100.774,-101.666,-102.325,-99.553,-99.978,-99.691,-100.969,-98.941,-102.131,-100.392,-103.683,-103.246,-102.168,-100.690,-100.982,-98.508,-104.161,-102.079,-102.076,-101.416,-101.369,-101.269,-103.396,-99.811,-99.808,-101.683,-101.061,-100.654,-104.560,-101.541,-100.319,-100.916,-101.677,-101.617,-99.943,-100.790,-100.086,-102.099,-100.986,-102.011,-102.530,-102.904,-100.425,-100.084,-104.363,-100.688,-101.266,-101.973,-103.135,-102.425,-101.719
178.780,91.100,-99.699,-100.557,-101.642,-103.224,-101.124,-102.191,-99.072,-102.032,-101.882,-100.167,-101.209,-101.669,-99.075,-100.536,-100.903,-103.794,-101.362,-101.953,-101.266,-102.062,-101.266,-100.936,-103.528,-99.466,-101.753,-100.718,-103.427,-100.884,-101.715,-100.519,-100.265,-98.552,-99.824,-102.402,-99.295,-102.069,-98.757,-101.195,-100.638,-101.457,-102.129,-101.825,-101.723,-100.460,-101.455,-101.302,-101.613,-102.575,-101.098,-102.153,-100.561,-102.649,-100.141,-101.620,-102.062,-102.774,-99.790,-100.048,-99.037,-103.725,-100.718,-98.604,-100.394,-103.096,-103.452,-104.396,-101.363,-101.145,-101.924,-100.741,-101.553,-102.015,-102.716,-100.383,-101.983,-99.889,-102.852,-99.406,-101.490,-101.672,-102.083,-101.429,-101.426,-101.517,-101.990,-100.609,-104.360,-100.011,-100.546,-99.040,-98.988,-102.244,-100.821,-103.215,-102.360,-102.139,-100.620,-103.584,-100.174,-100.171,-100.565
178.780,104.930,-103.661,-99.920,-100.721,-100.196,-102.287,-99.748,-103.004,-103.469,-102.516,-101.833,-101.777,-103.664,-102.310,-103.068,-100.648,-101.521,-99.636,-101.780,-102.736,-101.603,-100.611,-104.497,-100.854,-101.562,-103.123,-99.838,-100.290,-100.611,-99.567,-99.656,-99.698,-99.655,-102.450,-98.447,-102.110,-101.177,-102.146,-101.986,-102.604,-103.677,-101.699,-101.957,-100.811,-101.876,-99.938,-99.937,-101.419,-101.472,-100.382,-103.326,-103.323,-102.081,-102.029,-101.777,-101.756,-100.542,-100.043,-100.657,-98.546,-98.694,-98.768,-102.555,-101.867,-100.140,-100.242,-99.751,-101.930,-103.145,-101.774,-103.413,-100.440,-102.138,-101.913,-102.869,-100.940,-102.533,-103.223,-101.405,-99.829,-100.987,-99.675,-100.288,-102.854,-98.410,-101.947,-102.266,-102.023,-100.405,-100.308,-101.262,-103.336,-99.696,-102.275,-101.803,-100.478,-100.017,-100.175,-100.324,-101.621,-101.787,-103.157
123.440,98.010,-102.994,-100.775,-102.412,-102.039,-101.296,-101.324,-103.756,-99.707,-102.152,-100.686,-100.498,-101.211,-100.059,-99.441,-101.682,-99.597,-101.907,-102.643,-102.369,-103.483,-99.876,-101.444,-102.358,-100.665,-100.199,-102.504,-102.617,-100.641,-101.694,-102.717,-100.790,-100.747,-100.399,-98.980,-101.887,-102.325,-100.737,-104.731,-100.971,-101.766,-100.576,-99.156,-101.226,-100.598,-104.014,-99.198,-101.703,-103.003,-103.088,-102.297,-101.683,-101.505,-101.998,-101.159,-101.289,-103.914,-101.364,-100.764,-99.650,-101.578,-100.555,-103.217,-102.603,-102.570,-100.024,-101.980,-100.338,-102.329,-99.653,-99.835,-100.621,-103.268,-101.329,-102.156,-102.694,-101.391,-102.500,-100.128,-100.959,-101.704,-102.781,-103.578,-101.241,-101.060,-101.813,-102.593,-107.480,-101.981,-102.818,-99.997,-101.482,-100.748,-104.156,-101.430,-101.794,-99.444,-103.054,-100.572,-101.183,-101.546,-102.578
289.470,125.680,-100.457,-98.623,-101.613,-102.359,-102.916,-102.735,-99.258,-104.515,-102.019,-101.857,-105.389,-103.543,-100.764,-101.597,-102.128,-99.585,-101.775,-101.746,-103.781,-102.714,-101.346,-101.628,-100.276,-99.136,-100.937,-102.238,-102.052,-101.443,-101.302,-100.128,-101.303,-101.262,-104.548,-102.597,-100.656,-101.152,-99.850,-99.998,-99.293,-102.559,-100.948,-101.506,-102.501,-104.482,-103.363,-102.430,-100.021,-102.572,-102.232,-100.750,-100.009,-100.734,-101.727,-101.625,-101.246,-99.898,-100.949,-105.026,-99.421,-98.386,-100.756,-102.322,-101.225,-102.919,-101.657,-101.866,-102.081,-101.096,-100.388,-102.989,-102.937,-102.538,-101.844,-101.266,-102.032,-101.008,-101.925,-100.624,-102.312,-101.192,-103.767,-101.589,-101.042,-101.083,-101.211,-100.778,-103.642,-100.885,-102.898,-102.788,-101.443,-102.004,-101.890,-103.005,-100.251,-101.670,-102.322,-101.129,-101.491,-101.493,-100.781
151.110,104.930,-101.623,-99.931,-101.429,-99.600,-99.860,-100.746,-101.402,-101.879,-102.313,-101.884,-102.735,-100.827,-102.536,-103.494,-99.951,-101.112,-100.815,-99.991,-100.426,-100.009,-100.413,-102.859,-102.765,-104.139,-100.466,-101.732,-104.008,-99.378,-101.804,-101.006,-101.078,-103.123,-101.452,-101.133,-102.099,-99.792,-99.133,-102.951,-103.102,-100.349,-101.174,-102.474,-103.686,-102.745,-102.238,-100.515,-101.397,-100.508,-101.281,-100.992,-100.530,-101.409,-102.042,-101.749,-102.672,-101.467,-101.662,-102.791,-100.049,-101.969,-102.300,-101.570,-102.078,-102.163,-100.836,-100.387,-102.206,-100.841,-102.876,-101.527,-102.146,-103.692,-102.180,-101.714,-100.987,-103.430,-102.834,-103.741,-101.981,-100.063,-100.928,-100.952,-99.326,-100.026,-100.700,-101.567,-102.023,-98.690,-103.871,-101.698,-103.436,-99.637,-100.839,-100.238,-102.513,-101.300,-100.771,-102.474,-100.917,-101.187,-97.672
234.130,91.100,-101.338,-102.589,-102.725,-101.756,-101.875,-101.402,-100.159,-103.017,-104.482,-101.229,-103.818,-101.594,-101.306,-102.289,-100.280,-103.419,-102.939,-101.153,-101.682,-102.030,-100.754,-100.553,-100.910,-98.983,-102.304,-101.515,-102.918,-98.687,-100.363,-104.984,-101.521,-100.999,-102.539,-104.178,-102.595,-102.366,-103.830,-101.642,-99.683,-101.484,-101.453,-99.655,-101.213,-102.260,-103.761,-104.120,-103.469,-105.551,-102.995,-101.866,-101.057,-102.128,-101.688,-101.981,-102.632,-100.359,-102.584,-98.876,-101.205,-101.262,-101.349,-101.544,-102.573,-104.002,-100.405,-100.689,-101.642,-101.795,-101.183,-101.411,-102.433,-101.645,-100.268,-101.238,-103.577,-100.943,-101.708,-98.880,-101.043,-102.968,-102.977,-103.613,-103.382,-100.390,-101.088,-102.160,-102.905,-98.552,-103.602,-104.449,-101.794,-102.050,-102.754,-102.833,-102.665,-101.374,-99.866,-100.288,-104.374,-101.220,-100.562
234.130,132.600,-104.371,-101.357,-101.908,-102.668,-104.119,-101.604,-101.536,-101.740,-103.365,-101.428,-100.629,-99.373,-100.432,-102.499,-102.839,-102.902,-102.253,-101.051,-101.109,-102.689,-101.643,-102.313,-104.447,-100.647,-100.838,-99.520,-99.490,-101.862,-98.776,-104.666,-102.108,-102.731,-104.496,-103.348,-103.011,-101.578,-98.144,-101.212,-104.142,-101.286,-100.922,-99.289,-101.784,-102.166,-100.729,-100.672,-102.875,-101.431,-101.437,-101.106,-101.787,-100.659,-102.460,-99.996,-98.488,-98.457,-101.874,-100.307,-100.773,-100.129,-102.349,-101.540,-101.908,-104.484,-102.521,-101.280,-104.657,-101.513,-102.046,-100.991,-100.569,-102.575,-98.593,-101.803,-105.107,-100.712,-102.592,-102.669,-103.982,-105.134,-102.172,-99.839,-98.715,-100.824,-102.801,-100.743,-103.342,-102.362,-102.640,-103.118,-101.270,-102.146,-101.316,-103.272,-103.047,-102.338,-103.468,-102.755,-103.275,-102.337,-102.177
317.150,132.600,-100.693,-101.076,-104.326,-103.756,-101.653,-100.286,-100.605,-101.406,-103.799,-101.211,-101.526,-100.500,-104.110,-101.632,-100.590,-102.008,-100.902,-102.026,-102.554,-101.402,-99.969,-101.404,-101.400,-102.977,-100.620,-97.648,-102.642,-99.993,-101.806,-101.969,-103.075,-101.112,-104.516,-103.693,-101.209,-102.627,-101.478,-100.526,-101.236,-103.140,-100.194,-102.425,-102.965,-102.318,-102.011,-100.297,-99.717,-98.908,-101.929,-102.712,-99.573,-101.190,-101.354,-101.214,-99.376,-100.014,-101.357,-100.139,-101.331,-100.458,-102.633,-101.577,-103.694,-103.280,-102.219,-102.027,-102.001,-102.258,-99.971,-99.752,-99.180,-103.453,-102.677,-101.119,-99.764,-95.672,-100.298,-101.737,-103.354,-100.553,-102.428,-102.013,-103.253,-101.804,-101.427,-100.911,-101.470,-101.809,-101.877,-99.760,-101.127,-102.443,-100.674,-103.240,-103.054,-102.964,-102.092,-103.466,-100.928,-102.649,-102.063
123.437,91.097,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125,-98.125
151.110,91.097,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217,-98.217
178.783,91.097,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552,-98.552
206.456,91.097,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710,-97.710
234.129,91.097,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553,-98.553
261.801,91.097,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298,-97.298
289.474,91.097,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149,-98.149
317.147,91.097,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210,-98.210
123.437,98.014,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981,-98.981
151.110,98.014,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739,-97.739
178.783,98.014,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229,-98.229
206.456,98.014,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278,-97.278
234.129,98.014,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414,-98.414
261.801,98.014,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614,-96.614
