PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
166.480,139.520,-101.737,-100.436,-103.154,-102.643,-99.868,-103.429,-101.281,-101.953,-100.331,-101.420,-100.817,-100.967,-102.964,-102.439,-103.530,-102.480,-102.872,-99.697,-100.171,-99.812,-100.566,-101.734,-101.531,-101.342,-102.532,-100.481,-101.777,-102.546,-102.286,-100.741,-102.766,-101.860,-100.604,-101.454,-102.810,-98.821,-101.183,-100.450,-101.360,-103.213,-101.871,-101.959,-101.790,-99.716,-100.023,-101.929,-102.826,-103.795,-103.679,-101.456,-103.817,-102.772,-101.114,-103.534,-103.568,-101.958,-97.595,-101.807,-102.789,-103.395,-100.296,-102.789,-102.417,-104.052,-102.702,-99.981,-101.098,-100.824,-100.463,-103.159,-100.191,-100.996,-101.504,-102.087,-100.958,-103.128,-100.101,-101.820,-101.994,-101.654,-101.813,-103.914,-103.156,-99.661,-99.556,-103.765,-101.319,-101.270,-100.728,-98.986,-100.716,-101.959,-99.890,-102.766,-100.066,-102.718,-101.663,-102.724,-99.266,-101.635,-98.083
317.150,128.760,-101.762,-101.226,-104.415,-104.263,-104.914,-103.318,-99.538,-100.678,-102.610,-100.774,-98.489,-103.071,-102.891,-101.458,-101.728,-103.026,-100.435,-101.562,-100.672,-99.689,-99.750,-101.085,-101.318,-100.728,-104.236,-101.016,-98.437,-100.865,-100.661,-100.408,-103.250,-101.008,-102.928,-100.285,-101.855,-101.969,-102.063,-100.525,-101.414,-102.826,-101.133,-102.207,-99.758,-102.126,-102.330,-100.495,-100.402,-102.414,-101.544,-102.683,-102.417,-102.094,-103.246,-102.688,-101.213,-99.511,-102.401,-102.239,-99.736,-101.643,-101.934,-100.734,-103.669,-103.114,-101.253,-100.139,-101.595,-103.637,-101.164,-101.077,-103.195,-101.232,-100.914,-101.017,-100.080,-99.320,-102.144,-102.656,-101.503,-101.186,-100.931,-99.974,-101.976,-101.658,-102.110,-101.387,-99.460,-98.017,-102.494,-99.513,-100.982,-99.236,-102.221,-100.895,-102.374,-100.923,-101.155,-102.308,-101.129,-100.790,-103.563
317.150,101.860,-102.785,-101.292,-104.096,-102.632,-98.387,-99.465,-100.913,-100.663,-101.543,-100.662,-101.954,-101.335,-100.740,-103.562,-103.136,-99.536,-100.125,-101.285,-103.461,-101.516,-102.616,-101.377,-100.285,-100.739,-103.316,-103.081,-100.662,-100.465,-102.313,-102.578,-101.374,-100.485,-99.616,-103.447,-103.284,-100.995,-100.773,-101.039,-99.998,-101.864,-103.110,-103.358,-99.632,-100.960,-102.351,-103.164,-99.034,-100.017,-102.160,-104.024,-100.718,-99.394,-103.149,-102.802,-101.197,-102.736,-101.198,-100.731,-101.444,-102.555,-104.383,-100.884,-99.916,-100.144,-102.485,-104.497,-101.760,-102.574,-101.754,-101.815,-100.841,-100.910,-99.957,-101.904,-102.541,-103.931,-102.847,-101.796,-102.019,-101.969,-102.691,-103.728,-103.700,-102.255,-102.197,-100.784,-102.495,-102.307,-102.306,-104.704,-102.560,-102.541,-100.297,-101.359,-100.943,-100.909,-100.989,-100.344,-102.303,-102.966,-103.501
123.440,139.520,-100.656,-103.590,-102.039,-103.505,-102.752,-100.796,-103.540,-103.124,-102.338,-100.401,-100.333,-101.123,-100.805,-101.770,-97.488,-102.715,-103.419,-100.253,-101.665,-103.934,-101.020,-102.076,-101.687,-102.925,-101.121,-102.729,-101.272,-103.300,-100.228,-101.778,-102.537,-98.395,-101.736,-99.816,-102.042,-101.725,-100.221,-102.948,-102.216,-98.366,-103.218,-99.411,-101.903,-101.266,-100.932,-101.046,-102.207,-101.907,-101.243,-100.629,-102.137,-101.820,-102.295,-97.244,-101.195,-101.448,-103.648,-101.822,-100.332,-99.524,-99.485,-103.606,-98.939,-101.623,-99.659,-102.487,-102.072,-101.501,-98.360,-100.508,-99.551,-101.672,-100.630,-102.299,-102.574,-101.912,-101.615,-101.706,-100.068,-103.134,-102.465,-104.056,-102.364,-101.736,-101.562,-101.943,-101.070,-100.417,-101.397,-102.185,-99.706,-102.645,-103.625,-99.496,-102.043,-100.852,-101.325,-101.023,-100.793,-103.002,-101.974
252.580,91.100,-101.126,-99.503,-100.380,-102.324,-102.915,-100.642,-102.139,-100.304,-101.828,-103.222,-99.884,-104.219,-103.093,-98.680,-100.912,-99.710,-101.380,-101.511,-102.210,-102.273,-96.726,-101.198,-103.313,-100.693,-104.239,-101.235,-102.902,-103.553,-99.775,-101.454,-102.642,-103.861,-102.903,-103.425,-100.117,-103.138,-102.547,-103.015,-102.231,-102.117,-100.940,-105.027,-101.186,-103.058,-102.378,-103.850,-105.447,-100.430,-103.717,-102.190,-102.897,-102.324,-101.535,-101.643,-99.064,-100.284,-100.789,-102.380,-100.835,-99.600,-100.358,-100.529,-101.764,-100.936,-102.371,-98.970,-102.356,-104.806,-105.152,-101.782,-100.709,-100.489,-101.942,-102.422,-100.898,-101.460,-102.940,-101.257,-100.561,-102.480,-100.388,-101.252,-104.463,-101.515,-100.195,-102.899,-100.066,-101.103,-102.231,-101.121,-101.966,-103.190,-100.678,-101.876,-101.145,-99.849,-102.333,-101.446,-100.280,-103.657,-101.756
317.150,139.520,-99.440,-102.440,-102.060,-99.709,-101.817,-102.505,-99.817,-100.342,-100.969,-100.525,-100.992,-101.606,-102.707,-100.747,-99.931,-103.513,-102.469,-100.947,-101.875,-102.124,-102.933,-102.643,-104.732,-102.853,-103.789,-102.370,-101.686,-103.689,-99.371,-101.568,-100.036,-102.256,-102.467,-102.368,-102.500,-102.740,-102.219,-102.027,-100.341,-99.735,-101.980,-101.654,-101.554,-102.160,-102.441,-100.948,-102.559,-102.419,-98.680,-102.010,-102.472,-101.929,-100.946,-102.511,-100.823,-100.876,-102.111,-100.460,-101.920,-103.226,-98.003,-101.827,-99.807,-103.756,-100.159,-103.490,-99.601,-102.895,-101.828,-104.092,-101.719,-104.578,-99.154,-99.881,-103.969,-101.343,-102.496,-99.496,-99.810,-101.518,-99.773,-99.338,-100.884,-103.305,-99.706,-100.705,-102.078,-99.537,-103.378,-100.243,-99.970,-101.768,-101.541,-102.585,-99.345,-101.840,-99.777,-103.313,-100.083,-102.125,-99.946
252.580,139.520,-99.558,-103.242,-102.412,-101.585,-102.239,-100.944,-101.613,-102.801,-101.524,-102.147,-101.898,-100.937,-102.668,-101.195,-98.417,-102.180,-101.611,-102.264,-101.744,-102.280,-100.397,-102.257,-98.843,-100.903,-100.897,-102.714,-100.912,-102.702,-99.717,-100.968,-99.908,-104.308,-102.190,-103.285,-98.802,-99.434,-101.479,-101.505,-99.794,-104.175,-101.331,-100.115,-101.565,-101.875,-102.806,-101.919,-101.683,-102.793,-101.550,-101.488,-102.713,-100.831,-104.489,-99.215,-102.185,-100.979,-101.234,-105.368,-100.400,-105.452,-103.682,-102.299,-101.099,-100.952,-100.726,-101.711,-102.661,-101.556,-102.900,-102.543,-103.280,-101.382,-103.113,-101.714,-101.469,-100.253,-101.201,-103.500,-104.693,-101.581,-102.661,-101.976,-102.076,-102.397,-104.390,-104.267,-99.119,-102.197,-99.623,-99.637,-102.897,-101.787,-101.329,-100.985,-103.048,-102.459,-101.844,-99.308,-102.895,-103.763,-100.758
144.960,91.100,-100.773,-101.394,-100.920,-101.261,-100.606,-104.121,-102.517,-100.986,-102.186,-103.010,-100.679,-101.354,-104.191,-101.481,-101.504,-102.909,-99.506,-101.451,-100.396,-100.213,-102.629,-101.461,-101.452,-99.937,-99.726,-102.607,-100.471,-102.893,-102.839,-100.533,-102.541,-102.874,-103.873,-102.824,-101.777,-100.081,-100.679,-100.418,-102.082,-103.076,-101.933,-100.980,-102.050,-101.313,-102.734,-101.757,-100.053,-102.187,-103.986,-102.086,-100.417,-101.683,-100.038,-101.394,-99.830,-102.837,-102.839,-103.305,-103.042,-101.972,-101.383,-99.142,-101.106,-102.206,-99.920,-100.421,-101.759,-102.774,-103.384,-102.266,-101.384,-102.158,-100.863,-100.700,-99.577,-99.583,-103.863,-100.780,-99.326,-104.315,-102.447,-100.085,-102.107,-101.816,-102.451,-102.634,-102.007,-101.855,-100.957,-101.685,-101.135,-100.637,-100.784,-99.677,-101.465,-99.482,-101.650,-101.227,-98.645,-100.059,-101.318
274.100,101.860,-101.238,-99.846,-102.239,-100.531,-100.260,-100.598,-103.513,-100.723,-102.970,-102.706,-100.508,-103.819,-100.111,-97.342,-99.481,-101.197,-101.780,-101.926,-99.663,-102.677,-101.280,-100.707,-101.428,-101.026,-102.559,-103.522,-102.671,-101.137,-101.256,-99.654,-102.197,-101.764,-104.621,-101.945,-102.238,-103.289,-99.783,-100.138,-102.080,-100.478,-102.735,-101.741,-103.094,-99.908,-102.622,-102.353,-101.237,-100.802,-101.698,-101.329,-102.337,-101.402,-102.351,-101.577,-101.081,-104.618,-102.589,-100.943,-101.358,-101.576,-103.515,-100.305,-101.809,-103.346,-100.385,-101.485,-101.033,-102.087,-102.294,-101.510,-101.859,-102.135,-104.703,-100.539,-99.757,-101.386,-99.136,-100.830,-100.836,-99.817,-101.992,-101.069,-101.981,-100.996,-98.675,-103.575,-101.113,-100.884,-102.396,-99.007,-101.000,-103.579,-101.037,-102.516,-101.547,-99.414,-101.555,-100.911,-101.932,-102.957,-101.085
166.480,101.860,-100.342,-103.173,-102.249,-102.111,-102.690,-102.767,-101.443,-101.945,-102.899,-100.627,-105.386,-103.535,-102.941,-102.059,-100.788,-100.185,-101.357,-100.560,-101.994,-101.437,-101.186,-101.553,-101.196,-102.592,-103.123,-104.649,-101.827,-99.815,-102.138,-100.231,-101.525,-102.075,-103.106,-102.028,-98.972,-101.880,-102.072,-100.151,-102.384,-98.731,-101.457,-101.490,-99.956,-101.361,-100.336,-100.812,-101.228,-103.449,-104.418,-102.699,-100.750,-102.379,-102.430,-101.630,-102.967,-99.645,-101.730,-99.909,-102.588,-99.540,-102.343,-100.412,-101.087,-100.941,-97.665,-102.218,-101.571,-102.738,-102.882,-103.188,-101.254,-100.395,-100.137,-101.389,-99.981,-103.467,-100.118,-103.216,-102.623,-102.347,-100.865,-102.554,-101.604,-100.495,-100.409,-101.884,-102.899,-102.044,-100.369,-102.844,-102.173,-101.583,-100.212,-102.090,-104.190,-102.760,-100.513,-101.401,-101.749,-102.352,-101.104
123.440,101.860,-103.291,-103.853,-103.431,-100.229,-102.783,-99.823,-102.102,-100.894,-100.573,-101.503,-101.754,-104.448,-103.491,-101.519,-101.540,-101.635,-102.357,-102.452,-101.450,-103.897,-104.229,-102.206,-105.426,-101.283,-101.775,-100.310,-99.803,-100.861,-102.200,-100.038,-102.488,-102.609,-100.480,-101.739,-103.034,-98.421,-101.555,-102.300,-102.485,-101.649,-101.610,-101.701,-102.462,-101.598,-101.660,-102.941,-99.907,-102.568,-100.358,-98.164,-102.475,-102.649,-99.542,-103.650,-102.990,-102.544,-101.639,-100.415,-103.276,-101.286,-103.625,-102.190,-100.312,-102.321,-96.420,-103.187,-101.642,-100.466,-101.071,-101.947,-101.081,-100.766,-101.153,-101.941,-102.305,-101.583,-100.948,-102.082,-99.115,-100.745,-98.678,-102.458,-102.885,-104.195,-102.082,-101.018,-101.046,-98.620,-104.289,-103.749,-103.068,-100.106,-101.031,-100.847,-101.093,-101.055,-101.439,-101.183,-101.776,-100.767,-103.138
252.580,128.760,-99.759,-100.961,-102.260,-101.217,-102.421,-101.392,-102.658,-100.953,-103.052,-100.063,-101.715,-101.889,-100.339,-101.789,-98.937,-98.629,-102.824,-101.088,-102.864,-100.534,-99.770,-101.745,-99.861,-99.870,-101.477,-102.220,-100.762,-100.017,-101.604,-100.284,-101.303,-99.987,-100.288,-100.313,-105.448,-102.894,-101.051,-103.699,-102.303,-100.139,-101.586,-102.166,-100.442,-102.350,-101.134,-101.439,-102.447,-103.530,-99.736,-101.236,-100.581,-103.913,-100.904,-103.795,-98.822,-102.253,-104.073,-101.780,-101.439,-104.724,-98.825,-103.363,-99.976,-101.753,-101.564,-102.824,-102.453,-102.628,-98.713,-102.890,-101.769,-101.898,-103.119,-103.555,-99.049,-102.069,-103.277,-102.965,-102.692,-102.166,-101.608,-101.286,-102.042,-100.693,-101.610,-101.062,-99.895,-103.868,-101.043,-101.526,-102.680,-101.138,-100.977,-102.959,-103.321,-101.677,-103.935,-101.707,-102.099,-101.900,-100.960
144.960,134.140,-100.543,-102.062,-101.362,-104.853,-101.875,-102.507,-101.573,-100.483,-99.827,-99.272,-100.186,-100.806,-104.658,-102.991,-101.205,-100.538,-103.009,-98.863,-104.147,-102.380,-103.829,-99.903,-101.725,-102.617,-103.295,-102.531,-103.856,-102.741,-102.384,-100.861,-102.539,-99.818,-102.608,-102.368,-100.824,-101.551,-101.938,-101.416,-102.421,-102.618,-103.349,-99.484,-100.901,-99.311,-101.417,-100.472,-104.165,-103.021,-103.783,-101.961,-103.245,-101.156,-104.428,-99.880,-102.649,-100.275,-102.813,-99.360,-101.006,-102.708,-102.568,-102.714,-101.045,-101.381,-103.061,-104.047,-101.077,-100.900,-101.827,-100.610,-102.875,-98.133,-102.755,-101.572,-103.471,-102.063,-101.569,-102.600,-103.727,-102.160,-100.697,-102.430,-100.717,-99.030,-101.493,-100.131,-103.377,-103.447,-100.453,-101.493,-102.624,-100.749,-101.552,-99.960,-101.522,-100.368,-102.402,-102.817,-101.092,-100.479,-99.927
231.050,139.520,-103.281,-102.984,-100.807,-104.393,-99.847,-102.056,-99.812,-101.494,-101.517,-102.411,-100.022,-100.817,-102.608,-102.410,-98.379,-103.231,-100.324,-101.994,-100.874,-102.318,-101.041,-100.790,-102.871,-103.383,-103.365,-103.756,-101.866,-103.307,-102.372,-99.730,-101.503,-101.415,-101.755,-101.736,-101.398,-101.451,-99.747,-103.506,-102.180,-103.342,-101.144,-100.095,-104.413,-100.831,-102.492,-99.855,-101.137,-102.554,-101.504,-103.445,-100.034,-101.935,-100.218,-101.075,-98.907,-102.384,-100.412,-101.751,-101.695,-100.531,-101.876,-101.895,-100.170,-100.195,-100.089,-98.293,-100.992,-103.764,-102.075,-103.236,-100.304,-101.485,-100.701,-103.110,-103.677,-104.644,-103.151,-102.098,-102.750,-102.070,-101.030,-100.689,-100.260,-101.977,-98.504,-102.435,-102.654,-102.478,-102.131,-100.363,-103.168,-101.165,-101.972,-101.988,-99.815,-99.765,-100.671,-101.852,-100.116,-101.627,-103.888
231.050,107.240,-101.662,-102.275,-99.766,-101.738,-102.402,-101.095,-100.797,-101.389,-101.060,-102.884,-102.415,-100.374,-99.890,-100.846,-103.539,-102.516,-100.964,-101.301,-101.837,-104.506,-101.072,-101.127,-100.726,-102.695,-101.523,-100.024,-104.068,-102.204,-101.753,-101.952,-99.069,-101.351,-101.752,-100.344,-102.591,-100.607,-100.723,-104.222,-102.925,-101.747,-101.615,-101.953,-100.916,-102.324,-103.247,-101.278,-102.190,-102.634,-102.449,-99.354,-102.400,-102.455,-101.509,-99.994,-101.923,-102.246,-99.490,-100.308,-102.164,-99.989,-103.053,-101.022,-100.798,-101.952,-103.265,-100.774,-100.764,-100.797,-102.182,-98.507,-102.472,-101.648,-100.224,-103.340,-103.272,-104.105,-102.490,-102.312,-100.917,-103.930,-102.668,-104.308,-101.318,-101.569,-99.910,-102.942,-104.108,-102.050,-101.368,-101.313,-98.020,-102.089,-100.534,-102.521,-101.905,-102.387,-99.039,-102.059,-103.157,-102.818,-103.493
144.960,118.000,-103.818,-103.382,-103.287,-101.148,-99.202,-103.796,-104.212,-102.623,-99.243,-102.895,-102.140,-102.164,-100.810,-102.001,-105.300,-102.827,-102.076,-103.419,-103.211,-100.205,-101.408,-101.322,-102.509,-102.058,-99.726,-102.635,-98.849,-98.789,-101.971,-97.577,-101.641,-102.986,-102.554,-101.180,-102.265,-102.510,-103.552,-100.794,-102.741,-103.928,-101.535,-102.811,-102.305,-101.260,-103.111,-101.907,-102.825,-101.606,-101.881,-102.538,-100.761,-101.359,-102.025,-98.883,-100.815,-100.472,-103.368,-100.081,-99.323,-101.336,-103.020,-102.527,-100.966,-103.351,-103.661,-101.989,-102.587,-99.853,-102.854,-103.045,-101.262,-101.074,-100.896,-99.804,-100.980,-102.535,-100.966,-104.105,-101.372,-100.396,-104.539,-103.715,-102.349,-102.552,-101.326,-100.748,-102.340,-102.975,-98.393,-101.178,-103.104,-102.253,-103.129,-103.314,-99.759,-101.955,-103.177,-100.228,-103.050,-101.637,-102.513
