PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
234.129,118.766,-101.383,-101.112,-100.979,-99.269,-102.952,-104.799,-100.634,-101.525,-100.172,-100.827,-102.264,-102.547,-98.346,-102.692,-99.652,-100.726,-100.079,-101.266,-99.284,-102.685,-101.214,-101.538,-103.361,-102.598,-100.967,-99.348,-101.667,-99.634,-103.307,-100.250,-100.355,-100.438,-102.025,-101.040,-100.535,-100.156,-101.114,-101.398,-100.256,-101.852,-99.026,-101.561,-101.843,-100.762,-101.020,-100.736,-99.439,-98.965,-99.117,-100.702,-100.746,-97.876,-98.975,-105.295,-101.847,-99.386,-101.337,-102.560,-101.626,-100.665,-100.626,-101.780,-98.297,-103.736,-101.228,-101.486,-101.705,-102.752,-99.275,-101.740,-100.623,-102.023,-98.902,-99.993,-100.111,-99.945,-102.111,-99.198,-103.360,-104.792,-100.493,-100.400,-101.210,-102.753,-100.883,-103.103,-98.102,-100.100,-99.237,-101.735,-101.216,-100.267,-103.013,-97.687,-101.812,-102.113,-102.603,-102.687,-101.113,-101.975,-99.057
289.474,118.766,-100.943,-103.506,-100.534,-99.374,-100.821,-100.716,-101.226,-100.254,-99.317,-102.907,-99.810,-101.312,-101.918,-100.366,-97.887,-101.772,-102.278,-101.847,-99.955,-101.506,-101.030,-99.562,-98.286,-101.239,-104.065,-98.718,-101.596,-99.769,-101.932,-100.095,-100.635,-102.124,-99.531,-100.083,-101.697,-99.772,-101.938,-101.107,-99.898,-104.035,-101.483,-98.864,-101.794,-99.660,-101.452,-101.748,-102.072,-101.396,-102.355,-102.551,-101.275,-100.443,-101.681,-102.137,-101.023,-101.307,-99.578,-98.347,-101.829,-103.494,-100.614,-102.979,-99.416,-102.211,-97.216,-97.192,-101.012,-101.763,-100.395,-99.314,-101.003,-101.644,-99.462,-98.960,-101.500,-99.140,-100.699,-102.269,-97.980,-99.635,-99.338,-99.360,-99.163,-102.380,-102.519,-101.417,-102.814,-100.381,-100.139,-100.734,-100.328,-100.214,-103.063,-101.304,-98.811,-102.152,-100.411,-103.443,-100.025,-100.177,-102.216
123.437,132.600,-101.434,-102.276,-99.783,-99.434,-104.219,-100.254,-103.537,-100.262,-101.218,-101.832,-100.575,-100.710,-99.968,-98.117,-99.978,-102.554,-99.850,-98.144,-101.846,-100.820,-98.704,-100.259,-98.611,-102.709,-104.583,-100.860,-101.453,-100.352,-100.563,-98.361,-101.228,-103.465,-99.356,-100.985,-100.438,-99.059,-101.635,-98.835,-100.789,-100.788,-101.276,-99.741,-99.604,-99.881,-100.775,-98.507,-99.744,-100.147,-101.253,-101.481,-100.137,-100.463,-102.943,-100.243,-100.843,-99.622,-102.115,-101.014,-103.183,-99.614,-97.779,-101.579,-102.878,-97.130,-100.562,-102.725,-97.763,-99.350,-100.682,-99.687,-101.139,-101.773,-101.360,-97.479,-100.256,-101.999,-104.096,-101.023,-100.143,-103.656,-98.795,-99.767,-100.139,-99.597,-99.995,-99.515,-102.703,-100.327,-101.903,-99.680,-99.438,-100.875,-100.290,-98.861,-99.964,-103.041,-102.594,-101.764,-100.177,-102.416,-102.002
178.783,132.600,-100.024,-98.914,-100.555,-101.669,-99.254,-102.351,-103.001,-101.918,-103.264,-99.508,-97.827,-98.532,-100.902,-100.917,-103.604,-101.280,-102.549,-102.272,-101.294,-101.550,-99.112,-101.168,-99.859,-99.492,-102.223,-102.892,-100.662,-100.195,-100.476,-98.674,-100.606,-99.265,-101.347,-102.691,-99.251,-101.087,-101.177,-100.182,-99.360,-100.798,-100.954,-100.214,-100.990,-102.453,-99.655,-101.133,-100.050,-102.335,-101.756,-100.204,-100.764,-99.479,-100.482,-101.010,-103.004,-102.823,-98.527,-101.973,-100.190,-102.556,-98.819,-98.233,-101.303,-99.676,-101.991,-98.760,-102.489,-101.702,-100.599,-102.359,-98.648,-101.098,-100.919,-99.995,-99.471,-102.700,-100.108,-103.706,-102.768,-102.058,-103.616,-102.508,-99.756,-100.686,-101.241,-100.724,-99.089,-101.733,-100.940,-101.379,-99.446,-100.804,-99.457,-101.437,-102.495,-101.196,-100.520,-99.283,-101.238,-99.274,-101.502
234.129,132.600,-97.381,-103.139,-102.331,-99.733,-99.877,-100.127,-102.486,-101.912,-102.660,-101.754,-98.868,-102.450,-101.101,-100.072,-101.609,-100.175,-101.277,-102.537,-97.796,-102.773,-102.687,-101.486,-100.641,-101.047,-101.644,-100.885,-99.798,-98.961,-101.710,-98.147,-101.419,-100.066,-101.363,-101.737,-99.063,-99.384,-103.336,-101.971,-99.687,-99.405,-99.639,-100.712,-100.350,-103.469,-101.524,-100.732,-99.232,-99.246,-104.559,-100.831,-100.678,-100.677,-101.008,-100.828,-102.750,-101.418,-100.724,-103.019,-102.008,-100.895,-100.447,-101.252,-99.718,-99.232,-100.215,-101.691,-97.353,-101.185,-102.559,-99.934,-100.230,-100.842,-100.339,-98.344,-103.706,-102.866,-100.266,-100.331,-99.321,-101.133,-98.451,-101.773,-101.719,-100.566,-102.360,-99.714,-102.347,-103.175,-101.336,-99.004,-101.559,-101.620,-98.953,-99.989,-100.801,-100.107,-100.646,-101.379,-101.252,-100.176,-100.994
289.474,132.600,-100.637,-99.632,-99.698,-99.716,-99.045,-100.048,-99.961,-100.521,-102.132,-100.204,-102.738,-102.079,-100.686,-102.010,-99.618,-98.738,-99.176,-100.645,-101.518,-100.862,-98.588,-98.588,-101.234,-100.135,-99.540,-101.146,-101.480,-99.123,-101.079,-102.519,-98.801,-99.300,-101.613,-101.133,-98.666,-100.636,-100.457,-100.678,-100.412,-98.711,-100.901,-97.252,-99.503,-102.277,-99.266,-100.430,-101.667,-101.550,-101.383,-101.112,-100.860,-100.558,-98.209,-101.419,-101.946,-103.303,-100.806,-100.514,-99.095,-100.055,-102.190,-101.470,-100.917,-99.329,-103.530,-101.820,-100.072,-100.239,-100.711,-104.680,-102.287,-100.151,-102.245,-101.454,-96.467,-101.375,-100.456,-100.609,-103.087,-101.380,-100.417,-103.576,-100.818,-100.592,-102.021,-100.681,-101.713,-99.178,-102.420,-99.652,-99.748,-99.232,-101.054,-103.029,-100.148,-101.000,-99.239,-100.014,-100.944,-100.497,-99.806
317.150,91.100,-101.185,-100.524,-97.899,-101.078,-99.117,-101.737,-99.251,-100.166,-99.562,-101.910,-100.808,-103.078,-103.707,-98.414,-100.657,-99.362,-100.708,-101.301,-100.799,-102.295,-100.586,-101.549,-99.101,-101.151,-101.740,-101.114,-101.163,-99.410,-102.209,-100.973,-99.367,-98.917,-99.819,-100.212,-102.017,-101.804,-100.171,-101.543,-102.811,-100.790,-103.096,-102.065,-102.534,-102.479,-103.800,-100.241,-101.223,-102.941,-99.479,-101.906,-101.944,-99.648,-98.790,-100.189,-101.339,-100.658,-104.548,-101.817,-100.570,-100.286,-101.445,-101.318,-102.111,-100.470,-100.082,-101.968,-101.258,-100.274,-101.535,-99.684,-99.731,-103.624,-102.080,-101.066,-101.623,-100.752,-100.759,-100.439,-101.829,-102.287,-102.721,-101.369,-102.482,-102.808,-100.280,-101.920,-101.022,-101.246,-97.979,-102.125,-99.486,-100.117,-100.261,-99.762,-100.909,-100.825,-102.126,-99.922,-101.849,-99.600,-101.439
317.150,139.520,-101.422,-102.218,-100.747,-101.213,-100.501,-102.072,-99.552,-99.593,-101.052,-99.496,-99.664,-99.323,-101.447,-100.707,-97.281,-102.491,-99.895,-101.560,-99.036,-100.113,-100.142,-100.361,-100.438,-101.502,-99.870,-99.420,-101.700,-101.863,-100.401,-102.043,-99.607,-101.763,-99.024,-100.668,-101.731,-100.375,-99.895,-102.236,-103.661,-100.372,-100.539,-101.934,-99.515,-100.141,-101.355,-101.165,-97.958,-101.840,-99.100,-99.378,-101.038,-101.487,-101.189,-100.881,-100.046,-100.546,-99.791,-102.542,-98.874,-102.563,-100.562,-98.371,-101.782,-100.873,-98.804,-102.061,-102.502,-104.114,-103.192,-101.139,-100.265,-101.295,-100.943,-100.289,-100.575,-102.495,-101.220,-102.951,-102.000,-100.630,-100.943,-103.125,-99.432,-101.453,-101.239,-101.238,-102.550,-101.574,-100.531,-100.159,-102.369,-100.428,-103.439,-96.317,-101.124,-100.699,-102.531,-101.507,-102.467,-101.699,-102.261
151.110,132.600,-99.888,-102.269,-100.428,-101.435,-97.823,-101.438,-100.825,-101.616,-100.434,-102.258,-99.837,-98.194,-102.412,-103.004,-101.240,-102.798,-99.846,-100.948,-103.184,-98.906,-101.447,-101.568,-101.579,-100.881,-97.530,-100.731,-103.719,-100.871,-104.251,-100.160,-98.437,-99.417,-99.447,-98.795,-102.561,-101.845,-100.548,-98.227,-100.098,-103.075,-102.082,-100.309,-101.651,-101.667,-99.523,-101.185,-97.834,-99.816,-102.003,-101.574,-100.816,-100.668,-102.441,-101.422,-100.916,-100.041,-100.891,-101.256,-99.809,-98.404,-100.222,-102.218,-102.236,-101.413,-100.862,-101.784,-103.037,-96.772,-98.088,-104.551,-101.519,-99.953,-101.993,-103.600,-101.427,-100.599,-103.496,-100.531,-104.224,-101.298,-100.604,-100.410,-103.225,-99.898,-101.449,-103.063,-100.803,-101.290,-100.416,-100.016,-100.555,-97.802,-99.869,-102.045,-103.351,-101.213,-101.415,-99.082,-101.716,-99.900,-102.588
123.440,139.520,-98.500,-100.891,-99.075,-98.626,-104.952,-103.521,-99.745,-103.182,-99.996,-99.874,-102.408,-99.278,-100.070,-101.534,-102.927,-100.881,-100.992,-101.352,-101.492,-98.303,-100.244,-100.277,-98.044,-101.304,-101.297,-101.159,-100.040,-99.829,-98.394,-101.519,-101.666,-99.470,-102.121,-98.819,-99.500,-100.528,-103.045,-100.978,-99.201,-98.186,-100.151,-100.764,-100.219,-99.187,-97.266,-99.075,-99.583,-102.854,-103.380,-100.765,-101.579,-100.061,-101.599,-99.932,-97.910,-98.972,-100.764,-100.849,-101.278,-101.827,-100.278,-101.691,-101.221,-103.144,-103.339,-100.702,-100.743,-104.094,-101.253,-100.549,-100.576,-97.587,-99.696,-97.729,-101.132,-100.142,-101.472,-103.378,-102.926,-99.450,-100.247,-99.553,-100.059,-99.535,-102.495,-101.322,-100.046,-100.937,-101.766,-100.691,-102.605,-102.220,-101.720,-101.667,-102.808,-100.157,-102.409,-100.565,-99.384,-100.730,-100.202
289.470,139.520,-102.296,-100.258,-99.601,-100.596,-102.273,-99.053,-101.431,-101.470,-99.283,-100.224,-102.835,-103.536,-100.284,-100.325,-102.365,-100.507,-99.434,-100.029,-100.278,-100.651,-102.649,-99.430,-101.097,-99.263,-100.238,-100.873,-101.330,-98.174,-100.781,-100.443,-101.008,-98.465,-103.030,-99.307,-102.064,-99.549,-99.549,-100.754,-101.186,-99.596,-101.072,-99.580,-100.180,-104.219,-101.592,-100.502,-100.138,-101.340,-101.123,-101.242,-103.466,-99.454,-102.672,-100.021,-100.312,-99.007,-101.483,-100.845,-99.771,-102.016,-101.785,-101.863,-99.604,-101.649,-101.995,-102.507,-99.604,-97.346,-97.961,-101.624,-97.942,-102.448,-101.233,-100.509,-100.701,-101.360,-100.394,-98.393,-99.534,-102.690,-101.292,-98.885,-102.176,-99.569,-100.225,-100.525,-98.977,-101.800,-102.123,-102.244,-100.885,-100.101,-99.633,-99.166,-101.609,-101.574,-102.649,-101.132,-100.237,-100.336,-100.535
151.110,91.100,-102.947,-101.881,-101.606,-100.247,-102.041,-100.542,-101.445,-99.485,-101.332,-100.617,-101.873,-104.016,-101.965,-100.191,-100.096,-100.149,-100.711,-102.906,-103.671,-100.164,-102.028,-98.295,-103.634,-103.766,-102.992,-99.115,-100.136,-102.773,-101.072,-100.963,-102.425,-100.746,-99.926,-102.709,-102.162,-101.232,-101.612,-101.490,-100.210,-101.300,-101.419,-100.661,-101.993,-102.334,-103.640,-103.566,-100.799,-102.919,-103.205,-100.664,-103.207,-98.176,-102.021,-99.149,-103.521,-103.064,-100.146,-101.617,-101.752,-101.342,-102.146,-98.506,-103.641,-102.860,-104.118,-99.883,-101.087,-104.478,-102.109,-102.813,-101.344,-100.176,-99.753,-101.384,-101.371,-101.394,-99.744,-101.857,-101.292,-102.949,-102.344,-100.740,-102.163,-103.858,-99.044,-99.528,-99.194,-101.180,-101.549,-98.439,-100.593,-101.184,-100.016,-98.833,-100.551,-100.824,-105.116,-102.246,-104.595,-100.153,-104.263
317.150,118.770,-99.874,-103.155,-99.567,-100.635,-98.968,-103.251,-101.955,-101.937,-101.758,-101.203,-102.514,-102.577,-99.541,-100.499,-103.326,-102.892,-100.524,-100.778,-103.353,-102.977,-100.864,-102.793,-104.920,-99.178,-99.804,-103.313,-99.626,-100.540,-100.338,-99.822,-97.296,-102.309,-100.735,-102.353,-101.952,-103.147,-100.974,-101.699,-103.159,-101.753,-102.179,-103.775,-98.070,-100.851,-99.953,-99.783,-102.586,-101.828,-103.629,-102.654,-100.171,-100.096,-100.097,-98.481,-102.320,-97.253,-102.618,-101.357,-102.720,-105.105,-101.278,-102.445,-102.157,-101.459,-101.929,-102.539,-102.536,-99.950,-99.435,-103.562,-99.862,-101.524,-101.653,-104.180,-100.920,-101.009,-101.134,-103.521,-100.127,-101.766,-101.180,-99.812,-101.222,-98.822,-102.287,-101.835,-104.394,-101.585,-101.645,-101.845,-104.411,-103.912,-99.663,-100.680,-101.660,-101.673,-103.156,-101.660,-101.465,-101.724,-101.824
151.110,139.520,-100.193,-99.036,-100.558,-101.992,-101.176,-102.258,-102.149,-102.391,-100.189,-102.070,-102.439,-98.879,-103.151,-101.959,-101.584,-99.643,-102.339,-102.055,-100.265,-98.659,-99.777,-102.799,-99.832,-100.952,-103.194,-104.920,-102.457,-104.414,-102.067,-97.511,-101.925,-101.401,-102.059,-100.695,-102.572,-101.860,-103.291,-102.077,-98.646,-101.559,-100.648,-100.639,-99.705,-102.833,-101.722,-99.893,-99.911,-100.994,-103.338,-100.614,-104.176,-102.314,-101.320,-101.157,-100.429,-100.781,-102.604,-101.173,-97.487,-101.975,-101.422,-101.407,-99.836,-101.059,-103.215,-101.262,-102.331,-99.857,-102.957,-102.261,-102.332,-100.745,-102.665,-104.435,-100.685,-100.453,-100.693,-102.045,-100.352,-102.200,-101.255,-102.689,-99.301,-103.362,-100.468,-101.392,-103.992,-100.424,-100.025,-102.273,-101.301,-101.811,-103.437,-99.258,-100.593,-100.957,-100.018,-102.406,-102.228,-103.890,-103.697
151.110,111.850,-100.309,-101.896,-99.997,-98.710,-101.354,-100.633,-100.479,-101.238,-99.619,-100.964,-102.647,-99.472,-101.910,-100.459,-100.850,-100.128,-99.767,-101.318,-101.287,-102.558,-99.565,-100.944,-103.824,-98.427,-101.211,-100.613,-100.939,-100.917,-101.211,-98.697,-100.100,-99.664,-103.825,-101.949,-98.631,-101.888,-102.578,-100.363,-103.502,-104.528,-101.802,-100.700,-102.345,-100.906,-101.855,-100.189,-103.248,-103.520,-102.191,-103.522,-101.014,-101.706,-99.909,-99.913,-102.681,-100.911,-101.318,-100.587,-103.320,-101.820,-102.367,-102.611,-103.182,-102.576,-99.979,-102.460,-102.860,-103.949,-100.555,-100.769,-102.212,-100.172,-102.216,-100.025,-101.141,-100.476,-101.383,-98.205,-99.793,-102.333,-102.030,-100.905,-101.692,-101.569,-101.150,-100.089,-104.523,-102.338,-102.650,-101.721,-100.613,-103.228,-105.133,-100.968,-101.713,-101.197,-101.822,-103.740,-100.529,-101.566,-101.403
151.110,98.010,-101.623,-101.600,-100.240,-102.842,-102.805,-101.667,-99.880,-99.703,-101.052,-100.280,-102.413,-100.302,-100.866,-98.322,-101.248,-100.839,-101.235,-99.778,-100.657,-99.909,-102.250,-101.099,-101.791,-102.379,-102.723,-101.951,-100.970,-100.014,-100.498,-101.111,-102.719,-99.233,-100.534,-100.607,-102.277,-100.532,-101.407,-105.205,-101.315,-100.193,-99.964,-100.137,-101.799,-99.311,-102.096,-101.017,-102.234,-101.076,-102.410,-104.087,-102.353,-100.579,-100.632,-101.344,-101.450,-101.414,-102.510,-103.233,-99.140,-100.127,-101.349,-102.636,-101.158,-102.779,-100.780,-100.337,-100.687,-103.047,-100.698,-100.224,-100.544,-102.133,-100.533,-100.508,-99.878,-101.620,-100.704,-101.157,-100.924,-102.651,-105.305,-99.785,-100.545,-101.867,-103.344,-102.225,-103.077,-104.846,-101.394,-102.749,-102.695,-101.174,-102.675,-102.100,-102.404,-101.237,-104.068,-100.387,-101.829,-100.527,-100.407
