PhysicalX(mm),PhysicalY(mm),P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100
123.437,111.484,-102.695,-102.040,-100.404,-103.162,-101.237,-103.026,-103.095,-102.385,-102.232,-101.111,-99.663,-101.699,-101.608,-102.951,-103.972,-101.911,-101.434,-100.371,-100.040,-100.614,-102.687,-102.279,-100.857,-101.533,-98.673,-101.218,-100.323,-103.567,-101.390,-101.836,-104.649,-100.229,-102.793,-101.179,-102.237,-98.528,-99.640,-100.971,-103.743,-102.278,-103.872,-100.600,-100.645,-100.284,-100.838,-100.463,-103.249,-100.862,-99.693,-102.575,-99.300,-103.007,-101.895,-100.140,-99.961,-101.639,-102.179,-103.445,-101.961,-102.896,-100.946,-100.768,-101.723,-101.440,-103.589,-103.984,-102.062,-101.818,-101.942,-102.097,-100.294,-102.482,-104.175,-100.638,-101.636,-103.259,-100.983,-101.095,-99.919,-102.681,-102.014,-103.875,-101.066,-101.064,-101.772,-102.206,-102.906,-102.381,-102.681,-101.318,-99.756,-102.819,-101.407,-101.880,-101.237,-100.188,-100.384,-102.599,-100.842,-103.032,-104.422
164.218,111.484,-102.767,-102.220,-101.376,-101.816,-101.578,-101.478,-102.195,-101.640,-99.539,-101.716,-97.312,-102.690,-100.784,-102.048,-101.470,-102.734,-101.308,-101.801,-101.583,-102.551,-100.574,-103.895,-100.255,-103.620,-101.993,-102.075,-102.704,-101.728,-101.409,-101.097,-102.044,-101.230,-103.210,-100.882,-101.928,-102.012,-101.403,-101.309,-100.477,-98.771,-100.903,-101.395,-103.596,-98.891,-103.198,-102.232,-100.703,-102.194,-102.455,-103.150,-102.338,-99.790,-103.572,-99.940,-100.232,-99.395,-102.617,-101.285,-99.606,-97.873,-103.485,-99.270,-101.356,-101.112,-99.748,-102.434,-101.148,-101.281,-99.592,-102.593,-99.750,-99.749,-103.115,-100.832,-102.605,-101.516,-101.285,-99.308,-101.290,-102.153,-104.340,-100.328,-101.802,-101.376,-103.141,-102.277,-102.254,-100.974,-102.570,-100.541,-100.127,-105.430,-102.057,-103.377,-101.285,-102.989,-102.441,-101.284,-102.032,-101.548,-102.919
204.999,111.484,-100.219,-100.916,-101.684,-104.591,-99.925,-100.997,-100.869,-100.855,-101.888,-100.725,-103.626,-103.359,-102.540,-100.233,-101.321,-103.219,-98.943,-103.389,-100.345,-102.966,-99.285,-100.939,-103.099,-103.159,-100.714,-100.749,-101.433,-102.873,-101.545,-102.921,-102.226,-98.980,-102.135,-101.350,-102.776,-100.534,-101.059,-103.121,-100.576,-100.740,-101.449,-100.696,-101.465,-100.981,-104.831,-98.802,-101.212,-103.947,-99.999,-100.761,-102.086,-101.480,-100.830,-100.758,-103.295,-100.497,-101.539,-102.315,-102.922,-99.319,-103.402,-103.498,-103.985,-100.860,-100.458,-100.933,-102.823,-101.461,-101.507,-101.693,-102.850,-100.555,-104.495,-100.905,-100.620,-101.392,-102.878,-102.104,-100.756,-100.709,-101.409,-100.850,-100.575,-102.010,-99.855,-102.867,-103.415,-101.031,-99.600,-101.071,-101.101,-100.871,-100.625,-103.084,-100.126,-100.459,-99.059,-99.636,-103.892,-101.967,-101.821
245.780,111.484,-101.526,-101.947,-99.276,-102.869,-101.436,-102.496,-102.625,-102.649,-101.188,-103.198,-100.572,-102.556,-102.016,-101.552,-101.510,-100.228,-101.851,-102.116,-104.808,-101.697,-99.834,-102.397,-101.659,-101.011,-101.070,-104.722,-102.767,-102.217,-101.628,-102.473,-100.593,-105.058,-100.399,-102.080,-102.313,-103.527,-100.474,-101.524,-101.901,-98.703,-101.649,-100.533,-103.161,-103.433,-101.528,-103.281,-101.534,-105.257,-101.680,-101.710,-103.992,-103.613,-102.589,-101.882,-100.939,-100.114,-104.542,-101.631,-104.397,-102.033,-100.648,-100.163,-103.239,-102.447,-103.859,-103.151,-102.739,-102.829,-99.464,-102.943,-101.882,-99.252,-100.231,-100.522,-102.238,-99.688,-100.386,-100.957,-102.946,-102.344,-102.724,-102.610,-102.833,-100.237,-99.508,-99.870,-101.480,-102.632,-101.576,-99.854,-100.217,-100.998,-100.386,-103.005,-101.592,-101.905,-99.164,-97.939,-103.959,-104.936,-101.846
286.561,111.484,-102.710,-100.617,-100.500,-102.252,-101.100,-100.829,-100.598,-100.615,-104.448,-102.224,-102.694,-101.535,-100.414,-99.777,-101.793,-101.512,-101.991,-102.197,-101.314,-103.906,-103.839,-102.033,-101.986,-101.664,-101.580,-101.458,-102.028,-100.426,-98.219,-100.553,-99.485,-101.854,-98.979,-103.235,-99.041,-100.016,-100.678,-100.154,-101.193,-101.370,-102.767,-103.256,-100.796,-100.800,-101.697,-101.358,-98.749,-101.521,-100.619,-100.713,-102.859,-103.291,-102.600,-101.017,-101.569,-101.277,-101.866,-100.974,-99.588,-102.092,-100.649,-100.808,-101.354,-102.607,-99.932,-99.785,-102.032,-103.828,-100.720,-103.835,-102.256,-102.672,-100.010,-100.021,-100.601,-100.661,-102.721,-102.551,-100.523,-102.714,-98.212,-99.787,-100.545,-101.679,-103.529,-102.960,-104.065,-101.530,-102.788,-101.079,-99.695,-100.445,-100.554,-105.260,-100.162,-100.498,-103.638,-100.584,-99.487,-103.587,-100.495
123.437,121.678,-101.017,-102.400,-102.774,-102.440,-103.846,-102.182,-98.560,-99.808,-102.755,-99.416,-102.194,-99.984,-99.502,-100.445,-101.879,-104.149,-101.746,-102.151,-101.220,-101.355,-99.295,-100.657,-102.544,-100.528,-103.421,-102.571,-102.096,-102.322,-102.334,-100.103,-102.806,-101.479,-99.651,-102.489,-100.351,-100.244,-101.268,-104.729,-102.395,-101.879,-101.473,-101.183,-99.854,-102.820,-102.679,-100.716,-101.628,-101.171,-100.257,-100.537,-104.083,-102.287,-103.043,-100.942,-101.530,-101.513,-100.955,-102.104,-99.763,-101.140,-102.508,-104.146,-100.181,-96.856,-101.541,-98.524,-101.813,-101.349,-101.835,-101.196,-100.878,-101.114,-101.716,-99.592,-101.735,-100.428,-101.171,-102.184,-102.120,-102.086,-100.717,-100.793,-103.277,-102.162,-102.501,-102.874,-102.642,-100.493,-102.359,-101.498,-104.094,-101.054,-101.101,-101.369,-100.330,-102.260,-100.403,-100.315,-100.855,-102.136,-101.775
164.218,121.678,-100.868,-100.133,-100.888,-101.096,-102.999,-100.799,-103.671,-102.698,-103.808,-102.794,-101.806,-100.447,-101.473,-101.238,-101.987,-100.193,-101.649,-101.712,-100.861,-103.215,-99.876,-100.312,-99.408,-101.239,-101.663,-99.116,-104.320,-103.036,-99.719,-100.359,-102.322,-100.679,-101.712,-99.825,-99.891,-102.914,-101.309,-99.914,-101.155,-101.027,-101.391,-104.092,-101.767,-100.216,-103.064,-101.518,-101.003,-100.160,-103.902,-101.062,-99.802,-100.025,-103.857,-102.866,-102.874,-101.093,-102.524,-102.577,-102.835,-101.545,-101.298,-101.490,-101.891,-100.076,-104.612,-100.469,-99.607,-101.546,-102.945,-100.891,-103.047,-98.421,-102.689,-100.999,-99.750,-102.441,-100.880,-101.257,-101.894,-102.114,-100.908,-101.531,-103.534,-100.788,-101.848,-99.946,-98.119,-102.531,-101.327,-102.617,-99.854,-102.332,-102.169,-97.131,-100.694,-98.956,-101.698,-100.869,-101.808,-100.094,-101.827
204.999,121.678,-100.121,-101.083,-100.556,-100.996,-102.820,-101.481,-102.877,-100.031,-100.082,-100.054,-101.028,-98.488,-104.982,-101.914,-99.982,-100.156,-100.800,-103.759,-103.304,-99.457,-101.140,-101.142,-104.176,-101.239,-100.747,-100.747,-102.672,-100.927,-99.715,-100.551,-100.562,-100.249,-102.747,-102.420,-102.271,-102.742,-103.141,-99.176,-100.687,-99.607,-102.663,-100.237,-102.382,-103.851,-99.612,-103.774,-100.297,-103.687,-102.313,-101.400,-102.469,-103.708,-101.021,-101.613,-103.366,-99.440,-100.483,-99.971,-103.387,-103.055,-101.439,-100.411,-99.863,-99.647,-102.584,-100.179,-101.539,-101.844,-101.559,-100.659,-101.698,-102.375,-101.217,-100.407,-100.478,-102.127,-102.273,-103.054,-103.625,-103.033,-101.485,-101.792,-102.248,-100.902,-102.012,-99.430,-99.047,-101.296,-103.083,-102.395,-100.500,-102.675,-103.892,-103.816,-100.352,-99.350,-101.656,-101.963,-97.533,-100.811,-100.466
245.780,121.678,-101.424,-102.131,-99.589,-102.381,-102.444,-98.873,-100.957,-102.355,-98.748,-101.378,-100.683,-99.826,-103.797,-100.621,-102.969,-101.987,-102.181,-102.724,-102.468,-101.500,-99.946,-100.964,-102.831,-100.759,-102.386,-100.745,-100.136,-101.278,-105.271,-102.888,-101.469,-100.954,-101.969,-102.006,-101.421,-101.628,-101.323,-102.733,-103.521,-102.493,-101.186,-102.690,-103.418,-100.092,-102.585,-100.332,-100.416,-100.890,-102.436,-101.504,-100.412,-101.715,-99.619,-101.067,-102.875,-102.539,-104.413,-101.368,-102.876,-99.885,-100.908,-100.722,-102.388,-100.822,-98.915,-101.237,-102.678,-101.482,-99.766,-101.014,-101.340,-99.627,-101.513,-102.231,-101.995,-101.581,-103.308,-101.201,-101.672,-100.289,-102.371,-101.321,-103.730,-100.868,-101.504,-101.263,-102.870,-101.353,-99.827,-102.952,-101.391,-101.547,-101.437,-103.252,-98.773,-100.245,-102.217,-101.389,-97.842,-102.081,-102.662
286.561,121.678,-103.483,-102.656,-102.878,-102.184,-101.199,-103.059,-101.369,-102.549,-104.535,-100.866,-100.507,-102.847,-102.309,-102.174,-99.362,-100.488,-101.686,-101.640,-104.264,-102.233,-103.107,-101.401,-103.084,-100.533,-101.904,-101.506,-101.772,-101.472,-102.139,-102.934,-104.046,-101.837,-102.484,-102.999,-101.957,-101.732,-99.048,-101.741,-99.761,-102.493,-101.936,-104.449,-103.039,-100.603,-101.659,-100.978,-101.480,-102.791,-102.629,-103.291,-101.593,-99.404,-99.674,-101.472,-99.955,-99.932,-101.946,-102.149,-102.464,-100.042,-102.158,-101.868,-100.477,-100.987,-103.341,-102.212,-103.448,-102.790,-101.515,-102.107,-99.305,-103.091,-102.629,-101.919,-101.167,-104.098,-96.229,-102.091,-104.863,-99.971,-100.478,-101.241,-99.039,-101.361,-99.242,-101.175,-101.485,-101.174,-101.871,-101.243,-101.405,-102.704,-99.756,-103.277,-101.935,-102.362,-101.714,-98.772,-99.868,-103.024,-102.514
123.437,131.872,-103.690,-101.336,-101.378,-102.058,-100.683,-102.056,-101.294,-101.814,-103.037,-104.329,-98.814,-98.852,-103.990,-100.518,-98.067,-103.172,-104.339,-100.533,-101.200,-101.600,-102.769,-100.449,-101.125,-99.567,-103.123,-102.201,-100.537,-100.541,-100.895,-101.399,-100.250,-99.170,-101.103,-102.749,-101.935,-101.290,-102.498,-99.159,-101.532,-100.747,-104.094,-100.227,-101.850,-100.560,-102.151,-100.619,-102.353,-103.043,-97.839,-101.568,-100.907,-101.819,-102.353,-101.788,-101.687,-103.706,-99.611,-100.556,-102.527,-102.316,-104.847,-101.219,-97.915,-101.546,-101.813,-100.476,-99.833,-101.061,-102.834,-102.353,-100.244,-99.573,-101.363,-103.267,-104.015,-101.197,-100.854,-102.185,-98.360,-100.947,-102.673,-99.524,-103.922,-102.894,-102.492,-102.771,-100.837,-101.944,-102.863,-99.271,-103.261,-101.302,-103.849,-100.639,-103.546,-102.828,-102.087,-100.324,-103.239,-100.403,-100.454
164.218,131.872,-102.023,-101.303,-99.883,-102.245,-102.178,-103.502,-104.639,-101.042,-101.562,-102.198,-102.660,-98.434,-100.807,-101.745,-100.392,-102.442,-100.744,-101.924,-98.111,-101.561,-101.240,-102.705,-102.398,-102.606,-100.979,-101.822,-101.987,-103.054,-104.240,-103.749,-102.928,-103.273,-100.907,-101.365,-102.022,-100.640,-101.621,-101.589,-100.258,-100.805,-102.070,-99.828,-101.416,-103.501,-104.051,-99.919,-101.730,-101.616,-102.566,-99.620,-102.114,-100.233,-101.471,-101.925,-102.639,-101.631,-99.233,-101.460,-103.035,-98.982,-102.111,-100.423,-101.658,-100.396,-103.253,-99.363,-102.808,-103.181,-105.552,-102.136,-99.731,-100.323,-101.915,-102.379,-101.831,-100.766,-104.093,-103.590,-102.353,-104.269,-101.098,-100.094,-102.631,-103.479,-100.827,-101.451,-100.458,-99.511,-99.882,-101.522,-103.576,-100.873,-102.269,-101.835,-100.542,-102.446,-104.130,-99.850,-103.353,-101.840,-102.775
204.999,131.872,-103.109,-102.578,-101.118,-101.525,-101.758,-101.454,-102.746,-100.885,-102.756,-100.854,-102.162,-101.052,-101.157,-98.622,-100.273,-101.938,-103.040,-102.316,-103.787,-99.464,-100.401,-101.223,-99.879,-100.941,-103.520,-101.429,-101.143,-102.455,-102.521,-103.933,-104.808,-101.926,-100.369,-103.460,-100.135,-102.229,-100.580,-103.134,-103.417,-99.096,-99.837,-101.602,-102.230,-102.237,-102.215,-103.425,-103.394,-100.390,-99.521,-99.985,-102.348,-100.998,-102.204,-100.292,-101.535,-102.402,-103.505,-102.052,-101.765,-103.729,-102.020,-103.326,-102.047,-100.009,-99.360,-101.176,-102.124,-100.502,-101.319,-101.259,-103.805,-102.775,-103.065,-102.024,-101.074,-102.549,-103.688,-103.344,-101.001,-101.235,-102.735,-104.494,-100.286,-100.302,-98.228,-103.855,-101.653,-100.794,-102.092,-102.481,-100.275,-99.250,-101.081,-101.477,-103.782,-104.400,-101.056,-103.405,-102.162,-102.649,-101.987
245.780,131.872,-100.645,-98.704,-102.035,-104.140,-99.117,-102.940,-101.696,-102.210,-103.744,-101.445,-99.488,-99.812,-103.382,-100.990,-101.431,-101.444,-101.972,-98.261,-102.611,-100.637,-101.361,-102.314,-103.278,-101.579,-101.457,-101.512,-101.431,-100.695,-102.362,-103.510,-102.673,-103.480,-103.740,-100.238,-100.343,-101.513,-103.475,-99.222,-101.138,-98.043,-100.620,-99.809,-99.486,-101.501,-101.371,-101.706,-100.818,-102.746,-103.097,-102.638,-101.228,-101.248,-102.333,-100.615,-102.139,-101.594,-100.461,-101.865,-97.188,-102.087,-104.227,-100.595,-102.573,-101.542,-102.344,-100.920,-98.791,-102.511,-102.457,-102.359,-101.350,-98.579,-101.250,-100.742,-102.567,-98.819,-101.411,-101.764,-102.787,-103.119,-101.891,-106.029,-100.206,-102.894,-101.107,-101.723,-101.313,-100.053,-102.545,-99.151,-101.728,-98.751,-102.451,-101.661,-101.785,-101.662,-102.156,-101.678,-100.778,-101.987,-101.669
286.561,131.872,-103.496,-100.745,-100.608,-101.746,-102.846,-103.734,-104.724,-101.824,-104.075,-101.318,-100.581,-99.739,-102.785,-100.508,-101.851,-103.311,-99.970,-104.758,-101.222,-102.083,-100.831,-102.969,-100.837,-99.579,-99.716,-99.632,-103.233,-101.279,-101.818,-98.778,-101.000,-102.009,-102.720,-104.024,-101.592,-101.033,-104.467,-104.447,-101.300,-101.121,-99.845,-102.270,-100.593,-100.717,-102.420,-101.657,-101.138,-101.626,-99.497,-100.557,-101.638,-99.410,-101.130,-101.999,-99.169,-101.224,-100.105,-102.964,-102.837,-101.242,-102.022,-100.576,-103.957,-99.661,-101.269,-99.231,-101.953,-99.304,-99.788,-100.072,-100.074,-100.744,-100.269,-99.247,-101.117,-102.922,-102.045,-101.414,-101.875,-102.824,-103.565,-101.635,-98.652,-100.760,-100.915,-101.199,-102.192,-102.165,-103.762,-102.542,-99.871,-99.700,-100.018,-102.538,-101.559,-101.838,-101.311,-99.980,-101.348,-99.422,-105.167
317.150,139.520,-102.531,-101.849,-103.862,-102.527,-101.880,-101.105,-99.169,-102.513,-103.230,-101.294,-101.342,-101.812,-101.340,-102.643,-101.342,-100.646,-102.127,-101.851,-104.295,-102.627,-100.522,-99.709,-101.582,-100.321,-100.732,-103.102,-101.402,-100.960,-101.440,-100.189,-101.502,-101.380,-101.486,-101.101,-104.107,-102.795,-99.541,-99.453,-103.233,-100.997,-101.025,-103.044,-102.664,-102.070,-100.471,-100.983,-101.449,-103.447,-100.274,-103.660,-101.833,-101.831,-104.327,-102.356,-103.035,-100.648,-99.840,-102.362,-101.514,-101.649,-101.897,-100.496,-103.360,-100.007,-101.989,-105.367,-100.978,-101.169,-100.230,-101.782,-102.951,-104.317,-104.177,-100.936,-103.489,-101.461,-100.188,-103.949,-100.084,-101.564,-101.514,-101.200,-101.445,-102.145,-100.962,-105.646,-101.341,-100.382,-100.205,-102.946,-102.421,-101.972,-100.837,-101.074,-100.298,-101.586,-101.436,-101.612,-103.838,-102.044,-102.966
